"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
58001,"resident",0.568853219343665,0.5706833,0.00183008065633528,72,"Resident (72)"
58001,"short distance",0.545600674057564,0.5706833,0.0250826259424359,78,"Short Distance (78)"
58001,"long distance",0.58986663282877,0.5706833,-0.0191833328287696,123,"Long Distance (123)"
58003,"resident",0.568853219343665,0.5706833,0.00183008065633528,72,"Resident (72)"
58003,"short distance",0.545600674057564,0.5706833,0.0250826259424359,78,"Short Distance (78)"
58003,"long distance",0.58986663282877,0.5706833,-0.0191833328287696,123,"Long Distance (123)"
58004,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
58004,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
58004,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
58005,"resident",0.570557365121445,0.5730957,0.00253833487855548,72,"Resident (72)"
58005,"short distance",0.552288540215296,0.5730957,0.0208071597847039,78,"Short Distance (78)"
58005,"long distance",0.5896278287729,0.5730957,-0.0165321287729002,123,"Long Distance (123)"
58006,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
58006,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
58006,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
58007,"resident",0.572340382947124,0.5745326,0.00219221705287553,72,"Resident (72)"
58007,"short distance",0.556198306237056,0.5745326,0.018334293762944,78,"Short Distance (78)"
58007,"long distance",0.587436285280496,0.5745326,-0.0129036852804956,123,"Long Distance (123)"
58008,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
58008,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
58008,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
58009,"resident",0.591680254313564,0.5938624,0.00218214568643638,72,"Resident (72)"
58009,"short distance",0.572525680045975,0.5938624,0.0213367199540245,78,"Short Distance (78)"
58009,"long distance",0.609797374903794,0.5938624,-0.0159349749037937,123,"Long Distance (123)"
58010,"resident",0.604037992404854,0.5968124,-0.00722559240485365,72,"Resident (72)"
58010,"short distance",0.567881891808442,0.5968124,0.0289305081915577,78,"Short Distance (78)"
58010,"long distance",0.608634617292851,0.5968124,-0.0118222172928505,123,"Long Distance (123)"
58011,"resident",0.591680254313564,0.5938624,0.00218214568643638,72,"Resident (72)"
58011,"short distance",0.572525680045975,0.5938624,0.0213367199540245,78,"Short Distance (78)"
58011,"long distance",0.609797374903794,0.5938624,-0.0159349749037937,123,"Long Distance (123)"
58012,"resident",0.597984719894374,0.5849635,-0.0130212198943741,72,"Resident (72)"
58012,"short distance",0.566658540720149,0.5849635,0.0183049592798511,78,"Short Distance (78)"
58012,"long distance",0.580968943411194,0.5849635,0.00399455658880554,123,"Long Distance (123)"
58013,"resident",0.568853219343665,0.5706833,0.00183008065633528,72,"Resident (72)"
58013,"short distance",0.545600674057564,0.5706833,0.0250826259424359,78,"Short Distance (78)"
58013,"long distance",0.58986663282877,0.5706833,-0.0191833328287696,123,"Long Distance (123)"
58014,"resident",0.568853219343665,0.5706833,0.00183008065633528,72,"Resident (72)"
58014,"short distance",0.545600674057564,0.5706833,0.0250826259424359,78,"Short Distance (78)"
58014,"long distance",0.58986663282877,0.5706833,-0.0191833328287696,123,"Long Distance (123)"
58015,"resident",0.579584483582639,0.5806302,0.00104571641736106,72,"Resident (72)"
58015,"short distance",0.553174974120154,0.5806302,0.0274552258798457,78,"Short Distance (78)"
58015,"long distance",0.602017645352227,0.5806302,-0.021387445352227,123,"Long Distance (123)"
58017,"resident",0.385629960873466,0.3835506,-0.00207936087346555,72,"Resident (72)"
58017,"short distance",0.383029738693338,0.3835506,0.000520861306662179,78,"Short Distance (78)"
58017,"long distance",0.377577028798778,0.3835506,0.00597357120122238,123,"Long Distance (123)"
58018,"resident",0.597984719894374,0.5849635,-0.0130212198943741,72,"Resident (72)"
58018,"short distance",0.566658540720149,0.5849635,0.0183049592798511,78,"Short Distance (78)"
58018,"long distance",0.580968943411194,0.5849635,0.00399455658880554,123,"Long Distance (123)"
58019,"resident",0.384756827457979,0.3833824,-0.00137442745797872,72,"Resident (72)"
58019,"short distance",0.390042003202424,0.3833824,-0.00665960320242365,78,"Short Distance (78)"
58019,"long distance",0.370686131840562,0.3833824,0.0126962681594384,123,"Long Distance (123)"
58020,"resident",0.386718501416508,0.3850404,-0.00167810141650848,72,"Resident (72)"
58020,"short distance",0.39184656376244,0.3850404,-0.00680616376243998,78,"Short Distance (78)"
58020,"long distance",0.37178586114499,0.3850404,0.0132545388550097,123,"Long Distance (123)"
58021,"resident",0.39211502304261,0.3914296,-0.000685423042609934,72,"Resident (72)"
58021,"short distance",0.401950028632386,0.3914296,-0.0105204286323861,78,"Short Distance (78)"
58021,"long distance",0.378229114664875,0.3914296,0.0132004853351249,123,"Long Distance (123)"
58022,"resident",0.394668614821808,0.3936455,-0.001023114821808,72,"Resident (72)"
58022,"short distance",0.40337840474347,0.3936455,-0.00973290474347033,78,"Short Distance (78)"
58022,"long distance",0.380488844027442,0.3936455,0.0131566559725581,123,"Long Distance (123)"
58116,"resident",0.597984719894374,0.5849635,-0.0130212198943741,72,"Resident (72)"
58116,"short distance",0.566658540720149,0.5849635,0.0183049592798511,78,"Short Distance (78)"
58116,"long distance",0.580968943411194,0.5849635,0.00399455658880554,123,"Long Distance (123)"
59003,"resident",0.575506783968244,0.6133939,0.0378871160317564,72,"Resident (72)"
59003,"short distance",0.622797145693924,0.6133939,-0.00940324569392359,78,"Short Distance (78)"
59003,"long distance",0.633567865031354,0.6133939,-0.0201739650313538,123,"Long Distance (123)"
59010,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
59010,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
59010,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
59020,"resident",0.448735256567455,0.4848484,0.0361131434325448,72,"Resident (72)"
59020,"short distance",0.495473747081649,0.4848484,-0.0106253470816492,78,"Short Distance (78)"
59020,"long distance",0.515164674666831,0.4848484,-0.0303162746668309,123,"Long Distance (123)"
59021,"resident",0.449204505731689,0.4825185,0.0333139942683114,72,"Resident (72)"
59021,"short distance",0.490313604474054,0.4825185,-0.00779510447405368,78,"Short Distance (78)"
59021,"long distance",0.511145880215979,0.4825185,-0.0286273802159793,123,"Long Distance (123)"
60003,"resident",0.413356129732815,0.429341,0.0159848702671848,72,"Resident (72)"
60003,"short distance",0.437076131985595,0.429341,-0.00773513198559478,78,"Short Distance (78)"
60003,"long distance",0.432883599281508,0.429341,-0.00354259928150802,123,"Long Distance (123)"
60004,"resident",0.413356129732815,0.429341,0.0159848702671848,72,"Resident (72)"
60004,"short distance",0.437076131985595,0.429341,-0.00773513198559478,78,"Short Distance (78)"
60004,"long distance",0.432883599281508,0.429341,-0.00354259928150802,123,"Long Distance (123)"
60009,"resident",0.413356129732815,0.429341,0.0159848702671848,72,"Resident (72)"
60009,"short distance",0.437076131985595,0.429341,-0.00773513198559478,78,"Short Distance (78)"
60009,"long distance",0.432883599281508,0.429341,-0.00354259928150802,123,"Long Distance (123)"
60010,"resident",0.413356129732815,0.429341,0.0159848702671848,72,"Resident (72)"
60010,"short distance",0.437076131985595,0.429341,-0.00773513198559478,78,"Short Distance (78)"
60010,"long distance",0.432883599281508,0.429341,-0.00354259928150802,123,"Long Distance (123)"
60013,"short distance",0.448602294912068,0.4439579,-0.00464439491206819,78,"Short Distance (78)"
60013,"resident",0.434396820980753,0.4439579,0.00956107901924663,72,"Resident (72)"
60013,"long distance",0.443582994296566,0.4439579,0.000374905703433681,123,"Long Distance (123)"
60019,"short distance",0.453483315399273,0.4476223,-0.00586101539927314,78,"Short Distance (78)"
60019,"resident",0.436252387995446,0.4476223,0.0113699120045541,72,"Resident (72)"
60019,"long distance",0.448143846602432,0.4476223,-0.000521546602432088,123,"Long Distance (123)"
60020,"short distance",0.442562469218886,0.4314587,-0.0111037692188856,78,"Short Distance (78)"
60020,"resident",0.422511643070255,0.4314587,0.0089470569297449,72,"Resident (72)"
60020,"long distance",0.425689165963414,0.4314587,0.00576953403658642,123,"Long Distance (123)"
60114,"short distance",0.442119290739398,0.4373561,-0.00476319073939752,78,"Short Distance (78)"
60114,"resident",0.428244716813807,0.4373561,0.00911138318619337,72,"Resident (72)"
60114,"long distance",0.43573614399473,0.4373561,0.00161995600526976,123,"Long Distance (123)"
61030,"resident",0.452740477649834,0.4784498,0.0257093223501656,72,"Resident (72)"
61030,"short distance",0.477482762359962,0.4784498,0.000967037640037527,78,"Short Distance (78)"
61030,"long distance",0.509132788253888,0.4784498,-0.0306829882538881,123,"Long Distance (123)"
61034,"resident",0.453748324277878,0.4826861,0.0289377757221218,72,"Resident (72)"
61034,"short distance",0.487317230916593,0.4826861,-0.00463113091659334,78,"Short Distance (78)"
61034,"long distance",0.510045472174888,0.4826861,-0.0273593721748883,123,"Long Distance (123)"
61038,"resident",0.453990637072414,0.478816,0.0248253629275856,72,"Resident (72)"
61038,"short distance",0.478872363312715,0.478816,-5.63633127151908e-05,78,"Short Distance (78)"
61038,"long distance",0.507168397685642,0.478816,-0.0283523976856422,123,"Long Distance (123)"
61045,"resident",0.468743976173394,0.4803827,0.0116387238266062,72,"Resident (72)"
61045,"short distance",0.470896455491062,0.4803827,0.00948624450893804,78,"Short Distance (78)"
61045,"long distance",0.508085267548898,0.4803827,-0.027702567548898,123,"Long Distance (123)"
61047,"resident",0.338155138374693,0.3424808,0.00432566162530656,72,"Resident (72)"
61047,"short distance",0.341370256755615,0.3424808,0.00111054324438448,78,"Short Distance (78)"
61047,"long distance",0.349208894562765,0.3424808,-0.00672809456276457,123,"Long Distance (123)"
61052,"resident",0.336582235690702,0.3390063,0.00242406430929754,72,"Resident (72)"
61052,"short distance",0.333160308386666,0.3390063,0.00584599161333393,78,"Short Distance (78)"
61052,"long distance",0.349105054368512,0.3390063,-0.0100987543685123,123,"Long Distance (123)"
61053,"resident",0.33404261520886,0.3371791,0.00313648479113959,72,"Resident (72)"
61053,"short distance",0.331641188252017,0.3371791,0.00553791174798257,78,"Short Distance (78)"
61053,"long distance",0.34782465051923,0.3371791,-0.0106455505192299,123,"Long Distance (123)"
61056,"resident",0.476901173065564,0.4877378,0.0108366269344357,72,"Resident (72)"
61056,"short distance",0.478013391076728,0.4877378,0.00972440892327159,78,"Short Distance (78)"
61056,"long distance",0.51431275582839,0.4877378,-0.0265749558283898,123,"Long Distance (123)"
61057,"resident",0.481579752168047,0.4913384,0.00975864783195285,72,"Resident (72)"
61057,"short distance",0.481720983756123,0.4913384,0.00961741624387719,78,"Short Distance (78)"
61057,"long distance",0.515708730730044,0.4913384,-0.0243703307300437,123,"Long Distance (123)"
61058,"resident",0.336582235690702,0.3390063,0.00242406430929754,72,"Resident (72)"
61058,"short distance",0.333160308386666,0.3390063,0.00584599161333393,78,"Short Distance (78)"
61058,"long distance",0.349105054368512,0.3390063,-0.0100987543685123,123,"Long Distance (123)"
61059,"resident",0.336400138451999,0.3388092,0.00240906154800125,72,"Resident (72)"
61059,"short distance",0.33229838881477,0.3388092,0.00651081118522967,78,"Short Distance (78)"
61059,"long distance",0.349418030349561,0.3388092,-0.0106088303495609,123,"Long Distance (123)"
61064,"resident",0.336582235690702,0.3390063,0.00242406430929754,72,"Resident (72)"
61064,"short distance",0.333160308386666,0.3390063,0.00584599161333393,78,"Short Distance (78)"
61064,"long distance",0.349105054368512,0.3390063,-0.0100987543685123,123,"Long Distance (123)"
61065,"resident",0.336582235690702,0.3390063,0.00242406430929754,72,"Resident (72)"
61065,"short distance",0.333160308386666,0.3390063,0.00584599161333393,78,"Short Distance (78)"
61065,"long distance",0.349105054368512,0.3390063,-0.0100987543685123,123,"Long Distance (123)"
61069,"resident",0.343768669633177,0.3479401,0.00417143036682271,72,"Resident (72)"
61069,"short distance",0.34546819322649,0.3479401,0.00247190677351028,78,"Short Distance (78)"
61069,"long distance",0.35612148781959,0.3479401,-0.00818138781958955,123,"Long Distance (123)"
61073,"resident",0.378128253720421,0.3755353,-0.00259295372042118,72,"Resident (72)"
61073,"short distance",0.37048266382928,0.3755353,0.00505263617071994,78,"Short Distance (78)"
61073,"long distance",0.375073087054013,0.3755353,0.000462212945986695,123,"Long Distance (123)"
61075,"resident",0.378128253720421,0.3755353,-0.00259295372042118,72,"Resident (72)"
61075,"short distance",0.37048266382928,0.3755353,0.00505263617071994,78,"Short Distance (78)"
61075,"long distance",0.375073087054013,0.3755353,0.000462212945986695,123,"Long Distance (123)"
61089,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
61089,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
61089,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
61093,"resident",0.575369502997492,0.5766102,0.00124069700250773,72,"Resident (72)"
61093,"short distance",0.550365555029813,0.5766102,0.0262446449701866,78,"Short Distance (78)"
61093,"long distance",0.597314798176665,0.5766102,-0.0207045981766651,123,"Long Distance (123)"
61100,"resident",0.384376606699894,0.382629,-0.00174760669989371,72,"Resident (72)"
61100,"short distance",0.376886350510249,0.382629,0.00574264948975056,78,"Short Distance (78)"
61100,"long distance",0.3831104187249,0.382629,-0.000481418724899541,123,"Long Distance (123)"
61111,"resident",0.476635697550042,0.4855923,0.00895660244995805,72,"Resident (72)"
61111,"short distance",0.474360848329138,0.4855923,0.011231451670862,78,"Short Distance (78)"
61111,"long distance",0.511518222972745,0.4855923,-0.0259259229727449,123,"Long Distance (123)"
61121,"resident",0.453748324277878,0.4826861,0.0289377757221218,72,"Resident (72)"
61121,"short distance",0.487317230916593,0.4826861,-0.00463113091659334,78,"Short Distance (78)"
61121,"long distance",0.510045472174888,0.4826861,-0.0273593721748883,123,"Long Distance (123)"
61123,"resident",0.453748324277878,0.4826861,0.0289377757221218,72,"Resident (72)"
61123,"short distance",0.487317230916593,0.4826861,-0.00463113091659334,78,"Short Distance (78)"
61123,"long distance",0.510045472174888,0.4826861,-0.0273593721748883,123,"Long Distance (123)"
61136,"resident",0.453748324277878,0.4826861,0.0289377757221218,72,"Resident (72)"
61136,"short distance",0.487317230916593,0.4826861,-0.00463113091659334,78,"Short Distance (78)"
61136,"long distance",0.510045472174888,0.4826861,-0.0273593721748883,123,"Long Distance (123)"
61199,"resident",0.382556201086561,0.3811894,-0.00136680108656068,72,"Resident (72)"
61199,"short distance",0.375572183034501,0.3811894,0.00561721696549883,78,"Short Distance (78)"
61199,"long distance",0.382171100563257,0.3811894,-0.000981700563256582,123,"Long Distance (123)"
63002,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63002,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63002,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63003,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63003,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63003,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63004,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63004,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63004,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63005,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63005,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63005,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63010,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63010,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63010,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63011,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63011,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63011,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63013,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63013,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63013,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63024,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
63024,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
63024,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
63030,"resident",0.48665621467619,0.4848637,-0.00179251467619029,72,"Resident (72)"
63030,"short distance",0.489843877186233,0.4848637,-0.00498017718623273,78,"Short Distance (78)"
63030,"long distance",0.477334463369017,0.4848637,0.00752923663098304,123,"Long Distance (123)"
63031,"resident",0.491838600729607,0.4898896,-0.00194900072960719,72,"Resident (72)"
63031,"short distance",0.489982842817859,0.4898896,-9.32428178586076e-05,78,"Short Distance (78)"
63031,"long distance",0.487637816259019,0.4898896,0.00225178374098106,123,"Long Distance (123)"
63101,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63101,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63101,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63106,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63106,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63106,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63107,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63107,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63107,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63119,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
63119,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
63119,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
63205,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63205,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63205,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63224,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
63224,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
63224,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
63225,"resident",0.506498856908027,0.5405966,0.0340977430919732,72,"Resident (72)"
63225,"short distance",0.536385738409936,0.5405966,0.00421086159006401,78,"Short Distance (78)"
63225,"long distance",0.580352878297168,0.5405966,-0.0397562782971683,123,"Long Distance (123)"
64001,"resident",0.308702464126302,0.3135847,0.00488223587369802,72,"Resident (72)"
64001,"short distance",0.316875215891755,0.3135847,-0.00329051589175539,78,"Short Distance (78)"
64001,"long distance",0.315122114076777,0.3135847,-0.00153741407677671,123,"Long Distance (123)"
64007,"resident",0.307479492760022,0.3133246,0.00584510723997811,72,"Resident (72)"
64007,"short distance",0.317693768185296,0.3133246,-0.0043691681852957,78,"Short Distance (78)"
64007,"long distance",0.314988837268757,0.3133246,-0.0016642372687567,123,"Long Distance (123)"
64009,"resident",0.307479492760022,0.3133246,0.00584510723997811,72,"Resident (72)"
64009,"short distance",0.317693768185296,0.3133246,-0.0043691681852957,78,"Short Distance (78)"
64009,"long distance",0.314988837268757,0.3133246,-0.0016642372687567,123,"Long Distance (123)"
64011,"resident",0.307010920862645,0.3135636,0.00655267913735536,72,"Resident (72)"
64011,"short distance",0.316954092810503,0.3135636,-0.00339049281050297,78,"Short Distance (78)"
64011,"long distance",0.316926423318929,0.3135636,-0.00336282331892901,123,"Long Distance (123)"
64028,"resident",0.30681226700449,0.315576,0.00876373299551036,72,"Resident (72)"
64028,"short distance",0.316885318521246,0.315576,-0.00130931852124583,78,"Short Distance (78)"
64028,"long distance",0.32459224752228,0.315576,-0.00901624752227975,123,"Long Distance (123)"
64038,"resident",0.30483209704503,0.3153395,0.0105074029549699,72,"Resident (72)"
64038,"short distance",0.316997413271097,0.3153395,-0.00165791327109699,78,"Short Distance (78)"
64038,"long distance",0.326570301647922,0.3153395,-0.0112308016479217,123,"Long Distance (123)"
64039,"resident",0.30483209704503,0.3153395,0.0105074029549699,72,"Resident (72)"
64039,"short distance",0.316997413271097,0.3153395,-0.00165791327109699,78,"Short Distance (78)"
64039,"long distance",0.326570301647922,0.3153395,-0.0112308016479217,123,"Long Distance (123)"
64041,"resident",0.30681226700449,0.315576,0.00876373299551036,72,"Resident (72)"
64041,"short distance",0.316885318521246,0.315576,-0.00130931852124583,78,"Short Distance (78)"
64041,"long distance",0.32459224752228,0.315576,-0.00901624752227975,123,"Long Distance (123)"
64042,"resident",0.307010920862645,0.3135636,0.00655267913735536,72,"Resident (72)"
64042,"short distance",0.316954092810503,0.3135636,-0.00339049281050297,78,"Short Distance (78)"
64042,"long distance",0.316926423318929,0.3135636,-0.00336282331892901,123,"Long Distance (123)"
64044,"resident",0.30681226700449,0.315576,0.00876373299551036,72,"Resident (72)"
64044,"short distance",0.316885318521246,0.315576,-0.00130931852124583,78,"Short Distance (78)"
64044,"long distance",0.32459224752228,0.315576,-0.00901624752227975,123,"Long Distance (123)"
64103,"resident",0.307479492760022,0.3133246,0.00584510723997811,72,"Resident (72)"
64103,"short distance",0.317693768185296,0.3133246,-0.0043691681852957,78,"Short Distance (78)"
64103,"long distance",0.314988837268757,0.3133246,-0.0016642372687567,123,"Long Distance (123)"
65009,"resident",0.358745620937282,0.3578756,-0.000870020937281835,72,"Resident (72)"
65009,"short distance",0.351733837889358,0.3578756,0.00614176211064205,78,"Short Distance (78)"
65009,"long distance",0.360045040902527,0.3578756,-0.00216944090252691,123,"Long Distance (123)"
65011,"resident",0.358745620937282,0.3578756,-0.000870020937281835,72,"Resident (72)"
65011,"short distance",0.351733837889358,0.3578756,0.00614176211064205,78,"Short Distance (78)"
65011,"long distance",0.360045040902527,0.3578756,-0.00216944090252691,123,"Long Distance (123)"
65018,"resident",0.358745620937282,0.3578756,-0.000870020937281835,72,"Resident (72)"
65018,"short distance",0.351733837889358,0.3578756,0.00614176211064205,78,"Short Distance (78)"
65018,"long distance",0.360045040902527,0.3578756,-0.00216944090252691,123,"Long Distance (123)"
66003,"resident",0.537018960818965,0.5408656,0.00384663918103534,72,"Resident (72)"
66003,"short distance",0.5317188571844,0.5408656,0.0091467428155998,78,"Short Distance (78)"
66003,"long distance",0.553881882551015,0.5408656,-0.0130162825510149,123,"Long Distance (123)"
66005,"resident",0.528226823541259,0.5219384,-0.00628842354125903,72,"Resident (72)"
66005,"short distance",0.515254269810504,0.5219384,0.00668413018949565,78,"Short Distance (78)"
66005,"long distance",0.52182624407308,0.5219384,0.00011215592691971,123,"Long Distance (123)"
66011,"resident",0.320582013196954,0.3228035,0.00222148680304574,72,"Resident (72)"
66011,"short distance",0.317174810946115,0.3228035,0.00562868905388486,78,"Short Distance (78)"
66011,"long distance",0.33168081557224,0.3228035,-0.00887731557224047,123,"Long Distance (123)"
66015,"resident",0.32630973660495,0.3293559,0.00304616339504993,72,"Resident (72)"
66015,"short distance",0.323224393515646,0.3293559,0.00613150648435412,78,"Short Distance (78)"
66015,"long distance",0.340038099770524,0.3293559,-0.0106821997705236,123,"Long Distance (123)"
66021,"resident",0.32630973660495,0.3293559,0.00304616339504993,72,"Resident (72)"
66021,"short distance",0.323224393515646,0.3293559,0.00613150648435412,78,"Short Distance (78)"
66021,"long distance",0.340038099770524,0.3293559,-0.0106821997705236,123,"Long Distance (123)"
66025,"resident",0.528226823541259,0.5219384,-0.00628842354125903,72,"Resident (72)"
66025,"short distance",0.515254269810504,0.5219384,0.00668413018949565,78,"Short Distance (78)"
66025,"long distance",0.52182624407308,0.5219384,0.00011215592691971,123,"Long Distance (123)"
66039,"resident",0.32630973660495,0.3293559,0.00304616339504993,72,"Resident (72)"
66039,"short distance",0.323224393515646,0.3293559,0.00613150648435412,78,"Short Distance (78)"
66039,"long distance",0.340038099770524,0.3293559,-0.0106821997705236,123,"Long Distance (123)"
66042,"resident",0.532349198191217,0.5233016,-0.0090475981912167,72,"Resident (72)"
66042,"short distance",0.519120265887611,0.5233016,0.00418133411238863,78,"Short Distance (78)"
66042,"long distance",0.517931103074493,0.5233016,0.00537049692550673,123,"Long Distance (123)"
66049,"resident",0.51718455571448,0.5177959,0.000611344285520343,72,"Resident (72)"
66049,"short distance",0.531308299262042,0.5177959,-0.0135123992620418,78,"Short Distance (78)"
66049,"long distance",0.501389010916317,0.5177959,0.016406889083683,123,"Long Distance (123)"
66064,"resident",0.534551210206756,0.5263607,-0.0081905102067561,72,"Resident (72)"
66064,"short distance",0.533154657327761,0.5263607,-0.00679395732776122,78,"Short Distance (78)"
66064,"long distance",0.511216734548915,0.5263607,0.0151439654510848,123,"Long Distance (123)"
66067,"resident",0.533299478511964,0.5223696,-0.0109298785119641,72,"Resident (72)"
66067,"short distance",0.514609797202541,0.5223696,0.0077598027974588,78,"Short Distance (78)"
66067,"long distance",0.518013503833318,0.5223696,0.00435609616668231,123,"Long Distance (123)"
66073,"resident",0.502753375918108,0.5023322,-0.000421175918108196,72,"Resident (72)"
66073,"short distance",0.509905055446923,0.5023322,-0.00757285544692332,78,"Short Distance (78)"
66073,"long distance",0.492255968301969,0.5023322,0.0100762316980307,123,"Long Distance (123)"
66074,"resident",0.491130519737586,0.4888044,-0.00232611973758645,72,"Resident (72)"
66074,"short distance",0.499493200987943,0.4888044,-0.0106888009879434,78,"Short Distance (78)"
66074,"long distance",0.471546254974841,0.4888044,0.0172581450251592,123,"Long Distance (123)"
66075,"resident",0.32630973660495,0.3293559,0.00304616339504993,72,"Resident (72)"
66075,"short distance",0.323224393515646,0.3293559,0.00613150648435412,78,"Short Distance (78)"
66075,"long distance",0.340038099770524,0.3293559,-0.0106821997705236,123,"Long Distance (123)"
66076,"resident",0.502753375918108,0.5023322,-0.000421175918108196,72,"Resident (72)"
66076,"short distance",0.509905055446923,0.5023322,-0.00757285544692332,78,"Short Distance (78)"
66076,"long distance",0.492255968301969,0.5023322,0.0100762316980307,123,"Long Distance (123)"
66085,"resident",0.534551210206756,0.5263607,-0.0081905102067561,72,"Resident (72)"
66085,"short distance",0.533154657327761,0.5263607,-0.00679395732776122,78,"Short Distance (78)"
66085,"long distance",0.511216734548915,0.5263607,0.0151439654510848,123,"Long Distance (123)"
66086,"resident",0.578733224554195,0.57568,-0.00305322455419466,72,"Resident (72)"
66086,"short distance",0.583289100221322,0.57568,-0.00760910022132166,78,"Short Distance (78)"
66086,"long distance",0.564056007236439,0.57568,0.0116239927635613,123,"Long Distance (123)"
66107,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
66107,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
66107,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
66168,"resident",0.533299478511964,0.5223696,-0.0109298785119641,72,"Resident (72)"
66168,"short distance",0.514609797202541,0.5223696,0.0077598027974588,78,"Short Distance (78)"
66168,"long distance",0.518013503833318,0.5223696,0.00435609616668231,123,"Long Distance (123)"
