"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
52131,0.541675840427966,"aerial foraging",0.526319134362548,0.0153567060654184
52131,0.541675840427966,"hover/glean",0.528873673456237,0.0128021669717285
52131,0.541675840427966,"hawks",0.540948130566845,0.000727709861120918
52131,0.541675840427966,"swoops",0.529469395544232,0.0122064448837342
53002,0.302539249682713,"ground glean",0.299204902863639,0.00333434681907402
53002,0.302539249682713,"bark glean",0.296681361883708,0.0058578877990047
53002,0.302539249682713,"hover/glean",0.296893290627656,0.00564595905505716
53002,0.302539249682713,"hawks",0.298185169257056,0.00435408042565683
53002,0.302539249682713,"foliage glean",0.29841461101102,0.0041246386716931
53002,0.302539249682713,"swoops",0.29798363109957,0.00455561858314346
53002,0.302539249682713,"aerial foraging",0.297825842757959,0.00471340692475403
53009,0.299758369099268,"ground glean",0.302648862439741,-0.00289049334047303
53009,0.299758369099268,"hawks",0.308232044873044,-0.00847367577377606
53009,0.299758369099268,"hover/glean",0.302303255684485,-0.00254488658521657
53009,0.299758369099268,"foliage glean",0.300073139682559,-0.000314770583291324
53009,0.299758369099268,"swoops",0.302371620480112,-0.00261325138084445
53009,0.299758369099268,"bark glean",0.302415857110923,-0.00265748801165533
53009,0.299758369099268,"aerial foraging",0.302903388564104,-0.00314501946483597
53013,0.300893325997956,"ground glean",0.294147929809862,0.00674539618809411
53013,0.300893325997956,"bark glean",0.290358141963728,0.0105351840342275
53013,0.300893325997956,"hover/glean",0.290158617929802,0.0107347080681535
53013,0.300893325997956,"hawks",0.291210814744425,0.00968251125353137
53013,0.300893325997956,"foliage glean",0.291019450749059,0.00987387524889671
53013,0.300893325997956,"swoops",0.291326485077919,0.00956684092003685
53013,0.300893325997956,"aerial foraging",0.29131521608884,0.00957810990911573
53017,0.291708774815072,"ground glean",0.300297443213153,-0.00858866839808115
53017,0.291708774815072,"hawks",0.30136959945423,-0.00966082463915835
53017,0.291708774815072,"hover/glean",0.297882785856139,-0.00617401104106702
53017,0.291708774815072,"foliage glean",0.290668006236814,0.00104076857825819
53017,0.291708774815072,"swoops",0.296266865281334,-0.00455809046626188
53017,0.291708774815072,"bark glean",0.296714123224794,-0.00500534840972161
53017,0.291708774815072,"aerial foraging",0.296929003649137,-0.00522022883406464
53025,0.300893325997956,"ground glean",0.294147929809862,0.00674539618809411
53025,0.300893325997956,"bark glean",0.290358141963728,0.0105351840342275
53025,0.300893325997956,"hover/glean",0.290158617929802,0.0107347080681535
53025,0.300893325997956,"hawks",0.291210814744425,0.00968251125353137
53025,0.300893325997956,"foliage glean",0.291019450749059,0.00987387524889671
53025,0.300893325997956,"swoops",0.291326485077919,0.00956684092003685
53025,0.300893325997956,"aerial foraging",0.29131521608884,0.00957810990911573
53026,0.287535014381024,"ground glean",0.288420046831989,-0.000885032450965106
53026,0.287535014381024,"bark glean",0.282427785656078,0.00510722872494562
53026,0.287535014381024,"hover/glean",0.283465544042351,0.00406947033867316
53026,0.287535014381024,"hawks",0.283628213843309,0.00390680053771475
53026,0.287535014381024,"foliage glean",0.280058438558014,0.00747657582301015
53026,0.287535014381024,"swoops",0.283872675095869,0.00366233928515508
53026,0.287535014381024,"aerial foraging",0.284830455191116,0.00270455918990786
53027,0.292219186009333,"ground glean",0.2939148018904,-0.00169561588106715
53027,0.292219186009333,"bark glean",0.287072603449689,0.00514658255964406
53027,0.292219186009333,"hover/glean",0.288639643943347,0.00357954206598587
53027,0.292219186009333,"hawks",0.289400233546981,0.00281895246235175
53027,0.292219186009333,"foliage glean",0.285402709189782,0.00681647681955133
53027,0.292219186009333,"swoops",0.288878878044047,0.003340307965286
53027,0.292219186009333,"aerial foraging",0.289893749657261,0.00232543635207172
53028,0.299139408289697,"ground glean",0.29641599678911,0.00272341150058725
53028,0.299139408289697,"bark glean",0.293960314990421,0.00517909329927579
53028,0.299139408289697,"hawks",0.29593278499253,0.00320662329716725
53028,0.299139408289697,"hover/glean",0.295118229611035,0.00402117867866175
53028,0.299139408289697,"foliage glean",0.292624151806066,0.00651525648363122
53028,0.299139408289697,"swoops",0.295546261525475,0.00359314676422157
53028,0.299139408289697,"aerial foraging",0.295914623325327,0.00322478496436962
53036,0.299983444587131,"ground glean",0.296056001802622,0.00392744278450902
53036,0.299983444587131,"bark glean",0.294651071882023,0.00533237270510795
53036,0.299983444587131,"hawks",0.296574802463684,0.00340864212344721
53036,0.299983444587131,"hover/glean",0.295871346292793,0.00411209829433767
53036,0.299983444587131,"foliage glean",0.293037718761002,0.00694572582612901
53036,0.299983444587131,"swoops",0.296161995881305,0.0038214487058259
53036,0.299983444587131,"aerial foraging",0.296515524692298,0.00346791989483297
53041,NA,"ground glean",0.457387225650285,NA
53041,NA,"bark glean",0.458528220384419,NA
53041,NA,"aerial foraging",0.454257845245953,NA
53041,NA,"hover/glean",0.453468405163067,NA
53041,NA,"hawks",0.455562206704806,NA
53041,NA,"foliage glean",0.457070489196371,NA
53041,NA,"swoops",0.452773731734168,NA
53064,0.302509238031395,"ground glean",0.297083354920258,0.0054258831111374
53064,0.302509238031395,"bark glean",0.293025819551201,0.00948341848019407
53064,0.302509238031395,"hover/glean",0.292888343758448,0.00962089427294716
53064,0.302509238031395,"hawks",0.293999543228382,0.00850969480301283
53064,0.302509238031395,"foliage glean",0.294072057810293,0.00843718022110179
53064,0.302509238031395,"swoops",0.294023047989712,0.00848619004168338
53064,0.302509238031395,"aerial foraging",0.294156419923336,0.00835281810805899
53086,0.299983444587131,"ground glean",0.296056001802622,0.00392744278450902
53086,0.299983444587131,"bark glean",0.294651071882023,0.00533237270510795
53086,0.299983444587131,"hawks",0.296574802463684,0.00340864212344721
53086,0.299983444587131,"hover/glean",0.295871346292793,0.00411209829433767
53086,0.299983444587131,"foliage glean",0.293037718761002,0.00694572582612901
53086,0.299983444587131,"swoops",0.296161995881305,0.0038214487058259
53086,0.299983444587131,"aerial foraging",0.296515524692298,0.00346791989483297
53087,0.301097292098403,"ground glean",0.297247442882892,0.00384984921551057
53087,0.301097292098403,"bark glean",0.295865506627156,0.00523178547124742
53087,0.301097292098403,"hawks",0.298076809046934,0.00302048305146896
53087,0.301097292098403,"hover/glean",0.297143881844323,0.00395341025408025
53087,0.301097292098403,"foliage glean",0.294125308735758,0.00697198336264548
53087,0.301097292098403,"swoops",0.297398751358469,0.00369854073993381
53087,0.301097292098403,"aerial foraging",0.29773719858221,0.00336009351619304
54002,0.543183189097403,"ground glean",0.531041405974385,0.0121417831230176
54002,0.543183189097403,"foliage glean",0.563750828366545,-0.0205676392691418
54002,0.543183189097403,"bark glean",0.536020669425809,0.00716251967159376
54002,0.543183189097403,"aerial foraging",0.521270103354933,0.0219130857424699
54002,0.543183189097403,"hover/glean",0.52977715474031,0.0134060343570933
54002,0.543183189097403,"hawks",0.531468131853322,0.0117150572440806
54002,0.543183189097403,"swoops",0.528072554141655,0.0151106349557482
54012,0.553769040838332,"ground glean",0.543640354515004,0.0101286863233283
54012,0.553769040838332,"foliage glean",0.567917821800768,-0.0141487809624363
54012,0.553769040838332,"bark glean",0.542599434579195,0.0111696062591371
54012,0.553769040838332,"aerial foraging",0.53066630426495,0.0231027365733822
54012,0.553769040838332,"hover/glean",0.538622343146407,0.015146697691925
54012,0.553769040838332,"hawks",0.542361575744223,0.0114074650941093
54012,0.553769040838332,"swoops",0.535025946985633,0.0187430938526989
54022,0.562974424059185,"ground glean",0.547003682512579,0.0159707415466059
54022,0.562974424059185,"foliage glean",0.57839092218191,-0.0154164981227247
54022,0.562974424059185,"bark glean",0.543392108250949,0.0195823158082363
54022,0.562974424059185,"aerial foraging",0.535243390776937,0.0277310332822475
54022,0.562974424059185,"hover/glean",0.542525896790505,0.0204485272686799
54022,0.562974424059185,"hawks",0.541272089022023,0.0217023350371625
54022,0.562974424059185,"swoops",0.53771798279395,0.0252564412652351
54025,0.311544802595975,"ground glean",0.306078513436721,0.00546628915925401
54025,0.311544802595975,"foliage glean",0.315870960539534,-0.00432615794355901
54025,0.311544802595975,"bark glean",0.31581130402085,-0.00426650142487545
54025,0.311544802595975,"aerial foraging",0.316421749185612,-0.00487694658963717
54025,0.311544802595975,"hawks",0.314156844509826,-0.00261204191385145
54025,0.311544802595975,"hover/glean",0.324137152131345,-0.0125923495353703
54025,0.311544802595975,"swoops",0.316239614972544,-0.00469481237656932
55007,0.408320070197504,"ground glean",0.42263551045512,-0.0143154402576163
55007,0.408320070197504,"aerial foraging",0.39814713804958,0.0101729321479243
55007,0.408320070197504,"hawks",0.385633857772347,0.0226862124251568
55007,0.408320070197504,"hover/glean",0.393081337816713,0.015238732380791
55007,0.408320070197504,"foliage glean",0.387523618008652,0.0207964521888525
55007,0.408320070197504,"swoops",0.393482989090103,0.0148370811074012
55007,0.408320070197504,"bark glean",0.389752719965674,0.0185673502318303
55045,0.398108205071805,"ground glean",0.409411759518184,-0.0113035544463791
55045,0.398108205071805,"aerial foraging",0.391220496054454,0.00688770901735081
55045,0.398108205071805,"hawks",0.376538537374217,0.0215696676975879
55045,0.398108205071805,"hover/glean",0.382461302131281,0.0156469029405243
55045,0.398108205071805,"foliage glean",0.374831420877132,0.023276784194673
55045,0.398108205071805,"swoops",0.382666132244235,0.0154420728275696
55045,0.398108205071805,"bark glean",0.378614174776673,0.0194940302951323
55114,0.398108205071805,"ground glean",0.409411759518184,-0.0113035544463791
55114,0.398108205071805,"aerial foraging",0.391220496054454,0.00688770901735081
55114,0.398108205071805,"hawks",0.376538537374217,0.0215696676975879
55114,0.398108205071805,"hover/glean",0.382461302131281,0.0156469029405243
55114,0.398108205071805,"foliage glean",0.374831420877132,0.023276784194673
55114,0.398108205071805,"swoops",0.382666132244235,0.0154420728275696
55114,0.398108205071805,"bark glean",0.378614174776673,0.0194940302951323
56041,0.354422430511608,"ground glean",0.337719447569869,0.0167029829417386
56041,0.354422430511608,"foliage glean",0.330901305289295,0.0235211252223129
56041,0.354422430511608,"bark glean",0.338157421771114,0.0162650087404938
56041,0.354422430511608,"aerial foraging",0.339620359657541,0.0148020708540673
56041,0.354422430511608,"hover/glean",0.333338882315798,0.0210835481958102
56041,0.354422430511608,"hawks",0.346587219624116,0.00783521088749162
56044,0.354422430511608,"ground glean",0.337719447569869,0.0167029829417386
56044,0.354422430511608,"foliage glean",0.330901305289295,0.0235211252223129
56044,0.354422430511608,"bark glean",0.338157421771114,0.0162650087404938
56044,0.354422430511608,"aerial foraging",0.339620359657541,0.0148020708540673
56044,0.354422430511608,"hover/glean",0.333338882315798,0.0210835481958102
56044,0.354422430511608,"hawks",0.346587219624116,0.00783521088749162
58001,0.558815917724665,"ground glean",0.506996089593816,0.0518198281308488
58001,0.558815917724665,"foliage glean",0.532517447160354,0.0262984705643111
58001,0.558815917724665,"bark glean",0.515045408517429,0.0437705092072356
58001,0.558815917724665,"aerial foraging",0.518147203467041,0.0406687142576236
58001,0.558815917724665,"hover/glean",0.521996404101324,0.0368195136233412
58001,0.558815917724665,"hawks",0.521971530425967,0.0368443872986979
58003,0.558815917724665,"ground glean",0.506996089593816,0.0518198281308488
58003,0.558815917724665,"foliage glean",0.532517447160354,0.0262984705643111
58003,0.558815917724665,"bark glean",0.515045408517429,0.0437705092072356
58003,0.558815917724665,"aerial foraging",0.518147203467041,0.0406687142576236
58003,0.558815917724665,"hover/glean",0.521996404101324,0.0368195136233412
58003,0.558815917724665,"hawks",0.521971530425967,0.0368443872986979
58004,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
58004,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
58004,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
58004,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
58004,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
58004,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
58005,0.560812519823835,"ground glean",0.513070509511938,0.0477420103118971
58005,0.560812519823835,"foliage glean",0.528859235826953,0.0319532839968821
58005,0.560812519823835,"bark glean",0.51708694002538,0.0437255797984545
58005,0.560812519823835,"aerial foraging",0.519464011005767,0.0413485088180682
58005,0.560812519823835,"hover/glean",0.522739769404827,0.0380727504190078
58005,0.560812519823835,"hawks",0.521076085199003,0.0397364346248319
58006,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
58006,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
58006,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
58006,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
58006,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
58006,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
58007,0.560732900073702,"ground glean",0.51658789493445,0.0441450051392525
58007,0.560732900073702,"foliage glean",0.5307236431222,0.0300092569515023
58007,0.560732900073702,"bark glean",0.520550533351079,0.0401823667226234
58007,0.560732900073702,"aerial foraging",0.519249301917907,0.0414835981557952
58007,0.560732900073702,"hover/glean",0.52201681936095,0.0387160807127519
58007,0.560732900073702,"hawks",0.524318286753777,0.0364146133199255
58008,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
58008,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
58008,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
58008,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
58008,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
58008,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
58009,0.582519522469528,"ground glean",0.528564608503389,0.0539549139661394
58009,0.582519522469528,"foliage glean",0.540339830365737,0.0421796921037908
58009,0.582519522469528,"bark glean",0.532899306043962,0.0496202164255659
58009,0.582519522469528,"aerial foraging",0.533783513252496,0.0487360092170317
58009,0.582519522469528,"hover/glean",0.53674806257607,0.0457714598934582
58009,0.582519522469528,"hawks",0.537127317239109,0.0453922052304193
58010,0.585634458476059,"ground glean",0.53621145078012,0.0494230076959389
58010,0.585634458476059,"foliage glean",0.551414472433096,0.0342199860429633
58010,0.585634458476059,"bark glean",0.540919585931746,0.0447148725443129
58010,0.585634458476059,"aerial foraging",0.54091770768518,0.0447167507908787
58010,0.585634458476059,"hover/glean",0.541951232230225,0.0436832262458342
58010,0.585634458476059,"hawks",0.542319115837517,0.0433153426385418
58011,0.582519522469528,"ground glean",0.528564608503389,0.0539549139661394
58011,0.582519522469528,"foliage glean",0.540339830365737,0.0421796921037908
58011,0.582519522469528,"bark glean",0.532899306043962,0.0496202164255659
58011,0.582519522469528,"aerial foraging",0.533783513252496,0.0487360092170317
58011,0.582519522469528,"hover/glean",0.53674806257607,0.0457714598934582
58011,0.582519522469528,"hawks",0.537127317239109,0.0453922052304193
58012,0.575152797249148,"ground glean",0.532360993897623,0.0427918033515251
58012,0.575152797249148,"foliage glean",0.54411162336188,0.0310411738872676
58012,0.575152797249148,"bark glean",0.543369567003165,0.0317832302459834
58012,0.575152797249148,"aerial foraging",0.538387407910191,0.036765389338957
58012,0.575152797249148,"hover/glean",0.543466675291978,0.0316861219571704
58012,0.575152797249148,"hawks",0.538392314956431,0.0367604822927166
58013,0.558815917724665,"ground glean",0.506996089593816,0.0518198281308488
58013,0.558815917724665,"foliage glean",0.532517447160354,0.0262984705643111
58013,0.558815917724665,"bark glean",0.515045408517429,0.0437705092072356
58013,0.558815917724665,"aerial foraging",0.518147203467041,0.0406687142576236
58013,0.558815917724665,"hover/glean",0.521996404101324,0.0368195136233412
58013,0.558815917724665,"hawks",0.521971530425967,0.0368443872986979
58014,0.558815917724665,"ground glean",0.506996089593816,0.0518198281308488
58014,0.558815917724665,"foliage glean",0.532517447160354,0.0262984705643111
58014,0.558815917724665,"bark glean",0.515045408517429,0.0437705092072356
58014,0.558815917724665,"aerial foraging",0.518147203467041,0.0406687142576236
58014,0.558815917724665,"hover/glean",0.521996404101324,0.0368195136233412
58014,0.558815917724665,"hawks",0.521971530425967,0.0368443872986979
58015,0.570072994645978,"ground glean",0.512988365553025,0.0570846290929531
58015,0.570072994645978,"foliage glean",0.53428521772539,0.0357877769205884
58015,0.570072994645978,"bark glean",0.518423812818295,0.0516491818276832
58015,0.570072994645978,"aerial foraging",0.520249871582137,0.0498231230638412
58015,0.570072994645978,"hover/glean",0.52735043519638,0.0427225594495978
58015,0.570072994645978,"hawks",0.525917486837416,0.0441555078085617
58017,0.379723873869534,"ground glean",0.359893100316958,0.019830773552576
58017,0.379723873869534,"foliage glean",0.364899130511927,0.0148247433576068
58017,0.379723873869534,"bark glean",0.360222191079716,0.0195016827898183
58017,0.379723873869534,"aerial foraging",0.358368279821165,0.0213555940483693
58017,0.379723873869534,"hover/glean",0.353739364479013,0.025984509390521
58017,0.379723873869534,"hawks",0.360463755291965,0.0192601185775689
58018,0.575152797249148,"ground glean",0.532360993897623,0.0427918033515251
58018,0.575152797249148,"foliage glean",0.54411162336188,0.0310411738872676
58018,0.575152797249148,"bark glean",0.543369567003165,0.0317832302459834
58018,0.575152797249148,"aerial foraging",0.538387407910191,0.036765389338957
58018,0.575152797249148,"hover/glean",0.543466675291978,0.0316861219571704
58018,0.575152797249148,"hawks",0.538392314956431,0.0367604822927166
58019,0.377745763092704,"ground glean",0.361387787087809,0.0163579760048945
58019,0.377745763092704,"foliage glean",0.36559128292569,0.012154480167014
58019,0.377745763092704,"bark glean",0.361420541831942,0.016325221260762
58019,0.377745763092704,"aerial foraging",0.36048818906328,0.0172575740294244
58019,0.377745763092704,"hover/glean",0.357544794344657,0.0202009687480472
58019,0.377745763092704,"hawks",0.363358248971207,0.0143875141214974
58020,0.37945648895568,"ground glean",0.362983452221197,0.0164730367344833
58020,0.37945648895568,"bark glean",0.361665157614833,0.017791331340847
58020,0.37945648895568,"aerial foraging",0.36130127394385,0.0181552150118304
58020,0.37945648895568,"hover/glean",0.358126966607277,0.021329522348403
58020,0.37945648895568,"hawks",0.364141122877957,0.015315366077723
58020,0.37945648895568,"foliage glean",0.365794417175517,0.0136620717801626
58021,0.386412533047188,"ground glean",0.36712287877461,0.0192896542725783
58021,0.386412533047188,"bark glean",0.366745154972637,0.0196673780745513
58021,0.386412533047188,"aerial foraging",0.365581692424006,0.0208308406231821
58021,0.386412533047188,"hover/glean",0.362646209071454,0.0237663239757337
58021,0.386412533047188,"hawks",0.369562265689326,0.0168502673578615
58021,0.386412533047188,"foliage glean",0.367311031613192,0.0191015014339962
58022,0.388926845612456,"ground glean",0.367700973177618,0.0212258724348381
58022,0.388926845612456,"bark glean",0.367835473776207,0.0210913718362489
58022,0.388926845612456,"aerial foraging",0.365884568039736,0.0230422775727202
58022,0.388926845612456,"hover/glean",0.363257831091904,0.0256690145205515
58022,0.388926845612456,"hawks",0.369678472626281,0.0192483729861754
58022,0.388926845612456,"foliage glean",0.366966505046261,0.0219603405661954
58116,0.575152797249148,"ground glean",0.532360993897623,0.0427918033515251
58116,0.575152797249148,"foliage glean",0.54411162336188,0.0310411738872676
58116,0.575152797249148,"bark glean",0.543369567003165,0.0317832302459834
58116,0.575152797249148,"aerial foraging",0.538387407910191,0.036765389338957
58116,0.575152797249148,"hover/glean",0.543466675291978,0.0316861219571704
58116,0.575152797249148,"hawks",0.538392314956431,0.0367604822927166
59003,0.564928581076571,"ground glean",0.515475345390867,0.0494532356857044
59003,0.564928581076571,"foliage glean",0.514048933893801,0.0508796471827699
59003,0.564928581076571,"bark glean",0.520696220182453,0.0442323608941183
59003,0.564928581076571,"aerial foraging",0.521920341179692,0.0430082398968785
59003,0.564928581076571,"hawks",0.528262087931929,0.0366664931446422
59003,0.564928581076571,"hover/glean",0.521939608518239,0.042988972558332
59010,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
59010,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
59010,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
59010,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
59010,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
59010,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
59020,0.466102856154505,"ground glean",0.423840282575736,0.0422625735787687
59020,0.466102856154505,"foliage glean",0.485778904919181,-0.0196760487646759
59020,0.466102856154505,"bark glean",0.44063322706119,0.0254696290933146
59020,0.466102856154505,"aerial foraging",0.450128856011987,0.0159740001425184
59020,0.466102856154505,"hover/glean",0.436969088908372,0.0291337672461331
59020,0.466102856154505,"hawks",0.445235565304669,0.020867290849836
59021,0.464350830070299,"ground glean",0.416684231438534,0.0476665986317651
59021,0.464350830070299,"foliage glean",0.481429251150117,-0.0170784210798181
59021,0.464350830070299,"bark glean",0.432979386625366,0.0313714434449334
59021,0.464350830070299,"aerial foraging",0.442805403892909,0.02154542617739
59021,0.464350830070299,"hover/glean",0.432398574155414,0.0319522559148854
59021,0.464350830070299,"hawks",0.439185533054164,0.0251652970161347
60003,0.41145798722422,"ground glean",0.418378839138412,-0.00692085191419245
60003,0.41145798722422,"bark glean",0.403325886401662,0.00813210082255844
60003,0.41145798722422,"aerial foraging",0.413582578007252,-0.0021245907830324
60003,0.41145798722422,"hover/glean",0.406677443736959,0.00478054348726065
60003,0.41145798722422,"hawks",0.393310270224951,0.0181477169992691
60003,0.41145798722422,"foliage glean",0.414596417980062,-0.00313843075584175
60003,0.41145798722422,"swoops",0.409857262069253,0.00160072515496712
60004,0.41145798722422,"ground glean",0.418378839138412,-0.00692085191419245
60004,0.41145798722422,"bark glean",0.403325886401662,0.00813210082255844
60004,0.41145798722422,"aerial foraging",0.413582578007252,-0.0021245907830324
60004,0.41145798722422,"hover/glean",0.406677443736959,0.00478054348726065
60004,0.41145798722422,"hawks",0.393310270224951,0.0181477169992691
60004,0.41145798722422,"foliage glean",0.414596417980062,-0.00313843075584175
60004,0.41145798722422,"swoops",0.409857262069253,0.00160072515496712
60009,0.41145798722422,"ground glean",0.418378839138412,-0.00692085191419245
60009,0.41145798722422,"bark glean",0.403325886401662,0.00813210082255844
60009,0.41145798722422,"aerial foraging",0.413582578007252,-0.0021245907830324
60009,0.41145798722422,"hover/glean",0.406677443736959,0.00478054348726065
60009,0.41145798722422,"hawks",0.393310270224951,0.0181477169992691
60009,0.41145798722422,"foliage glean",0.414596417980062,-0.00313843075584175
60009,0.41145798722422,"swoops",0.409857262069253,0.00160072515496712
60010,0.41145798722422,"ground glean",0.418378839138412,-0.00692085191419245
60010,0.41145798722422,"bark glean",0.403325886401662,0.00813210082255844
60010,0.41145798722422,"aerial foraging",0.413582578007252,-0.0021245907830324
60010,0.41145798722422,"hover/glean",0.406677443736959,0.00478054348726065
60010,0.41145798722422,"hawks",0.393310270224951,0.0181477169992691
60010,0.41145798722422,"foliage glean",0.414596417980062,-0.00313843075584175
60010,0.41145798722422,"swoops",0.409857262069253,0.00160072515496712
60013,0.426070389482829,"ground glean",0.420713844966557,0.00535654451627215
60013,0.426070389482829,"bark glean",0.42675880448597,-0.000688415003140541
60013,0.426070389482829,"hover/glean",0.423968222180142,0.00210216730268703
60013,0.426070389482829,"hawks",0.421622771428152,0.00444761805467719
60013,0.426070389482829,"foliage glean",0.436730431047934,-0.0106600415651046
60013,0.426070389482829,"aerial foraging",0.427761929136797,-0.00169153965396773
60013,0.426070389482829,"swoops",0.427454223088591,-0.00138383360576216
60019,0.4291064848321,"ground glean",0.420333683785324,0.0087728010467763
60019,0.4291064848321,"bark glean",0.429990676265203,-0.000884191433102754
60019,0.4291064848321,"hover/glean",0.427977730265709,0.00112875456639061
60019,0.4291064848321,"hawks",0.424894919079672,0.00421156575242809
60019,0.4291064848321,"foliage glean",0.441749907235875,-0.0126434224037746
60019,0.4291064848321,"aerial foraging",0.43305184967518,-0.00394536484308022
60019,0.4291064848321,"swoops",0.43121887536687,-0.00211239053476958
60020,0.415172141187506,"ground glean",0.413973868540941,0.00119827264656541
60020,0.415172141187506,"bark glean",0.413421686495325,0.00175045469218071
60020,0.415172141187506,"hover/glean",0.413935173085131,0.00123696810237484
60020,0.415172141187506,"hawks",0.409244290502646,0.00592785068486007
60020,0.415172141187506,"foliage glean",0.424057642068281,-0.00888550088077522
60020,0.415172141187506,"aerial foraging",0.415156760002936,1.5381184570451e-05
60020,0.415172141187506,"swoops",0.416775352431177,-0.00160321124367135
60114,0.419215446427763,"ground glean",0.411774246014683,0.00744120041307961
60114,0.419215446427763,"bark glean",0.415258420109002,0.0039570263187611
60114,0.419215446427763,"hover/glean",0.415950886993299,0.00326455943446441
60114,0.419215446427763,"hawks",0.412090092743829,0.00712535368393447
60114,0.419215446427763,"foliage glean",0.428239811644654,-0.00902436521689065
60114,0.419215446427763,"aerial foraging",0.417829471872672,0.00138597455509087
60114,0.419215446427763,"swoops",0.418672589172347,0.000542857255416029
61030,0.46387359622088,"ground glean",0.410582649922653,0.0532909462982268
61030,0.46387359622088,"foliage glean",0.478663778269842,-0.0147901820489624
61030,0.46387359622088,"bark glean",0.4270213504649,0.0368522457559796
61030,0.46387359622088,"aerial foraging",0.436219733444528,0.0276538627763521
61030,0.46387359622088,"hawks",0.432660377348479,0.0312132188724006
61030,0.46387359622088,"hover/glean",0.42480286599495,0.0390707302259297
61034,0.465958823719558,"ground glean",0.416460179725875,0.0494986439936829
61034,0.465958823719558,"foliage glean",0.477485897480749,-0.0115270737611915
61034,0.465958823719558,"bark glean",0.432420060785322,0.0335387629342362
61034,0.465958823719558,"aerial foraging",0.44200029963886,0.0239585240806977
61034,0.465958823719558,"hover/glean",0.430523400765994,0.0354354229535636
61034,0.465958823719558,"hawks",0.438548289402184,0.0274105343173738
61038,0.464526612458539,"ground glean",0.415607890316563,0.0489187221419765
61038,0.464526612458539,"foliage glean",0.480724323837945,-0.0161977113794057
61038,0.464526612458539,"bark glean",0.430254016217003,0.0342725962415359
61038,0.464526612458539,"aerial foraging",0.439705432087524,0.024821180371015
61038,0.464526612458539,"hover/glean",0.428414125773982,0.0361124866845574
61038,0.464526612458539,"hawks",0.436324905949261,0.0282017065092776
61045,0.470070574269568,"ground glean",0.421768305140406,0.0483022691291622
61045,0.470070574269568,"foliage glean",0.487329237135521,-0.0172586628659526
61045,0.470070574269568,"bark glean",0.446207303096952,0.023863271172616
61045,0.470070574269568,"aerial foraging",0.444107032016285,0.0259635422532826
61045,0.470070574269568,"hover/glean",0.435029806394885,0.0350407678746832
61045,0.470070574269568,"hawks",0.441077221810085,0.028993352459483
61047,0.339218458985764,"ground glean",0.343774429431893,-0.00455597044612849
61047,0.339218458985764,"foliage glean",0.328233281619991,0.0109851773657729
61047,0.339218458985764,"bark glean",0.321511373602987,0.0177070853827768
61047,0.339218458985764,"aerial foraging",0.331964125433317,0.00725433355244659
61047,0.339218458985764,"hover/glean",0.323161564075094,0.0160568949106695
61047,0.339218458985764,"hawks",0.327534907984339,0.0116835510014252
61052,0.334643682257741,"ground glean",0.327849869963433,0.00679381229430781
61052,0.334643682257741,"foliage glean",0.319318314117709,0.0153253681400319
61052,0.334643682257741,"bark glean",0.313869984160883,0.0207736980968576
61052,0.334643682257741,"aerial foraging",0.323445432791379,0.0111982494663624
61052,0.334643682257741,"hover/glean",0.314743256118421,0.0199004261393196
61052,0.334643682257741,"hawks",0.319240214845547,0.0154034674121939
61053,0.332781797762888,"ground glean",0.323552509084576,0.00922928867831219
61053,0.332781797762888,"foliage glean",0.318505844120963,0.0142759536419252
61053,0.332781797762888,"bark glean",0.31244923677281,0.0203325609900778
61053,0.332781797762888,"aerial foraging",0.321219152290318,0.0115626454725697
61053,0.332781797762888,"hover/glean",0.312625859900667,0.0201559378622213
61053,0.332781797762888,"hawks",0.31818187103568,0.0145999267272083
61056,0.473838656306691,"ground glean",0.43433016072218,0.0395084955845106
61056,0.473838656306691,"foliage glean",0.475257376760933,-0.00141872045424213
61056,0.473838656306691,"bark glean",0.452149631731884,0.0216890245748066
