"focal_rte","scale","Foraging","excl_dir","dir_core_regional","dir_core_local","dir_diff","n_spp","forage_plot"
2054,"forage_dir","ground glean",0.534830502645855,0.5973072,0.450006976119227,0.0624766973541449,126,"Ground Glean (126)"
2054,"forage_dir","foliage glean",0.611229268199919,0.5973072,0.450006976119227,-0.0139220681999194,73,"Foliage Glean (73)"
2054,"forage_dir","bark glean",0.611515105837528,0.5973072,0.450006976119227,-0.0142079058375277,24,"Bark Glean (24)"
2054,"forage_dir","aerial foraging",0.597788477046592,0.5973072,0.450006976119227,-0.000481277046592066,11,"Aerial Foraging (11)"
2054,"forage_dir","hawks",0.596301791290037,0.5973072,0.450006976119227,0.00100540870996324,25,"Hawks (25)"
2054,"forage_dir","hover/glean",0.599123045865009,0.5973072,0.450006976119227,-0.00181584586500905,15,"Hover/Glean (15)"
2054,"forage_dir_local","ground glean",0.398974955681187,0.5973072,0.450006976119227,0.0510320204380403,126,"Ground Glean (126)"
2054,"forage_dir_local","foliage glean",0.461420592342154,0.5973072,0.450006976119227,-0.0114136162229265,73,"Foliage Glean (73)"
2054,"forage_dir_local","bark glean",0.462146379027207,0.5973072,0.450006976119227,-0.0121394029079797,24,"Bark Glean (24)"
2054,"forage_dir_local","aerial foraging",0.452443614987073,0.5973072,0.450006976119227,-0.00243663886784617,11,"Aerial Foraging (11)"
2054,"forage_dir_local","hover/glean",0.450887292428733,0.5973072,0.450006976119227,-0.000880316309506357,15,"Hover/Glean (15)"
2054,"forage_dir_local","hawks",0.451825984649714,0.5973072,0.450006976119227,-0.00181900853048733,25,"Hawks (25)"
2057,"forage_dir","ground glean",0.501390611573074,0.4842505,0.465120794063363,-0.017140111573074,126,"Ground Glean (126)"
2057,"forage_dir","foliage glean",0.489006291314718,0.4842505,0.465120794063363,-0.00475579131471809,73,"Foliage Glean (73)"
2057,"forage_dir","bark glean",0.491534265692065,0.4842505,0.465120794063363,-0.00728376569206474,24,"Bark Glean (24)"
2057,"forage_dir","aerial foraging",0.445706164618438,0.4842505,0.465120794063363,0.0385443353815623,11,"Aerial Foraging (11)"
2057,"forage_dir","hover/glean",0.491995916349033,0.4842505,0.465120794063363,-0.00774541634903336,15,"Hover/Glean (15)"
