"focal_rte","spp_excl_dir","nesting_group","excl_dir","dir_diff"
34002,0.56497115044283,"Urban",0.48466989441386,0.0803012560289695
34002,0.56497115044283,"Woodland",0.497499149752814,0.0674720006900162
34002,0.56497115044283,"Deciduous forest",0.495358798095382,0.0696123523474483
34002,0.56497115044283,"Grassland",0.494681840432561,0.070289310010269
34003,0.56497115044283,"Urban",0.48466989441386,0.0803012560289695
34003,0.56497115044283,"Woodland",0.497499149752814,0.0674720006900162
34003,0.56497115044283,"Deciduous forest",0.495358798095382,0.0696123523474483
34003,0.56497115044283,"Grassland",0.494681840432561,0.070289310010269
34012,0.561939580780164,"Urban",0.476550796062858,0.0853887847173059
34012,0.561939580780164,"Woodland",0.490495294576566,0.0714442862035976
34012,0.561939580780164,"Deciduous forest",0.488529773542751,0.0734098072374134
34012,0.561939580780164,"Grassland",0.486691022639096,0.0752485581410678
34014,0.556125871290121,"Urban",0.46243280023558,0.0936930710545411
34014,0.556125871290121,"Woodland",0.477996802750918,0.078129068539203
34014,0.556125871290121,"Deciduous forest",0.476305179195051,0.07982069209507
34014,0.556125871290121,"Grassland",0.475331018963564,0.0807948523265569
34020,0.551815358647799,"Urban",0.507944168897378,0.0438711897504207
34020,0.551815358647799,"Woodland",0.52301898526465,0.0287963733831487
34020,0.551815358647799,"Deciduous forest",0.5180104629937,0.0338048956540987
34020,0.551815358647799,"Grassland",0.513877468762963,0.0379378898848355
34020,0.551815358647799,"Coniferous forest",0.51197832925218,0.0398370293956192
34022,0.554751451465829,"Urban",0.511537173067495,0.0432142783983342
34022,0.554751451465829,"Woodland",0.525926948839682,0.028824502626147
34022,0.554751451465829,"Deciduous forest",0.521229447067334,0.0335220043984946
34022,0.554751451465829,"Grassland",0.516457770237959,0.0382936812278702
34022,0.554751451465829,"Coniferous forest",0.514615459549247,0.040135991916582
34023,0.555184509972977,"Urban",0.480056960777048,0.075127549195929
34023,0.555184509972977,"Woodland",0.501117334245061,0.0540671757279163
34023,0.555184509972977,"Deciduous forest",0.49740415558178,0.057780354391197
34023,0.555184509972977,"Grassland",0.491823331397646,0.0633611785753309
34024,0.555371455224596,"Urban",0.47994866705627,0.0754227881683259
34024,0.555371455224596,"Woodland",0.499855950954198,0.0555155042703981
34024,0.555371455224596,"Deciduous forest",0.496760505156583,0.0586109500680125
34024,0.555371455224596,"Grassland",0.492837447702228,0.0625340075223675
34025,0.55733805116034,"Urban",0.469957442985947,0.0873806081743931
34025,0.55733805116034,"Woodland",0.489437617207865,0.0679004339524752
34025,0.55733805116034,"Grassland",0.480432238440795,0.0769058127195448
34025,0.55733805116034,"Deciduous forest",0.485398886367277,0.0719391647930627
34026,0.55541500724084,"Urban",0.473101038931808,0.0823139683090323
34026,0.55541500724084,"Woodland",0.494747739033621,0.0606672682072193
34026,0.55541500724084,"Deciduous forest",0.49200344232765,0.0634115649131902
34026,0.55541500724084,"Grassland",0.4904084117074,0.06500659553344
34029,0.553382419027877,"Urban",0.461917946056477,0.0914644729713995
34029,0.553382419027877,"Woodland",0.477331149218969,0.0760512698089084
34029,0.553382419027877,"Deciduous forest",0.474480961650773,0.0789014573771042
34029,0.553382419027877,"Grassland",0.473836774746244,0.0795456442816325
34030,0.540920371749918,"Urban",0.487055494183049,0.0538648775668695
34030,0.540920371749918,"Woodland",0.491127387301837,0.0497929844480813
34030,0.540920371749918,"Grassland",0.481520400370567,0.059399971379351
34030,0.540920371749918,"Deciduous forest",0.488600038069787,0.0523203336801309
34031,0.530192526331149,"Urban",0.451462831363434,0.0787296949677153
34031,0.530192526331149,"Woodland",0.4628774134036,0.0673151129275492
34031,0.530192526331149,"Deciduous forest",0.461410704763493,0.0687818215676561
34031,0.530192526331149,"Grassland",0.461272599695744,0.0689199266354047
34036,0.554223220296501,"Urban",0.511991425445708,0.0422317948507932
34036,0.554223220296501,"Woodland",0.522465440112573,0.0317577801839278
34036,0.554223220296501,"Deciduous forest",0.516836212321485,0.0373870079750157
34036,0.554223220296501,"Grassland",0.507450595810563,0.0467726244859381
34038,0.550785555140122,"Urban",0.52387608336005,0.0269094717800717
34038,0.550785555140122,"Woodland",0.526982209555896,0.0238033455842261
34038,0.550785555140122,"Deciduous forest",0.526224742559607,0.0245608125805149
34038,0.550785555140122,"Grassland",0.517011892300315,0.0337736628398071
34041,0.550609638124607,"Urban",0.525228901340172,0.0253807367844346
34041,0.550609638124607,"Woodland",0.518781698314383,0.0318279398102237
34041,0.550609638124607,"Deciduous forest",0.520472324692403,0.0301373134322039
34041,0.550609638124607,"Grassland",0.516711395943949,0.0338982421806575
34042,0.550609638124607,"Urban",0.525228901340172,0.0253807367844346
34042,0.550609638124607,"Woodland",0.518781698314383,0.0318279398102237
34042,0.550609638124607,"Deciduous forest",0.520472324692403,0.0301373134322039
34042,0.550609638124607,"Grassland",0.516711395943949,0.0338982421806575
34043,0.548163862163274,"Urban",0.528308296311019,0.0198555658522545
34043,0.548163862163274,"Woodland",0.52112553805658,0.0270383241066944
34043,0.548163862163274,"Deciduous forest",0.522882478908559,0.0252813832547153
34043,0.548163862163274,"Grassland",0.520178488298505,0.0279853738647686
34044,0.551621448047819,"Urban",0.497607472261168,0.0540139757866509
34044,0.551621448047819,"Woodland",0.501668026660052,0.0499534213877669
34044,0.551621448047819,"Deciduous forest",0.499736043493774,0.0518854045540452
34044,0.551621448047819,"Grassland",0.492206872492807,0.0594145755550124
34046,0.547974382059456,"Urban",0.507662351746667,0.0403120303127894
34046,0.547974382059456,"Woodland",0.50832174721513,0.039652634844326
34046,0.547974382059456,"Deciduous forest",0.508323750716418,0.0396506313430376
34046,0.547974382059456,"Grassland",0.499885386478739,0.0480889955807167
34047,0.547974382059456,"Urban",0.507662351746667,0.0403120303127894
34047,0.547974382059456,"Woodland",0.50832174721513,0.039652634844326
34047,0.547974382059456,"Deciduous forest",0.508323750716418,0.0396506313430376
34047,0.547974382059456,"Grassland",0.499885386478739,0.0480889955807167
34049,0.545742448943036,"Urban",0.538345664017457,0.00739678492557949
34049,0.545742448943036,"Woodland",0.534813282232075,0.0109291667109606
34049,0.545742448943036,"Deciduous forest",0.535539261906122,0.0102031870369138
34049,0.545742448943036,"Grassland",0.531670746477743,0.0140717024652933
34049,0.545742448943036,"Coniferous forest",0.533176570950324,0.0125658779927116
34050,0.544011935773841,"Urban",0.527236316756355,0.0167756190174856
34050,0.544011935773841,"Woodland",0.526485639570735,0.0175262962031064
34050,0.544011935773841,"Deciduous forest",0.527960411491591,0.0160515242822504
34050,0.544011935773841,"Grassland",0.522564024109347,0.0214479116644936
34051,0.545311279632242,"Urban",0.523941735736354,0.021369543895888
34051,0.545311279632242,"Woodland",0.518131231036229,0.0271800485960133
34051,0.545311279632242,"Deciduous forest",0.521017819616436,0.0242934600158058
34051,0.545311279632242,"Grassland",0.518118288993737,0.0271929906385046
34052,0.544011935773841,"Urban",0.527236316756355,0.0167756190174856
34052,0.544011935773841,"Woodland",0.526485639570735,0.0175262962031064
34052,0.544011935773841,"Deciduous forest",0.527960411491591,0.0160515242822504
34052,0.544011935773841,"Grassland",0.522564024109347,0.0214479116644936
34054,0.569041220485839,"Urban",0.525052360033029,0.0439888604528103
34054,0.569041220485839,"Woodland",0.528757523059197,0.0402836974266418
34054,0.569041220485839,"Deciduous forest",0.535942637715053,0.0330985827707859
34054,0.569041220485839,"Grassland",0.52692553180537,0.0421156886804688
34054,0.569041220485839,"Coniferous forest",0.526245320708935,0.0427958997769038
34055,0.545688352419863,"Urban",0.526269209018148,0.0194191434017149
34055,0.545688352419863,"Woodland",0.520273356914458,0.0254149955054055
34055,0.545688352419863,"Deciduous forest",0.523246008916319,0.0224423435035443
34055,0.545688352419863,"Grassland",0.519305348032132,0.0263830043877313
34056,0.54209726137042,"Urban",0.504470170332333,0.0376270910380875
34056,0.54209726137042,"Woodland",0.497719424608985,0.0443778367614355
34056,0.54209726137042,"Deciduous forest",0.502256052531188,0.039841208839232
34056,0.54209726137042,"Grassland",0.495643355462575,0.0464539059078447
34059,0.569070661267864,"Urban",0.5302983624994,0.0387722987684638
34059,0.569070661267864,"Woodland",0.545581395094622,0.0234892661732422
34059,0.569070661267864,"Deciduous forest",0.544048016474171,0.0250226447936934
34059,0.569070661267864,"Grassland",0.533993049897571,0.0350776113702925
34059,0.569070661267864,"Coniferous forest",0.532027420416661,0.0370432408512034
34060,0.560011924741637,"Urban",0.522496517169632,0.0375154075720054
34060,0.560011924741637,"Woodland",0.534199671257431,0.0258122534842056
34060,0.560011924741637,"Deciduous forest",0.534580034878531,0.0254318898631055
34060,0.560011924741637,"Grassland",0.525645979897435,0.0343659448442017
34060,0.560011924741637,"Coniferous forest",0.523898843609681,0.0361130811319562
34061,0.566063008442032,"Urban",0.532782303392282,0.0332807050497502
34061,0.566063008442032,"Woodland",0.544019686399359,0.022043322042673
34061,0.566063008442032,"Deciduous forest",0.543009303474477,0.0230537049675554
34061,0.566063008442032,"Grassland",0.532956158955496,0.0331068494865355
34061,0.566063008442032,"Coniferous forest",0.531977441301331,0.034085567140701
34063,0.570917012653795,"Urban",0.527808912771895,0.0431080998818997
34063,0.570917012653795,"Woodland",0.529803648644861,0.0411133640089344
34063,0.570917012653795,"Deciduous forest",0.53339656265008,0.0375204500037146
34063,0.570917012653795,"Grassland",0.533718615723697,0.0371983969300983
34063,0.570917012653795,"Coniferous forest",0.529627301984144,0.041289710669651
34065,0.569352666130457,"Urban",0.492142932769468,0.0772097333609893
34065,0.569352666130457,"Woodland",0.507235118678966,0.0621175474514908
34065,0.569352666130457,"Deciduous forest",0.505327371036994,0.064025295093463
34065,0.569352666130457,"Grassland",0.506737857618343,0.0626148085121139
34066,0.565284034728012,"Urban",0.482064912958833,0.0832191217691793
34066,0.565284034728012,"Woodland",0.495037696499478,0.0702463382285344
34066,0.565284034728012,"Deciduous forest",0.49277078401218,0.0725132507158323
34066,0.565284034728012,"Grassland",0.492575218329473,0.072708816398539
34067,0.558046554417,"Urban",0.496391143616955,0.0616554108000453
34067,0.558046554417,"Woodland",0.512263549975827,0.0457830044411734
34067,0.558046554417,"Deciduous forest",0.509410929981244,0.048635624435756
34067,0.558046554417,"Grassland",0.50835908776728,0.0496874666497205
34070,0.541630712774162,"Urban",0.527603928291064,0.0140267844830976
34070,0.541630712774162,"Woodland",0.531617322565716,0.0100133902084463
34070,0.541630712774162,"Deciduous forest",0.526951579367966,0.0146791334061958
34070,0.541630712774162,"Grassland",0.518458161389223,0.0231725513849388
34070,0.541630712774162,"Coniferous forest",0.52177763132909,0.0198530814450715
34071,0.557534306970174,"Urban",0.491644792161428,0.0658895148087464
34071,0.557534306970174,"Woodland",0.506544219009583,0.0509900879605911
34071,0.557534306970174,"Grassland",0.496022476241917,0.0615118307282575
34071,0.557534306970174,"Deciduous forest",0.501347775785835,0.056186531184339
34074,0.5557733138439,"Urban",0.533088960447955,0.0226843533959448
34074,0.5557733138439,"Woodland",0.534553658287718,0.0212196555561825
34074,0.5557733138439,"Deciduous forest",0.534851695508311,0.0209216183355886
34074,0.5557733138439,"Grassland",0.527110247980626,0.0286630658632741
34074,0.5557733138439,"Coniferous forest",0.529262595990991,0.0265107178529086
34075,0.545244869573417,"Urban",0.524096621711229,0.0211482478621878
34075,0.545244869573417,"Woodland",0.517577165614898,0.0276677039585188
34075,0.545244869573417,"Deciduous forest",0.521735937168044,0.0235089324053734
34075,0.545244869573417,"Grassland",0.518133929017281,0.0271109405561364
34076,0.546032496547867,"Urban",0.514784385245095,0.0312481113027725
34076,0.546032496547867,"Woodland",0.505240536456328,0.040791960091539
34076,0.546032496547867,"Deciduous forest",0.50997537479034,0.036057121757527
34076,0.546032496547867,"Grassland",0.501169028613338,0.0448634679345294
34078,0.544011935773841,"Urban",0.527236316756355,0.0167756190174856
34078,0.544011935773841,"Woodland",0.526485639570735,0.0175262962031064
34078,0.544011935773841,"Deciduous forest",0.527960411491591,0.0160515242822504
34078,0.544011935773841,"Grassland",0.522564024109347,0.0214479116644936
34079,0.569041220485839,"Urban",0.525052360033029,0.0439888604528103
34079,0.569041220485839,"Woodland",0.528757523059197,0.0402836974266418
34079,0.569041220485839,"Deciduous forest",0.535942637715053,0.0330985827707859
34079,0.569041220485839,"Grassland",0.52692553180537,0.0421156886804688
34079,0.569041220485839,"Coniferous forest",0.526245320708935,0.0427958997769038
34080,0.569070661267864,"Urban",0.5302983624994,0.0387722987684638
34080,0.569070661267864,"Woodland",0.545581395094622,0.0234892661732422
34080,0.569070661267864,"Deciduous forest",0.544048016474171,0.0250226447936934
34080,0.569070661267864,"Grassland",0.533993049897571,0.0350776113702925
34080,0.569070661267864,"Coniferous forest",0.532027420416661,0.0370432408512034
35005,0.559797038635477,"Urban",0.495821323140172,0.063975715495305
35005,0.559797038635477,"Woodland",0.49749981731859,0.0622972213168875
35005,0.559797038635477,"Deciduous forest",0.498157381024561,0.0616396576109158
35005,0.559797038635477,"Grassland",0.483059208691431,0.0767378299440465
35005,0.559797038635477,"Coniferous forest",0.499529941297066,0.0602670973384112
35009,0.564570096582242,"Urban",0.494398610544914,0.070171486037328
35009,0.564570096582242,"Woodland",0.500981187727061,0.0635889088551805
35009,0.564570096582242,"Deciduous forest",0.502488767910986,0.0620813286712557
35009,0.564570096582242,"Grassland",0.484410948588163,0.0801591479940795
35009,0.564570096582242,"Coniferous forest",0.498721850933605,0.0658482456486369
35010,0.535448695466744,"Urban",0.480751035577334,0.0546976598894098
35010,0.535448695466744,"Woodland",0.479584135214314,0.0558645602524298
35010,0.535448695466744,"Grassland",0.475452655876765,0.0599960395899787
35010,0.535448695466744,"Deciduous forest",0.478952555812164,0.0564961396545799
35011,0.537348227740822,"Urban",0.493020169311292,0.0443280584295296
35011,0.537348227740822,"Woodland",0.48896738562155,0.0483808421192716
35011,0.537348227740822,"Grassland",0.48513257219044,0.0522156555503819
35011,0.537348227740822,"Deciduous forest",0.488083448743893,0.0492647789969293
35012,0.535561771550279,"Urban",0.489793390288446,0.0457683812618327
35012,0.535561771550279,"Woodland",0.491408978322243,0.0441527932280363
35012,0.535561771550279,"Grassland",0.474862305465171,0.0606994660851081
35012,0.535561771550279,"Deciduous forest",0.490358346226934,0.0452034253233449
35013,0.509439649420586,"Urban",0.47753789302041,0.0319017564001762
35013,0.509439649420586,"Woodland",0.477162757310447,0.0322768921101388
35013,0.509439649420586,"Grassland",0.467846861357881,0.0415927880627049
35013,0.509439649420586,"Deciduous forest",0.475450116074308,0.0339895333462775
35014,0.52547528433995,"Urban",0.490695956778666,0.0347793275612842
35014,0.52547528433995,"Woodland",0.488805692655024,0.0366695916849258
35014,0.52547528433995,"Grassland",0.476852123396772,0.0486231609431778
35014,0.52547528433995,"Deciduous forest",0.487891374370611,0.0375839099693394
35020,0.513600333615554,"Urban",0.480470385791893,0.0331299478236608
35020,0.513600333615554,"Woodland",0.479898110500409,0.0337022231151453
35020,0.513600333615554,"Deciduous forest",0.479449647091468,0.0341506865240858
35020,0.513600333615554,"Grassland",0.470491553974692,0.0431087796408616
35021,0.545308383575892,"Urban",0.502119705074501,0.0431886785013913
35021,0.545308383575892,"Woodland",0.511053488001815,0.0342548955740771
35021,0.545308383575892,"Deciduous forest",0.521719120703062,0.0235892628728296
35021,0.545308383575892,"Grassland",0.507514446873145,0.037793936702747
35021,0.545308383575892,"Coniferous forest",0.507136534987557,0.0381718485883346
35022,0.542159821778542,"Urban",0.499435939152888,0.0427238826256541
35022,0.542159821778542,"Woodland",0.491508651379576,0.050651170398966
35022,0.542159821778542,"Deciduous forest",0.51284186846087,0.0293179533176718
35022,0.542159821778542,"Grassland",0.500415708080095,0.041744113698447
35022,0.542159821778542,"Coniferous forest",0.500519882191264,0.0416399395872779
35026,0.542159821778542,"Urban",0.499435939152888,0.0427238826256541
35026,0.542159821778542,"Woodland",0.491508651379576,0.050651170398966
35026,0.542159821778542,"Deciduous forest",0.51284186846087,0.0293179533176718
35026,0.542159821778542,"Grassland",0.500415708080095,0.041744113698447
35026,0.542159821778542,"Coniferous forest",0.500519882191264,0.0416399395872779
35029,0.515645153437432,"Urban",0.489243385172443,0.0264017682649891
35029,0.515645153437432,"Woodland",0.489265746584498,0.0263794068529336
35029,0.515645153437432,"Deciduous forest",0.48691987534972,0.028725278087712
35029,0.515645153437432,"Grassland",0.473999897886646,0.0416452555507858
35035,0.545534806040596,"Urban",0.497198469583199,0.0483363364573974
35035,0.545534806040596,"Woodland",0.503019677037247,0.0425151290033488
35035,0.545534806040596,"Deciduous forest",0.51796311291516,0.0275716931254357
35035,0.545534806040596,"Grassland",0.500690001270258,0.0448448047703379
35035,0.545534806040596,"Coniferous forest",0.500797037074087,0.0447377689665088
35038,0.547753665035189,"Urban",0.495487395557106,0.0522662694780825
35038,0.547753665035189,"Woodland",0.485372196012259,0.0623814690229295
35038,0.547753665035189,"Deciduous forest",0.504723264787516,0.0430304002476729
35038,0.547753665035189,"Grassland",0.493403618700049,0.0543500463351403
35038,0.547753665035189,"Coniferous forest",0.493883809046958,0.0538698559882307
35115,0.5147282000264,"Urban",0.487157881519176,0.0275703185072239
35115,0.5147282000264,"Woodland",0.488314083092394,0.0264141169340059
35115,0.5147282000264,"Deciduous forest",0.48620987308425,0.02851832694215
35115,0.5147282000264,"Grassland",0.479451083235945,0.0352771167904554
36002,0.543965243247081,"Urban",0.512320898599474,0.031644344647607
36002,0.543965243247081,"Woodland",0.516231158355583,0.0277340848914983
36002,0.543965243247081,"Deciduous forest",0.513822550453108,0.0301426927939727
36002,0.543965243247081,"Grassland",0.512817611490001,0.0311476317570797
36002,0.543965243247081,"Coniferous forest",0.511044894125715,0.0329203491213659
36003,0.545837817586963,"Urban",0.514974510140109,0.0308633074468541
36003,0.545837817586963,"Woodland",0.517586610078308,0.0282512075086554
36003,0.545837817586963,"Deciduous forest",0.515565575398566,0.0302722421883974
36003,0.545837817586963,"Grassland",0.514013514522063,0.0318243030649005
36003,0.545837817586963,"Coniferous forest",0.513586350174377,0.032251467412586
36006,0.565526778292367,"Urban",0.496220385607311,0.0693063926850558
36006,0.565526778292367,"Woodland",0.5116697158271,0.0538570624652674
36006,0.565526778292367,"Deciduous forest",0.509902955426625,0.055623822865742
36006,0.565526778292367,"Grassland",0.507895145622541,0.0576316326698261
36011,0.540590921146094,"Urban",0.513714691903174,0.0268762292429204
36011,0.540590921146094,"Woodland",0.521192214606865,0.0193987065392285
36011,0.540590921146094,"Deciduous forest",0.51750705489265,0.0230838662534442
36011,0.540590921146094,"Grassland",0.514843144441009,0.0257477767050851
36011,0.540590921146094,"Coniferous forest",0.511845894635138,0.0287450265109565
36013,0.310036539446519,"Urban",0.315804091367137,-0.00576755192061829
36013,0.310036539446519,"Woodland",0.31992116597948,-0.00988462653296129
36013,0.310036539446519,"Deciduous forest",0.319605772552209,-0.00956923310568969
36013,0.310036539446519,"Grassland",0.316458395941884,-0.00642185649536503
36013,0.310036539446519,"Coniferous forest",0.318089765617793,-0.0080532261712743
36014,0.310036539446519,"Urban",0.315804091367137,-0.00576755192061829
36014,0.310036539446519,"Woodland",0.31992116597948,-0.00988462653296129
36014,0.310036539446519,"Deciduous forest",0.319605772552209,-0.00956923310568969
36014,0.310036539446519,"Grassland",0.316458395941884,-0.00642185649536503
36014,0.310036539446519,"Coniferous forest",0.318089765617793,-0.0080532261712743
36017,0.564191870027097,"Urban",0.502382729506984,0.0618091405201128
36017,0.564191870027097,"Woodland",0.516545061847428,0.0476468081796688
36017,0.564191870027097,"Deciduous forest",0.514482178676304,0.0497096913507928
36017,0.564191870027097,"Grassland",0.513229119531784,0.0509627504953135
36028,0.558585016213244,"Urban",0.543966278796405,0.0146187374168385
36028,0.558585016213244,"Woodland",0.538225976462108,0.0203590397511363
36028,0.558585016213244,"Deciduous forest",0.53845358431618,0.0201314318970645
36028,0.558585016213244,"Grassland",0.54382880548413,0.0147562107291139
36028,0.558585016213244,"Coniferous forest",0.538346981434473,0.0202380347787713
36032,0.308137443157577,"Urban",0.312272785394534,-0.00413534223695694
36032,0.308137443157577,"Woodland",0.314657146624492,-0.00651970346691538
36032,0.308137443157577,"Deciduous forest",0.314928448383974,-0.0067910052263972
36032,0.308137443157577,"Grassland",0.310596577268524,-0.00245913411094695
36032,0.308137443157577,"Coniferous forest",0.313528853147223,-0.00539140998964588
36033,0.56030675692284,"Urban",0.535568296427127,0.024738460495713
36033,0.56030675692284,"Woodland",0.527767097178195,0.0325396597446455
36033,0.56030675692284,"Deciduous forest",0.528428075037342,0.0318786818854985
36033,0.56030675692284,"Grassland",0.533033099137932,0.0272736577849078
36033,0.56030675692284,"Coniferous forest",0.527083256708044,0.0332235002147964
38001,0.541836593905753,"Urban",0.539564528968692,0.00227206493706056
38001,0.541836593905753,"Woodland",0.532913325521335,0.00892326838441759
38001,0.541836593905753,"Deciduous forest",0.534973991144642,0.00686260276111084
38001,0.541836593905753,"Grassland",0.537506078395511,0.00433051551024211
38001,0.541836593905753,"Coniferous forest",0.535858654633654,0.00597793927209911
38003,0.540970947563161,"Urban",0.53590391924465,0.00506702831851102
38003,0.540970947563161,"Woodland",0.53129764691443,0.00967330064873095
38003,0.540970947563161,"Deciduous forest",0.532177012084426,0.00879393547873475
38003,0.540970947563161,"Grassland",0.535500710281287,0.0054702372818739
38003,0.540970947563161,"Coniferous forest",0.534143275275659,0.00682767228750236
38014,0.541818406411645,"Urban",0.536461898804596,0.0053565076070492
38014,0.541818406411645,"Woodland",0.534463159484976,0.00735524692666922
38014,0.541818406411645,"Deciduous forest",0.534660864653098,0.00715754175854666
38014,0.541818406411645,"Grassland",0.536065355335575,0.00575305107606994
38014,0.541818406411645,"Coniferous forest",0.534336152971238,0.00748225344040698
38015,0.541818406411645,"Urban",0.536461898804596,0.0053565076070492
38015,0.541818406411645,"Woodland",0.534463159484976,0.00735524692666922
38015,0.541818406411645,"Deciduous forest",0.534660864653098,0.00715754175854666
38015,0.541818406411645,"Grassland",0.536065355335575,0.00575305107606994
38015,0.541818406411645,"Coniferous forest",0.534336152971238,0.00748225344040698
38016,0.544270017788373,"Urban",0.541260254426325,0.00300976336204772
38016,0.544270017788373,"Woodland",0.537772947850969,0.00649706993740384
38016,0.544270017788373,"Deciduous forest",0.538396509504031,0.00587350828434163
38016,0.544270017788373,"Grassland",0.54050732977329,0.00376268801508328
38016,0.544270017788373,"Coniferous forest",0.538291235472303,0.00597878231607041
38017,0.541818406411645,"Urban",0.536461898804596,0.0053565076070492
38017,0.541818406411645,"Woodland",0.534463159484976,0.00735524692666922
38017,0.541818406411645,"Deciduous forest",0.534660864653098,0.00715754175854666
38017,0.541818406411645,"Grassland",0.536065355335575,0.00575305107606994
38017,0.541818406411645,"Coniferous forest",0.534336152971238,0.00748225344040698
38026,0.541818406411645,"Urban",0.536461898804596,0.0053565076070492
38026,0.541818406411645,"Woodland",0.534463159484976,0.00735524692666922
38026,0.541818406411645,"Deciduous forest",0.534660864653098,0.00715754175854666
38026,0.541818406411645,"Grassland",0.536065355335575,0.00575305107606994
38026,0.541818406411645,"Coniferous forest",0.534336152971238,0.00748225344040698
38027,0.541818406411645,"Urban",0.536461898804596,0.0053565076070492
38027,0.541818406411645,"Woodland",0.534463159484976,0.00735524692666922
38027,0.541818406411645,"Deciduous forest",0.534660864653098,0.00715754175854666
38027,0.541818406411645,"Grassland",0.536065355335575,0.00575305107606994
38027,0.541818406411645,"Coniferous forest",0.534336152971238,0.00748225344040698
38029,0.544270017788373,"Urban",0.541260254426325,0.00300976336204772
38029,0.544270017788373,"Woodland",0.537772947850969,0.00649706993740384
38029,0.544270017788373,"Deciduous forest",0.538396509504031,0.00587350828434163
38029,0.544270017788373,"Grassland",0.54050732977329,0.00376268801508328
38029,0.544270017788373,"Coniferous forest",0.538291235472303,0.00597878231607041
39001,0.461080406724764,"Urban",0.435769108037238,0.0253112986875257
39001,0.461080406724764,"Woodland",0.419064081521634,0.0420163252031297
39001,0.461080406724764,"Deciduous forest",0.425129852361547,0.0359505543632168
39001,0.461080406724764,"Coniferous forest",0.425885083576159,0.035195323148605
39001,0.461080406724764,"Grassland",0.426722073283292,0.034358333441472
39003,0.54803131951968,"Urban",0.530689625098496,0.0173416944211841
39003,0.54803131951968,"Woodland",0.533541691353508,0.0144896281661724
39003,0.54803131951968,"Deciduous forest",0.531944515006111,0.0160868045135694
39003,0.54803131951968,"Grassland",0.529774451296992,0.0182568682226885
39003,0.54803131951968,"Coniferous forest",0.534646119911788,0.0133851996078919
39006,0.575484632769873,"Urban",0.523888791045368,0.0515958417245053
39006,0.575484632769873,"Woodland",0.505976731176518,0.0695079015933548
39006,0.575484632769873,"Deciduous forest",0.522473814853899,0.0530108179159737
39006,0.575484632769873,"Grassland",0.523153107561976,0.0523315252078973
39006,0.575484632769873,"Coniferous forest",0.521999974110182,0.0534846586596915
39009,0.565515475322285,"Urban",0.515371644225466,0.0501438310968192
39009,0.565515475322285,"Woodland",0.46983565962651,0.0956798156957748
39009,0.565515475322285,"Deciduous forest",0.506877285348663,0.0586381899736221
39009,0.565515475322285,"Grassland",0.507829612074927,0.0576858632473579
39009,0.565515475322285,"Coniferous forest",0.507519538776634,0.0579959365456506
39010,0.462962187980703,"Urban",0.431725310169215,0.0312368778114878
39010,0.462962187980703,"Woodland",0.412679946439578,0.0502822415411254
39010,0.462962187980703,"Deciduous forest",0.419677719097151,0.0432844688835516
39010,0.462962187980703,"Coniferous forest",0.421305010626092,0.0416571773546114
39010,0.462962187980703,"Grassland",0.421166193877599,0.0417959941031043
39021,0.561645344367724,"Urban",0.508825566289458,0.0528197780782664
39021,0.561645344367724,"Woodland",0.477587895266564,0.0840574491011598
39021,0.561645344367724,"Deciduous forest",0.508320114773925,0.0533252295937989
39021,0.561645344367724,"Grassland",0.504137431646774,0.0575079127209498
39021,0.561645344367724,"Coniferous forest",0.50521352188893,0.0564318224787944
39025,0.5555374630237,"Urban",0.498515530027073,0.0570219329966269
39025,0.5555374630237,"Woodland",0.47793987100733,0.0775975920163698
39025,0.5555374630237,"Deciduous forest",0.502329257108103,0.0532082059155973
39025,0.5555374630237,"Grassland",0.495671998463862,0.0598654645598381
39025,0.5555374630237,"Coniferous forest",0.496329638598174,0.0592078244255259
39036,0.573793200078895,"Urban",0.533335355144885,0.0404578449340098
39036,0.573793200078895,"Woodland",0.537527930528384,0.0362652695505109
39036,0.573793200078895,"Deciduous forest",0.542746273668805,0.0310469264100897
39036,0.573793200078895,"Grassland",0.536906235959179,0.0368869641197165
39036,0.573793200078895,"Coniferous forest",0.535194501107655,0.0385986989712405
39039,0.551625078317725,"Urban",0.499460242968453,0.052164835349272
39039,0.551625078317725,"Woodland",0.481500857223822,0.0701242210939034
39039,0.551625078317725,"Deciduous forest",0.505955636489651,0.0456694418280736
39039,0.551625078317725,"Grassland",0.497112429548636,0.0545126487690888
39039,0.551625078317725,"Coniferous forest",0.497028022550768,0.0545970557669568
39040,0.5555374630237,"Urban",0.498515530027073,0.0570219329966269
39040,0.5555374630237,"Woodland",0.47793987100733,0.0775975920163698
39040,0.5555374630237,"Deciduous forest",0.502329257108103,0.0532082059155973
39040,0.5555374630237,"Grassland",0.495671998463862,0.0598654645598381
39040,0.5555374630237,"Coniferous forest",0.496329638598174,0.0592078244255259
39041,0.5555374630237,"Urban",0.498515530027073,0.0570219329966269
39041,0.5555374630237,"Woodland",0.47793987100733,0.0775975920163698
39041,0.5555374630237,"Deciduous forest",0.502329257108103,0.0532082059155973
39041,0.5555374630237,"Grassland",0.495671998463862,0.0598654645598381
39041,0.5555374630237,"Coniferous forest",0.496329638598174,0.0592078244255259
39044,0.5555374630237,"Urban",0.498515530027073,0.0570219329966269
39044,0.5555374630237,"Woodland",0.47793987100733,0.0775975920163698
39044,0.5555374630237,"Deciduous forest",0.502329257108103,0.0532082059155973
