"focal_rte","scale","Trophic.Group","excl_dir","dir_core_regional","dir_core_local","dir_diff","n_spp","trophic_plot"
35014,"trophic_dir_local","omnivore",0.43747402059463,0.5362466,0.437769675606553,0.00029565501192319,22,"Omnivore (22)"
35014,"trophic_dir_local","granivore",0.436131376229144,0.5362466,0.437769675606553,0.00163829937740889,23,"Granivore (23)"
35014,"trophic_dir_local","insectivore",0.460949804308609,0.5362466,0.437769675606553,-0.0231801287020564,162,"Insectivore (162)"
35014,"trophic_dir_local","insect/omnivore",0.437900746935825,0.5362466,0.437769675606553,-0.000131071329272092,55,"Insect/Omnivore (55)"
35014,"trophic_dir_local","nectarivore",0.438357710800203,0.5362466,0.437769675606553,-0.000588035193650138,6,"Nectarivore (6)"
35020,"trophic_dir","omnivore",0.527076313492832,0.5219384,0.445635824716572,-0.00513791349283177,22,"Omnivore (22)"
35020,"trophic_dir","granivore",0.528185743025859,0.5219384,0.445635824716572,-0.00624734302585861,23,"Granivore (23)"
35020,"trophic_dir","insectivore",0.53365808345583,0.5219384,0.445635824716572,-0.0117196834558303,162,"Insectivore (162)"
35020,"trophic_dir","nectarivore",0.523954112421139,0.5219384,0.445635824716572,-0.00201571242113929,6,"Nectarivore (6)"
35020,"trophic_dir","insect/omnivore",0.497882732511563,0.5219384,0.445635824716572,0.024055667488437,55,"Insect/Omnivore (55)"
35020,"trophic_dir","herbivore",0.520855758342899,0.5219384,0.445635824716572,0.00108264165710115,8,"Herbivore (8)"
35020,"trophic_dir_local","herbivore",0.446103113038369,0.5219384,0.445635824716572,-0.000467288321797099,8,"Herbivore (8)"
35020,"trophic_dir_local","granivore",0.436832976591458,0.5219384,0.445635824716572,0.00880284812511389,23,"Granivore (23)"
35020,"trophic_dir_local","insectivore",0.475723505782231,0.5219384,0.445635824716572,-0.0300876810656595,162,"Insectivore (162)"
35020,"trophic_dir_local","omnivore",0.440160033181705,0.5219384,0.445635824716572,0.00547579153486727,22,"Omnivore (22)"
35020,"trophic_dir_local","nectarivore",0.445684118379048,0.5219384,0.445635824716572,-4.8293662475607e-05,6,"Nectarivore (6)"
35020,"trophic_dir_local","insect/omnivore",0.440603497956642,0.5219384,0.445635824716572,0.00503232675993021,55,"Insect/Omnivore (55)"
35021,"trophic_dir","herbivore",0.563305348971687,0.5690525,0.446918249158189,0.00574715102831325,8,"Herbivore (8)"
35021,"trophic_dir","granivore",0.579976061866068,0.5690525,0.446918249158189,-0.0109235618660684,23,"Granivore (23)"
35021,"trophic_dir","insectivore",0.587335969036691,0.5690525,0.446918249158189,-0.0182834690366915,162,"Insectivore (162)"
35021,"trophic_dir","omnivore",0.557666947883143,0.5690525,0.446918249158189,0.0113855521168568,22,"Omnivore (22)"
35021,"trophic_dir","nectarivore",0.57199504355926,0.5690525,0.446918249158189,-0.00294254355926027,6,"Nectarivore (6)"
35021,"trophic_dir","insect/omnivore",0.564596196018264,0.5690525,0.446918249158189,0.0044563039817358,55,"Insect/Omnivore (55)"
35021,"trophic_dir_local","herbivore",0.444420339367447,0.5690525,0.446918249158189,0.00249790979074249,8,"Herbivore (8)"
35021,"trophic_dir_local","omnivore",0.445994155331054,0.5690525,0.446918249158189,0.00092409382713482,22,"Omnivore (22)"
35021,"trophic_dir_local","granivore",0.451216472033339,0.5690525,0.446918249158189,-0.00429822287514997,23,"Granivore (23)"
35021,"trophic_dir_local","insectivore",0.46231403652985,0.5690525,0.446918249158189,-0.015395787371661,162,"Insectivore (162)"
35021,"trophic_dir_local","nectarivore",0.447848834433159,0.5690525,0.446918249158189,-0.000930585274970197,6,"Nectarivore (6)"
35021,"trophic_dir_local","insect/omnivore",0.437968952791099,0.5690525,0.446918249158189,0.00894929636708985,55,"Insect/Omnivore (55)"
35022,"trophic_dir","herbivore",0.56323188081249,0.5659995,0.446918249158189,0.00276761918750978,8,"Herbivore (8)"
35022,"trophic_dir","granivore",0.576229367969676,0.5659995,0.446918249158189,-0.0102298679696764,23,"Granivore (23)"
35022,"trophic_dir","insectivore",0.580599914253203,0.5659995,0.446918249158189,-0.0146004142532031,162,"Insectivore (162)"
35022,"trophic_dir","omnivore",0.554419468955004,0.5659995,0.446918249158189,0.0115800310449957,22,"Omnivore (22)"
35022,"trophic_dir","nectarivore",0.569856327509395,0.5659995,0.446918249158189,-0.00385682750939476,6,"Nectarivore (6)"
35022,"trophic_dir","insect/omnivore",0.55991415316142,0.5659995,0.446918249158189,0.00608534683857997,55,"Insect/Omnivore (55)"
35022,"trophic_dir_local","herbivore",0.444420339367447,0.5659995,0.446918249158189,0.00249790979074249,8,"Herbivore (8)"
35022,"trophic_dir_local","omnivore",0.445994155331054,0.5659995,0.446918249158189,0.00092409382713482,22,"Omnivore (22)"
35022,"trophic_dir_local","granivore",0.451216472033339,0.5659995,0.446918249158189,-0.00429822287514997,23,"Granivore (23)"
35022,"trophic_dir_local","insectivore",0.46231403652985,0.5659995,0.446918249158189,-0.015395787371661,162,"Insectivore (162)"
35022,"trophic_dir_local","nectarivore",0.447848834433159,0.5659995,0.446918249158189,-0.000930585274970197,6,"Nectarivore (6)"
35022,"trophic_dir_local","insect/omnivore",0.437968952791099,0.5659995,0.446918249158189,0.00894929636708985,55,"Insect/Omnivore (55)"
35026,"trophic_dir","herbivore",0.56323188081249,0.5659995,0.446626089086388,0.00276761918750978,8,"Herbivore (8)"
35026,"trophic_dir","granivore",0.576229367969676,0.5659995,0.446626089086388,-0.0102298679696764,23,"Granivore (23)"
35026,"trophic_dir","insectivore",0.580599914253203,0.5659995,0.446626089086388,-0.0146004142532031,162,"Insectivore (162)"
35026,"trophic_dir","omnivore",0.554419468955004,0.5659995,0.446626089086388,0.0115800310449957,22,"Omnivore (22)"
35026,"trophic_dir","nectarivore",0.569856327509395,0.5659995,0.446626089086388,-0.00385682750939476,6,"Nectarivore (6)"
35026,"trophic_dir","insect/omnivore",0.55991415316142,0.5659995,0.446626089086388,0.00608534683857997,55,"Insect/Omnivore (55)"
35026,"trophic_dir_local","herbivore",0.445946163711729,0.5659995,0.446626089086388,0.000679925374659163,8,"Herbivore (8)"
35026,"trophic_dir_local","omnivore",0.443455998746123,0.5659995,0.446626089086388,0.00317009034026533,22,"Omnivore (22)"
35026,"trophic_dir_local","granivore",0.458816844818165,0.5659995,0.446626089086388,-0.0121907557317769,23,"Granivore (23)"
35026,"trophic_dir_local","insectivore",0.424633336752732,0.5659995,0.446626089086388,0.0219927523336562,162,"Insectivore (162)"
35026,"trophic_dir_local","nectarivore",0.447583059546042,0.5659995,0.446626089086388,-0.000956970459653705,6,"Nectarivore (6)"
35026,"trophic_dir_local","insect/omnivore",0.447974555481738,0.5659995,0.446626089086388,-0.00134846639534969,55,"Insect/Omnivore (55)"
35029,"trophic_dir","herbivore",0.523874957326312,0.5263607,0.442278088233435,0.00248574267368817,8,"Herbivore (8)"
35029,"trophic_dir","omnivore",0.538702546725133,0.5263607,0.442278088233435,-0.0123418467251327,22,"Omnivore (22)"
35029,"trophic_dir","granivore",0.530021886865628,0.5263607,0.442278088233435,-0.00366118686562777,23,"Granivore (23)"
35029,"trophic_dir","insectivore",0.542076877984377,0.5263607,0.442278088233435,-0.0157161779843767,162,"Insectivore (162)"
35029,"trophic_dir","insect/omnivore",0.495953831857965,0.5263607,0.442278088233435,0.0304068681420346,55,"Insect/Omnivore (55)"
35029,"trophic_dir","nectarivore",0.527920499528292,0.5263607,0.442278088233435,-0.00155979952829155,6,"Nectarivore (6)"
35029,"trophic_dir_local","herbivore",0.434846754952272,0.5263607,0.442278088233435,0.00743133328116341,8,"Herbivore (8)"
35029,"trophic_dir_local","omnivore",0.447730504608946,0.5263607,0.442278088233435,-0.00545241637551069,22,"Omnivore (22)"
35029,"trophic_dir_local","granivore",0.448299986957579,0.5263607,0.442278088233435,-0.0060218987241441,23,"Granivore (23)"
35029,"trophic_dir_local","insectivore",0.450259817791766,0.5263607,0.442278088233435,-0.00798172955833132,162,"Insectivore (162)"
35029,"trophic_dir_local","nectarivore",0.443615858688384,0.5263607,0.442278088233435,-0.00133777045494887,6,"Nectarivore (6)"
35029,"trophic_dir_local","insect/omnivore",0.431269333532676,0.5263607,0.442278088233435,0.0110087547007594,55,"Insect/Omnivore (55)"
35035,"trophic_dir","herbivore",0.562191585787688,0.5670363,0.432834676748933,0.00484471421231181,8,"Herbivore (8)"
35035,"trophic_dir","granivore",0.578906417802942,0.5670363,0.432834676748933,-0.0118701178029416,23,"Granivore (23)"
35035,"trophic_dir","insectivore",0.592012425190942,0.5670363,0.432834676748933,-0.0249761251909415,162,"Insectivore (162)"
35035,"trophic_dir","omnivore",0.553618504068266,0.5670363,0.432834676748933,0.0134177959317341,22,"Omnivore (22)"
35035,"trophic_dir","nectarivore",0.570383281531812,0.5670363,0.432834676748933,-0.00334698153181179,6,"Nectarivore (6)"
35035,"trophic_dir","insect/omnivore",0.558670338942235,0.5670363,0.432834676748933,0.00836596105776533,55,"Insect/Omnivore (55)"
35035,"trophic_dir_local","herbivore",0.43388709621684,0.5670363,0.432834676748933,-0.00105241946790657,8,"Herbivore (8)"
35035,"trophic_dir_local","omnivore",0.428330539406529,0.5670363,0.432834676748933,0.00450413734240396,22,"Omnivore (22)"
35035,"trophic_dir_local","granivore",0.445122976699096,0.5670363,0.432834676748933,-0.012288299950163,23,"Granivore (23)"
35035,"trophic_dir_local","insectivore",0.402086560058517,0.5670363,0.432834676748933,0.0307481166904156,162,"Insectivore (162)"
35035,"trophic_dir_local","nectarivore",0.432488058650514,0.5670363,0.432834676748933,0.000346618098418627,6,"Nectarivore (6)"
35035,"trophic_dir_local","insect/omnivore",0.439335303134407,0.5670363,0.432834676748933,-0.00650062638547394,55,"Insect/Omnivore (55)"
35038,"trophic_dir","herbivore",0.561198778225582,0.567591,0.418139670625799,0.00639222177441778,8,"Herbivore (8)"
35038,"trophic_dir","granivore",0.576359360217422,0.567591,0.418139670625799,-0.00876836021742189,23,"Granivore (23)"
35038,"trophic_dir","insectivore",0.586678330230606,0.567591,0.418139670625799,-0.0190873302306065,162,"Insectivore (162)"
35038,"trophic_dir","omnivore",0.553179843309921,0.567591,0.418139670625799,0.0144111566900794,22,"Omnivore (22)"
35038,"trophic_dir","nectarivore",0.570753830215371,0.567591,0.418139670625799,-0.00316283021537078,6,"Nectarivore (6)"
35038,"trophic_dir","insect/omnivore",0.567569500315191,0.567591,0.418139670625799,2.14996848091342e-05,55,"Insect/Omnivore (55)"
35038,"trophic_dir_local","herbivore",0.420182289097367,0.567591,0.418139670625799,-0.0020426184715685,8,"Herbivore (8)"
35038,"trophic_dir_local","omnivore",0.412411972783463,0.567591,0.418139670625799,0.00572769784233557,22,"Omnivore (22)"
35038,"trophic_dir_local","granivore",0.421931528295995,0.567591,0.418139670625799,-0.0037918576701958,23,"Granivore (23)"
35038,"trophic_dir_local","insectivore",0.382430565939109,0.567591,0.418139670625799,0.0357091046866896,162,"Insectivore (162)"
35038,"trophic_dir_local","nectarivore",0.419357158624107,0.567591,0.418139670625799,-0.00121748799830818,6,"Nectarivore (6)"
35038,"trophic_dir_local","insect/omnivore",0.435222360945392,0.567591,0.418139670625799,-0.0170826903195929,55,"Insect/Omnivore (55)"
35115,"trophic_dir","omnivore",0.528677157946385,0.5223696,0.43496450163431,-0.00630755794638505,22,"Omnivore (22)"
35115,"trophic_dir","granivore",0.530240227914145,0.5223696,0.43496450163431,-0.0078706279141455,23,"Granivore (23)"
35115,"trophic_dir","insectivore",0.533016696932388,0.5223696,0.43496450163431,-0.0106470969323877,162,"Insectivore (162)"
35115,"trophic_dir","nectarivore",0.524328589568363,0.5223696,0.43496450163431,-0.00195898956836327,6,"Nectarivore (6)"
35115,"trophic_dir","insect/omnivore",0.497088467336631,0.5223696,0.43496450163431,0.0252811326633692,55,"Insect/Omnivore (55)"
35115,"trophic_dir","herbivore",0.520683001223607,0.5223696,0.43496450163431,0.00168659877639277,8,"Herbivore (8)"
35115,"trophic_dir_local","herbivore",0.428264286803337,0.5223696,0.43496450163431,0.00670021483097316,8,"Herbivore (8)"
35115,"trophic_dir_local","granivore",0.443114234802816,0.5223696,0.43496450163431,-0.00814973316850587,23,"Granivore (23)"
35115,"trophic_dir_local","insectivore",0.439706818907332,0.5223696,0.43496450163431,-0.00474231727302182,162,"Insectivore (162)"
35115,"trophic_dir_local","omnivore",0.433452193260007,0.5223696,0.43496450163431,0.00151230837430322,22,"Omnivore (22)"
35115,"trophic_dir_local","nectarivore",0.437847429874284,0.5223696,0.43496450163431,-0.00288292823997427,6,"Nectarivore (6)"
35115,"trophic_dir_local","insect/omnivore",0.427968088210965,0.5223696,0.43496450163431,0.00699641342334523,55,"Insect/Omnivore (55)"
36002,"trophic_dir","herbivore",0.550616313453459,0.5551618,0.423241301542874,0.00454548654654141,8,"Herbivore (8)"
36002,"trophic_dir","omnivore",0.556665638529623,0.5551618,0.423241301542874,-0.0015038385296231,22,"Omnivore (22)"
36002,"trophic_dir","granivore",0.555652237242559,0.5551618,0.423241301542874,-0.00049043724255915,23,"Granivore (23)"
36002,"trophic_dir","insectivore",0.598508491813016,0.5551618,0.423241301542874,-0.0433466918130162,162,"Insectivore (162)"
36002,"trophic_dir","nectarivore",0.554418987696141,0.5551618,0.423241301542874,0.000742812303859308,6,"Nectarivore (6)"
36002,"trophic_dir","insect/omnivore",0.530281401528594,0.5551618,0.423241301542874,0.0248803984714059,55,"Insect/Omnivore (55)"
36002,"trophic_dir_local","herbivore",0.427306150720102,0.5551618,0.423241301542874,-0.0040648491772281,8,"Herbivore (8)"
36002,"trophic_dir_local","omnivore",0.4238772041106,0.5551618,0.423241301542874,-0.00063590256772611,22,"Omnivore (22)"
36002,"trophic_dir_local","granivore",0.420678016403228,0.5551618,0.423241301542874,0.00256328513964632,23,"Granivore (23)"
36002,"trophic_dir_local","insectivore",0.447767866233625,0.5551618,0.423241301542874,-0.0245265646907514,162,"Insectivore (162)"
36002,"trophic_dir_local","nectarivore",0.422446319377885,0.5551618,0.423241301542874,0.000794982164989133,6,"Nectarivore (6)"
36002,"trophic_dir_local","insect/omnivore",0.39944546947106,0.5551618,0.423241301542874,0.0237958320718136,55,"Insect/Omnivore (55)"
36003,"trophic_dir","herbivore",0.554445390014191,0.5578269,0.423241301542874,0.00338150998580877,8,"Herbivore (8)"
36003,"trophic_dir","omnivore",0.559942636741325,0.5578269,0.423241301542874,-0.00211573674132537,22,"Omnivore (22)"
36003,"trophic_dir","granivore",0.558161329241862,0.5578269,0.423241301542874,-0.000334429241862,23,"Granivore (23)"
36003,"trophic_dir","insectivore",0.598903443140203,0.5578269,0.423241301542874,-0.0410765431402028,162,"Insectivore (162)"
36003,"trophic_dir","nectarivore",0.556922338239143,0.5578269,0.423241301542874,0.000904561760857181,6,"Nectarivore (6)"
36003,"trophic_dir","insect/omnivore",0.533288796478757,0.5578269,0.423241301542874,0.0245381035212426,55,"Insect/Omnivore (55)"
36003,"trophic_dir_local","herbivore",0.427306150720102,0.5578269,0.423241301542874,-0.0040648491772281,8,"Herbivore (8)"
36003,"trophic_dir_local","omnivore",0.4238772041106,0.5578269,0.423241301542874,-0.00063590256772611,22,"Omnivore (22)"
36003,"trophic_dir_local","granivore",0.420678016403228,0.5578269,0.423241301542874,0.00256328513964632,23,"Granivore (23)"
36003,"trophic_dir_local","insectivore",0.447767866233625,0.5578269,0.423241301542874,-0.0245265646907514,162,"Insectivore (162)"
36003,"trophic_dir_local","nectarivore",0.422446319377885,0.5578269,0.423241301542874,0.000794982164989133,6,"Nectarivore (6)"
36003,"trophic_dir_local","insect/omnivore",0.39944546947106,0.5578269,0.423241301542874,0.0237958320718136,55,"Insect/Omnivore (55)"
36006,"trophic_dir","herbivore",0.574988386226873,0.5776098,0.473178946971343,0.00262141377312675,8,"Herbivore (8)"
36006,"trophic_dir","omnivore",0.573593965415673,0.5776098,0.473178946971343,0.00401583458432719,22,"Omnivore (22)"
36006,"trophic_dir","granivore",0.576802188296609,0.5776098,0.473178946971343,0.000807611703390609,23,"Granivore (23)"
36006,"trophic_dir","insectivore",0.610123376048086,0.5776098,0.473178946971343,-0.032513576048086,162,"Insectivore (162)"
36006,"trophic_dir","insect/omnivore",0.561374313830994,0.5776098,0.473178946971343,0.0162354861690057,55,"Insect/Omnivore (55)"
36006,"trophic_dir","nectarivore",0.57740667916591,0.5776098,0.473178946971343,0.00020312083409002,6,"Nectarivore (6)"
36006,"trophic_dir_local","herbivore",0.46051361630211,0.5776098,0.473178946971343,0.0126653306692334,8,"Herbivore (8)"
36006,"trophic_dir_local","omnivore",0.477533951970686,0.5776098,0.473178946971343,-0.00435500499934299,22,"Omnivore (22)"
36006,"trophic_dir_local","granivore",0.471062034061987,0.5776098,0.473178946971343,0.00211691290935634,23,"Granivore (23)"
36006,"trophic_dir_local","insectivore",0.51541557410601,0.5776098,0.473178946971343,-0.0422366271346669,162,"Insectivore (162)"
36006,"trophic_dir_local","nectarivore",0.472296191666505,0.5776098,0.473178946971343,0.000882755304837668,6,"Nectarivore (6)"
36006,"trophic_dir_local","insect/omnivore",0.457357233849718,0.5776098,0.473178946971343,0.0158217131216251,55,"Insect/Omnivore (55)"
36011,"trophic_dir","herbivore",0.545918550665817,0.5499929,0.423241301542874,0.00407434933418327,8,"Herbivore (8)"
36011,"trophic_dir","omnivore",0.555287755580531,0.5499929,0.423241301542874,-0.00529485558053111,22,"Omnivore (22)"
36011,"trophic_dir","granivore",0.549387899148472,0.5499929,0.423241301542874,0.000605000851528481,23,"Granivore (23)"
36011,"trophic_dir","insectivore",0.595196124521429,0.5499929,0.423241301542874,-0.0452032245214287,162,"Insectivore (162)"
36011,"trophic_dir","nectarivore",0.548933942357988,0.5499929,0.423241301542874,0.00105895764201214,6,"Nectarivore (6)"
36011,"trophic_dir","insect/omnivore",0.517192867746978,0.5499929,0.423241301542874,0.0328000322530224,55,"Insect/Omnivore (55)"
36011,"trophic_dir_local","herbivore",0.427306150720102,0.5499929,0.423241301542874,-0.0040648491772281,8,"Herbivore (8)"
36011,"trophic_dir_local","omnivore",0.4238772041106,0.5499929,0.423241301542874,-0.00063590256772611,22,"Omnivore (22)"
36011,"trophic_dir_local","granivore",0.420678016403228,0.5499929,0.423241301542874,0.00256328513964632,23,"Granivore (23)"
36011,"trophic_dir_local","insectivore",0.447767866233625,0.5499929,0.423241301542874,-0.0245265646907514,162,"Insectivore (162)"
36011,"trophic_dir_local","nectarivore",0.422446319377885,0.5499929,0.423241301542874,0.000794982164989133,6,"Nectarivore (6)"
36011,"trophic_dir_local","insect/omnivore",0.39944546947106,0.5499929,0.423241301542874,0.0237958320718136,55,"Insect/Omnivore (55)"
36013,"trophic_dir","herbivore",0.313581014699425,0.3137579,0.438805943255001,0.000176885300574969,8,"Herbivore (8)"
36013,"trophic_dir","omnivore",0.316401442600067,0.3137579,0.438805943255001,-0.00264354260006705,22,"Omnivore (22)"
36013,"trophic_dir","granivore",0.309403096107912,0.3137579,0.438805943255001,0.00435480389208764,23,"Granivore (23)"
36013,"trophic_dir","insectivore",0.315513892834306,0.3137579,0.438805943255001,-0.00175599283430605,162,"Insectivore (162)"
36013,"trophic_dir","insect/omnivore",0.313261070053399,0.3137579,0.438805943255001,0.000496829946600497,55,"Insect/Omnivore (55)"
36013,"trophic_dir","nectarivore",0.31372620996854,0.3137579,0.438805943255001,3.16900314600299e-05,6,"Nectarivore (6)"
36013,"trophic_dir_local","herbivore",0.440924524741577,0.3137579,0.438805943255001,-0.00211858148657551,8,"Herbivore (8)"
36013,"trophic_dir_local","omnivore",0.438995088717345,0.3137579,0.438805943255001,-0.00018914546234422,22,"Omnivore (22)"
36013,"trophic_dir_local","granivore",0.416646032219306,0.3137579,0.438805943255001,0.0221599110356955,23,"Granivore (23)"
36013,"trophic_dir_local","insectivore",0.47704699133925,0.3137579,0.438805943255001,-0.0382410480842491,162,"Insectivore (162)"
36013,"trophic_dir_local","insect/omnivore",0.427523119192055,0.3137579,0.438805943255001,0.0112828240629462,55,"Insect/Omnivore (55)"
36014,"trophic_dir","herbivore",0.313581014699425,0.3137579,0.438805943255001,0.000176885300574969,8,"Herbivore (8)"
36014,"trophic_dir","omnivore",0.316401442600067,0.3137579,0.438805943255001,-0.00264354260006705,22,"Omnivore (22)"
36014,"trophic_dir","granivore",0.309403096107912,0.3137579,0.438805943255001,0.00435480389208764,23,"Granivore (23)"
36014,"trophic_dir","insectivore",0.315513892834306,0.3137579,0.438805943255001,-0.00175599283430605,162,"Insectivore (162)"
36014,"trophic_dir","insect/omnivore",0.313261070053399,0.3137579,0.438805943255001,0.000496829946600497,55,"Insect/Omnivore (55)"
36014,"trophic_dir","nectarivore",0.31372620996854,0.3137579,0.438805943255001,3.16900314600299e-05,6,"Nectarivore (6)"
36014,"trophic_dir_local","herbivore",0.440924524741577,0.3137579,0.438805943255001,-0.00211858148657551,8,"Herbivore (8)"
36014,"trophic_dir_local","omnivore",0.438995088717345,0.3137579,0.438805943255001,-0.00018914546234422,22,"Omnivore (22)"
36014,"trophic_dir_local","granivore",0.416646032219306,0.3137579,0.438805943255001,0.0221599110356955,23,"Granivore (23)"
36014,"trophic_dir_local","insectivore",0.47704699133925,0.3137579,0.438805943255001,-0.0382410480842491,162,"Insectivore (162)"
36014,"trophic_dir_local","insect/omnivore",0.427523119192055,0.3137579,0.438805943255001,0.0112828240629462,55,"Insect/Omnivore (55)"
36017,"trophic_dir","herbivore",0.571554478529666,0.5746262,0.473178946971343,0.00307172147033408,8,"Herbivore (8)"
36017,"trophic_dir","omnivore",0.572110138982145,0.5746262,0.473178946971343,0.00251606101785451,22,"Omnivore (22)"
36017,"trophic_dir","granivore",0.57465161960826,0.5746262,0.473178946971343,-2.54196082598579e-05,23,"Granivore (23)"
36017,"trophic_dir","insectivore",0.609577667381984,0.5746262,0.473178946971343,-0.0349514673819843,162,"Insectivore (162)"
36017,"trophic_dir","insect/omnivore",0.554103920927788,0.5746262,0.473178946971343,0.0205222790722119,55,"Insect/Omnivore (55)"
36017,"trophic_dir","nectarivore",0.574412180666289,0.5746262,0.473178946971343,0.000214019333710569,6,"Nectarivore (6)"
36017,"trophic_dir_local","herbivore",0.46051361630211,0.5746262,0.473178946971343,0.0126653306692334,8,"Herbivore (8)"
36017,"trophic_dir_local","omnivore",0.477533951970686,0.5746262,0.473178946971343,-0.00435500499934299,22,"Omnivore (22)"
36017,"trophic_dir_local","granivore",0.471062034061987,0.5746262,0.473178946971343,0.00211691290935634,23,"Granivore (23)"
36017,"trophic_dir_local","insectivore",0.51541557410601,0.5746262,0.473178946971343,-0.0422366271346669,162,"Insectivore (162)"
36017,"trophic_dir_local","nectarivore",0.472296191666505,0.5746262,0.473178946971343,0.000882755304837668,6,"Nectarivore (6)"
36017,"trophic_dir_local","insect/omnivore",0.457357233849718,0.5746262,0.473178946971343,0.0158217131216251,55,"Insect/Omnivore (55)"
36028,"trophic_dir","herbivore",0.570760770993006,0.5711779,0.412735742150162,0.000417129006994199,8,"Herbivore (8)"
36028,"trophic_dir","omnivore",0.571757140031625,0.5711779,0.412735742150162,-0.000579240031624573,22,"Omnivore (22)"
36028,"trophic_dir","granivore",0.578203403828894,0.5711779,0.412735742150162,-0.00702550382889355,23,"Granivore (23)"
36028,"trophic_dir","insectivore",0.584582822048925,0.5711779,0.412735742150162,-0.0134049220489248,162,"Insectivore (162)"
36028,"trophic_dir","nectarivore",0.571097777865384,0.5711779,0.412735742150162,8.01221346161674e-05,6,"Nectarivore (6)"
36028,"trophic_dir","insect/omnivore",0.55307509639549,0.5711779,0.412735742150162,0.0181028036045099,55,"Insect/Omnivore (55)"
36028,"trophic_dir_local","omnivore",0.414142412077923,0.5711779,0.412735742150162,-0.00140666992776078,22,"Omnivore (22)"
36028,"trophic_dir_local","granivore",0.412853274407209,0.5711779,0.412735742150162,-0.000117532257046915,23,"Granivore (23)"
36028,"trophic_dir_local","insectivore",0.446302665192725,0.5711779,0.412735742150162,-0.0335669230425635,162,"Insectivore (162)"
36028,"trophic_dir_local","insect/omnivore",0.381668538135988,0.5711779,0.412735742150162,0.0310672040141741,55,"Insect/Omnivore (55)"
36028,"trophic_dir_local","herbivore",0.413682560715347,0.5711779,0.412735742150162,-0.000946818565184859,8,"Herbivore (8)"
36032,"trophic_dir","herbivore",0.311546344073569,0.3116562,0.475237361123664,0.000109855926431424,8,"Herbivore (8)"
36032,"trophic_dir","omnivore",0.315982114248544,0.3116562,0.475237361123664,-0.0043259142485445,22,"Omnivore (22)"
36032,"trophic_dir","granivore",0.30751640792395,0.3116562,0.475237361123664,0.00413979207605014,23,"Granivore (23)"
36032,"trophic_dir","insectivore",0.311501983488094,0.3116562,0.475237361123664,0.000154216511905725,162,"Insectivore (162)"
36032,"trophic_dir","insect/omnivore",0.310875732312758,0.3116562,0.475237361123664,0.000780467687241604,55,"Insect/Omnivore (55)"
36032,"trophic_dir","nectarivore",0.311633735403117,0.3116562,0.475237361123664,2.24645968829873e-05,6,"Nectarivore (6)"
36032,"trophic_dir_local","granivore",0.466552304622702,0.3116562,0.475237361123664,0.00868505650096191,23,"Granivore (23)"
36032,"trophic_dir_local","omnivore",0.4659043624291,0.3116562,0.475237361123664,0.00933299869456411,22,"Omnivore (22)"
36032,"trophic_dir_local","insectivore",0.533634057989228,0.3116562,0.475237361123664,-0.0583966968655637,162,"Insectivore (162)"
36032,"trophic_dir_local","insect/omnivore",0.462444672708903,0.3116562,0.475237361123664,0.0127926884147611,55,"Insect/Omnivore (55)"
36033,"trophic_dir","herbivore",0.576832416046967,0.5787096,0.412735742150162,0.00187718395303271,8,"Herbivore (8)"
36033,"trophic_dir","omnivore",0.583209738580377,0.5787096,0.412735742150162,-0.0045001385803769,22,"Omnivore (22)"
36033,"trophic_dir","granivore",0.5830410116734,0.5787096,0.412735742150162,-0.00433141167339957,23,"Granivore (23)"
36033,"trophic_dir","insectivore",0.597415936426415,0.5787096,0.412735742150162,-0.0187063364264153,162,"Insectivore (162)"
36033,"trophic_dir","nectarivore",0.578530385955597,0.5787096,0.412735742150162,0.000179214044402798,6,"Nectarivore (6)"
36033,"trophic_dir","insect/omnivore",0.556786958565096,0.5787096,0.412735742150162,0.0219226414349041,55,"Insect/Omnivore (55)"
36033,"trophic_dir_local","omnivore",0.414142412077923,0.5787096,0.412735742150162,-0.00140666992776078,22,"Omnivore (22)"
36033,"trophic_dir_local","granivore",0.412853274407209,0.5787096,0.412735742150162,-0.000117532257046915,23,"Granivore (23)"
36033,"trophic_dir_local","insectivore",0.446302665192725,0.5787096,0.412735742150162,-0.0335669230425635,162,"Insectivore (162)"
36033,"trophic_dir_local","insect/omnivore",0.381668538135988,0.5787096,0.412735742150162,0.0310672040141741,55,"Insect/Omnivore (55)"
36033,"trophic_dir_local","herbivore",0.413682560715347,0.5787096,0.412735742150162,-0.000946818565184859,8,"Herbivore (8)"
38001,"trophic_dir","herbivore",0.548546209665808,0.5497216,0.446738705005884,0.00117539033419189,8,"Herbivore (8)"
38001,"trophic_dir","omnivore",0.546308511860347,0.5497216,0.446738705005884,0.00341308813965313,22,"Omnivore (22)"
38001,"trophic_dir","granivore",0.558056016352077,0.5497216,0.446738705005884,-0.00833441635207743,23,"Granivore (23)"
38001,"trophic_dir","insectivore",0.559030521495731,0.5497216,0.446738705005884,-0.00930892149573115,162,"Insectivore (162)"
38001,"trophic_dir","nectarivore",0.548585717091699,0.5497216,0.446738705005884,0.00113588290830091,6,"Nectarivore (6)"
38001,"trophic_dir","insect/omnivore",0.541411821904955,0.5497216,0.446738705005884,0.00830977809504552,55,"Insect/Omnivore (55)"
38001,"trophic_dir_local","herbivore",0.444249524932384,0.5497216,0.446738705005884,0.00248918007350002,8,"Herbivore (8)"
