"focal_rte","migclass","excl_dir","dir_core","dir_diff"
34031,"neotrop",0.552036633184961,0.5465619,-0.00547473318496072
34036,"resid",0.538122585911054,0.5667746,0.0286520140889462
34036,"short",0.597244700756014,0.5667746,-0.0304701007560135
34036,"neotrop",0.567235154566102,0.5667746,-0.000460554566102167
34038,"resid",0.531534197248995,0.5597138,0.0281796027510052
34038,"short",0.596110651141667,0.5597138,-0.036396851141667
34038,"neotrop",0.553396982859497,0.5597138,0.0063168171405027
34041,"resid",0.551958862092253,0.5600225,0.008063637907747
34041,"short",0.592755603897344,0.5600225,-0.0327331038973439
34041,"neotrop",0.536252070234126,0.5600225,0.0237704297658741
34042,"resid",0.551958862092253,0.5600225,0.008063637907747
34042,"short",0.592755603897344,0.5600225,-0.0327331038973439
34042,"neotrop",0.536252070234126,0.5600225,0.0237704297658741
34043,"resid",0.548075400101809,0.5577342,0.00965879989819118
34043,"short",0.58984017063423,0.5577342,-0.0321059706342303
34043,"neotrop",0.535512729813051,0.5577342,0.0222214701869486
34044,"resid",0.546341962858188,0.5641151,0.0177731371418122
34044,"short",0.597600610750933,0.5641151,-0.0334855107509325
34044,"neotrop",0.554310934779174,0.5641151,0.00980416522082594
34046,"resid",0.543755157318518,0.5591363,0.0153811426814818
34046,"short",0.589211316849597,0.5591363,-0.0300750168495975
34046,"neotrop",0.549149326607844,0.5591363,0.00998697339215571
34047,"resid",0.543755157318518,0.5591363,0.0153811426814818
34047,"short",0.589211316849597,0.5591363,-0.0300750168495975
34047,"neotrop",0.549149326607844,0.5591363,0.00998697339215571
34049,"resid",0.549753027156789,0.5555956,0.00584257284321099
34049,"short",0.575008851232167,0.5555956,-0.0194132512321668
34049,"neotrop",0.540421145469611,0.5555956,0.015174454530389
34050,"resid",0.544815086383968,0.5543837,0.00956861361603223
34050,"short",0.578769393072436,0.5543837,-0.024385693072436
34050,"neotrop",0.539333244587604,0.5543837,0.0150504554123964
34051,"resid",0.543884555810071,0.5561632,0.0122786441899291
34051,"short",0.586589158784352,0.5561632,-0.0304259587843523
34051,"neotrop",0.538933575545774,0.5561632,0.0172296244542259
34052,"resid",0.544815086383968,0.5543837,0.00956861361603223
34052,"short",0.578769393072436,0.5543837,-0.024385693072436
34052,"neotrop",0.539333244587604,0.5543837,0.0150504554123964
34054,"resid",0.599704009145066,0.5930032,-0.00670080914506654
34054,"short",0.599687532630825,0.5930032,-0.00668433263082469
34054,"neotrop",0.578170642494931,0.5930032,0.0148325575050687
34055,"resid",0.545454080507441,0.555973,0.0105189194925593
34055,"short",0.590248421337604,0.555973,-0.0342754213376044
34055,"neotrop",0.533323941997617,0.555973,0.0226490580023826
34056,"resid",0.540185273645802,0.5519905,0.0118052263541977
34056,"short",0.587115279759889,0.5519905,-0.0351247797598893
34056,"neotrop",0.530928900052126,0.5519905,0.0210615999478745
34059,"resid",0.611801020419914,0.5960626,-0.015738420419914
34059,"short",0.594405787837989,0.5960626,0.00165681216201108
34059,"neotrop",0.579082498286273,0.5960626,0.0169801017137274
34060,"resid",0.605737725739148,0.5875585,-0.0181792257391479
34060,"short",0.584599350271998,0.5875585,0.00295914972800182
34060,"neotrop",0.569305252568253,0.5875585,0.0182532474317465
34061,"resid",0.60601593550016,0.5908397,-0.0151762355001602
34061,"short",0.592061577564493,0.5908397,-0.00122187756449332
34061,"neotrop",0.57184582391374,0.5908397,0.01899387608626
34063,"resid",0.607001666215001,0.5984203,-0.00858136621500072
34063,"short",0.603513815683602,0.5984203,-0.00509351568360228
34063,"neotrop",0.584277922073756,0.5984203,0.0141423779262445
34065,"resid",0.555810501016019,0.5845991,0.0287885989839808
34065,"short",0.603747678579431,0.5845991,-0.019148578579431
34065,"neotrop",0.600262983047653,0.5845991,-0.0156638830476525
34066,"resid",0.554615217302043,0.5819266,0.0273113826979569
34066,"short",0.602437738003376,0.5819266,-0.020511138003376
34066,"neotrop",0.594225322592925,0.5819266,-0.0122987225929251
34067,"resid",0.543925009626172,0.5692948,0.0253697903738277
34067,"short",0.58190702701415,0.5692948,-0.0126122270141502
34067,"neotrop",0.58456325771837,0.5692948,-0.0152684577183698
34070,"resid",0.527337939909273,0.5499481,0.0226101600907267
34070,"short",0.574384643030341,0.5499481,-0.0244365430303409
34070,"neotrop",0.548788198657943,0.5499481,0.00115990134205701
34071,"resid",0.543701207652041,0.5712718,0.0275705923479588
34071,"short",0.609331567649043,0.5712718,-0.0380597676490427
34071,"neotrop",0.56678113567004,0.5712718,0.00449066432996026
34074,"resid",0.538999130990725,0.5643874,0.0253882690092753
34074,"short",0.600302540109206,0.5643874,-0.0359151401092063
34074,"neotrop",0.555788181196731,0.5643874,0.00859921880326864
34075,"resid",0.541735262704215,0.555341,0.0136057372957848
34075,"short",0.589310130588347,0.555341,-0.0339691305883473
34075,"neotrop",0.536081181780054,0.555341,0.0192598182199464
34076,"resid",0.547519521146661,0.5564234,0.00890387885333888
34076,"short",0.588113902160987,0.5564234,-0.0316905021609872
34076,"neotrop",0.538462614993339,0.5564234,0.0179607850066612
34078,"resid",0.544815086383968,0.5543837,0.00956861361603223
34078,"short",0.578769393072436,0.5543837,-0.024385693072436
34078,"neotrop",0.539333244587604,0.5543837,0.0150504554123964
34079,"resid",0.599704009145066,0.5930032,-0.00670080914506654
34079,"short",0.599687532630825,0.5930032,-0.00668433263082469
34079,"neotrop",0.578170642494931,0.5930032,0.0148325575050687
34080,"resid",0.611801020419914,0.5960626,-0.015738420419914
34080,"short",0.594405787837989,0.5960626,0.00165681216201108
34080,"neotrop",0.579082498286273,0.5960626,0.0169801017137274
35005,"resid",0.530327048064839,0.5712049,0.0408778519351607
35005,"short",0.580277516330569,0.5712049,-0.00907261633056911
35005,"neotrop",0.608501999062882,0.5712049,-0.037297099062882
35009,"resid",0.53708450993742,0.5750605,0.0379759900625798
35009,"short",0.579902101298247,0.5750605,-0.00484160129824751
35009,"neotrop",0.614742229207458,0.5750605,-0.0396817292074578
35010,"resid",0.533688654656684,0.5465393,0.0128506453433163
35010,"short",0.567698190616653,0.5465393,-0.0211588906166528
35010,"neotrop",0.542673673614273,0.5465393,0.00386562638572685
35011,"resid",0.538862926107965,0.5473425,0.00847957389203446
35011,"short",0.568226009788241,0.5473425,-0.0208835097882411
35011,"neotrop",0.539610080779827,0.5473425,0.00773241922017309
35012,"resid",0.539738156170827,0.5474038,0.00766564382917312
35012,"short",0.560049404940795,0.5474038,-0.0126456049407951
35012,"neotrop",0.545876879726215,0.5474038,0.0015269202737852
35013,"resid",0.520505370375008,0.5170954,-0.00340997037500834
35013,"short",0.515960734362224,0.5170954,0.00113466563777642
35013,"neotrop",0.51482711530072,0.5170954,0.00226828469928009
35014,"resid",0.533272183427198,0.5362466,0.00297441657280251
35014,"short",0.546200978176304,0.5362466,-0.0099543781763044
35014,"neotrop",0.532001373490225,0.5362466,0.00424522650977543
35020,"resid",0.528226823541259,0.5219384,-0.00628842354125903
35020,"short",0.515254269810504,0.5219384,0.00668413018949565
35020,"neotrop",0.52182624407308,0.5219384,0.00011215592691971
35021,"resid",0.596182616423274,0.5690525,-0.027130116423274
35021,"short",0.557688009440544,0.5690525,0.0113644905594561
35021,"neotrop",0.552811919945644,0.5690525,0.0162405800543559
35022,"resid",0.585908003246312,0.5659995,-0.0199085032463119
35022,"short",0.563316289536034,0.5659995,0.00268321046396647
35022,"neotrop",0.547469455732942,0.5659995,0.0185300442670576
35026,"resid",0.585908003246312,0.5659995,-0.0199085032463119
35026,"short",0.563316289536034,0.5659995,0.00268321046396647
35026,"neotrop",0.547469455732942,0.5659995,0.0185300442670576
35029,"resid",0.534551210206756,0.5263607,-0.0081905102067561
35029,"short",0.533154657327761,0.5263607,-0.00679395732776122
35029,"neotrop",0.511216734548915,0.5263607,0.0151439654510848
35035,"resid",0.586367840034699,0.5670363,-0.0193315400346989
35035,"short",0.558021550523723,0.5670363,0.00901474947627678
35035,"neotrop",0.557017886626179,0.5670363,0.0100184133738209
35038,"resid",0.575783573986127,0.567591,-0.00819257398612738
35038,"short",0.57053812552399,0.567591,-0.00294712552398957
35038,"neotrop",0.555835289962028,0.567591,0.0117557100379723
35115,"resid",0.533299478511964,0.5223696,-0.0109298785119641
35115,"short",0.514609797202541,0.5223696,0.0077598027974588
35115,"neotrop",0.518013503833318,0.5223696,0.00435609616668231
36002,"resid",0.541841156051281,0.5551618,0.0133206439487191
36002,"short",0.571863931344691,0.5551618,-0.0167021313446912
36002,"neotrop",0.552213100930997,0.5551618,0.00294869906900319
36003,"resid",0.546885278608364,0.5578269,0.0109416213916356
36003,"short",0.571339544720567,0.5578269,-0.0135126447205673
36003,"neotrop",0.555274083881905,0.5578269,0.00255281611809466
36006,"resid",0.547986510262659,0.5776098,0.0296232897373406
36006,"short",0.593172896278281,0.5776098,-0.0155630962782813
36006,"neotrop",0.5953900531427,0.5776098,-0.0177802531426997
36011,"resid",0.536005332294357,0.5499929,0.0139875677056428
36011,"short",0.560208422112749,0.5499929,-0.0102155221127491
36011,"neotrop",0.555857735880403,0.5499929,-0.00586483588040343
36013,"resid",0.310496111342357,0.3137579,0.00326178865764265
36013,"short",0.314920895799339,0.3137579,-0.00116299579933876
36013,"neotrop",0.315672402073891,0.3137579,-0.00191450207389121
36014,"resid",0.310496111342357,0.3137579,0.00326178865764265
36014,"short",0.314920895799339,0.3137579,-0.00116299579933876
36014,"neotrop",0.315672402073891,0.3137579,-0.00191450207389121
36017,"resid",0.549145188553397,0.5746262,0.0254810114466032
36017,"short",0.586743695847387,0.5746262,-0.0121174958473865
36017,"neotrop",0.590903343022494,0.5746262,-0.0162771430224937
36028,"resid",0.570478917339839,0.5711779,0.000698982660160663
36028,"short",0.581452088514407,0.5711779,-0.0102741885144073
36028,"neotrop",0.56222100050497,0.5711779,0.00895689949503042
36032,"resid",0.309931954321309,0.3116562,0.00172424567869101
36032,"short",0.312270237573085,0.3116562,-0.000614037573085424
36032,"neotrop",0.312540145211814,0.3116562,-0.000883945211813508
36033,"resid",0.570846478048882,0.5787096,0.00786312195111838
36033,"short",0.59190893811485,0.5787096,-0.0131993381148504
36033,"neotrop",0.574874273219505,0.5787096,0.0038353267804947
38001,"resid",0.553697350712566,0.5497216,-0.00397575071256628
38001,"short",0.549261007845573,0.5497216,0.000460592154427175
38001,"neotrop",0.545812782937958,0.5497216,0.00390881706204205
38003,"resid",0.547416441453554,0.5485438,0.00112735854644563
38003,"short",0.54926426160891,0.5485438,-0.000720461608909595
38003,"neotrop",0.5500010940783,0.5485438,-0.0014572940783002
38014,"resid",0.551757796976099,0.5493574,-0.00240039697609917
38014,"short",0.54845998090677,0.5493574,0.000897419093230378
38014,"neotrop",0.548352894336428,0.5493574,0.0010045056635718
38015,"resid",0.551757796976099,0.5493574,-0.00240039697609917
38015,"short",0.54845998090677,0.5493574,0.000897419093230378
38015,"neotrop",0.548352894336428,0.5493574,0.0010045056635718
38016,"resid",0.554189048183143,0.5519174,-0.00227164818314307
38016,"short",0.551368351321452,0.5519174,0.000549048678547659
38016,"neotrop",0.550766681408038,0.5519174,0.00115071859196181
38017,"resid",0.551757796976099,0.5493574,-0.00240039697609917
38017,"short",0.54845998090677,0.5493574,0.000897419093230378
38017,"neotrop",0.548352894336428,0.5493574,0.0010045056635718
38026,"resid",0.551757796976099,0.5493574,-0.00240039697609917
38026,"short",0.54845998090677,0.5493574,0.000897419093230378
38026,"neotrop",0.548352894336428,0.5493574,0.0010045056635718
38027,"resid",0.551757796976099,0.5493574,-0.00240039697609917
38027,"short",0.54845998090677,0.5493574,0.000897419093230378
38027,"neotrop",0.548352894336428,0.5493574,0.0010045056635718
38029,"resid",0.554189048183143,0.5519174,-0.00227164818314307
38029,"short",0.551368351321452,0.5519174,0.000549048678547659
38029,"neotrop",0.550766681408038,0.5519174,0.00115071859196181
39001,"resid",0.485549656791644,0.4843229,-0.00122675679164413
39001,"short",0.487562766370346,0.4843229,-0.00323986637034585
39001,"neotrop",0.479293787562198,0.4843229,0.00502911243780191
39003,"resid",0.54695868427769,0.5842502,0.0372915157223105
39003,"short",0.581120318988151,0.5842502,0.00312988101184952
39003,"neotrop",0.630579659049767,0.5842502,-0.0463294590497666
39006,"resid",0.59348904934109,0.5985513,0.00506225065890953
39006,"short",0.613848914045442,0.5985513,-0.0152976140454423
39006,"neotrop",0.588645070716925,0.5985513,0.00990622928307483
39009,"resid",0.584146853389194,0.5884158,0.00426894661080601
39009,"short",0.60621948728174,0.5884158,-0.0178036872817396
39009,"neotrop",0.573395343546461,0.5884158,0.0150204564535388
39010,"resid",0.487630553809588,0.4842505,-0.00338005380958784
39010,"short",0.49234518319785,0.4842505,-0.00809468319785023
39010,"neotrop",0.470780261894045,0.4842505,0.0134702381059554
39021,"resid",0.579136958496611,0.5811464,0.00200944150338878
39021,"short",0.592536863759221,0.5811464,-0.0113904637592215
39021,"neotrop",0.57118519483858,0.5811464,0.00996120516141996
39025,"resid",0.578733224554195,0.57568,-0.00305322455419466
39025,"short",0.583289100221322,0.57568,-0.00760910022132166
39025,"neotrop",0.564056007236439,0.57568,0.0116239927635613
39036,"resid",0.61077152407337,0.6036767,-0.00709482407336992
39036,"short",0.613699158787797,0.6036767,-0.010022458787797
39036,"neotrop",0.583567274468293,0.6036767,0.020109425531707
39039,"resid",0.578302930233317,0.5715926,-0.00671033023331669
39039,"short",0.578621583265325,0.5715926,-0.00702898326532531
39039,"neotrop",0.556774153928842,0.5715926,0.0148184460711581
39040,"resid",0.578733224554195,0.57568,-0.00305322455419466
39040,"short",0.583289100221322,0.57568,-0.00760910022132166
39040,"neotrop",0.564056007236439,0.57568,0.0116239927635613
39041,"resid",0.578733224554195,0.57568,-0.00305322455419466
39041,"short",0.583289100221322,0.57568,-0.00760910022132166
39041,"neotrop",0.564056007236439,0.57568,0.0116239927635613
39044,"resid",0.578733224554195,0.57568,-0.00305322455419466
39044,"short",0.583289100221322,0.57568,-0.00760910022132166
39044,"neotrop",0.564056007236439,0.57568,0.0116239927635613
39137,"resid",0.578302930233317,0.5715926,-0.00671033023331669
39137,"short",0.578621583265325,0.5715926,-0.00702898326532531
39137,"neotrop",0.556774153928842,0.5715926,0.0148184460711581
42012,"resid",0.57690527783475,0.5967122,0.0198069221652503
42012,"short",0.592855462891348,0.5967122,0.0038567371086522
42012,"neotrop",0.625661662345451,0.5967122,-0.0289494623454505
44001,"resid",0.576468690953403,0.6072143,0.0307456090465973
44001,"short",0.607958104428344,0.6072143,-0.000743804428343542
44001,"neotrop",0.632070928837731,0.6072143,-0.0248566288377313
44003,"resid",0.591390789568396,0.5825374,-0.00885338956839588
44003,"short",0.565371049241766,0.5825374,0.0171663507582338
44003,"neotrop",0.582572779490473,0.5825374,-3.537949047272e-05
44004,"resid",0.576468690953403,0.6072143,0.0307456090465973
44004,"short",0.607958104428344,0.6072143,-0.000743804428343542
44004,"neotrop",0.632070928837731,0.6072143,-0.0248566288377313
44006,"resid",0.394210834686033,0.3931265,-0.0010843346860327
44006,"short",0.404359337157371,0.3931265,-0.0112328371573714
44006,"neotrop",0.378515668331516,0.3931265,0.0146108316684836
44007,"resid",0.391181409975464,0.3899231,-0.00125830997546433
44007,"short",0.398593806317827,0.3899231,-0.00867070631782729
44007,"neotrop",0.375277311757231,0.3899231,0.0146457882427695
44009,"resid",0.597764214164452,0.5836419,-0.014122314164452
44009,"short",0.568953192057604,0.5836419,0.0146887079423961
44009,"neotrop",0.577069909977299,0.5836419,0.00657199002270059
44010,"resid",0.393731648397111,0.3924964,-0.00123524839711087
44010,"short",0.404715917007545,0.3924964,-0.0122195170075446
44010,"neotrop",0.377085779055841,0.3924964,0.0154106209441593
44012,"resid",0.600487866190323,0.585639,-0.0148488661903228
44012,"short",0.571497464837877,0.585639,0.0141415351621228
44012,"neotrop",0.577318574178465,0.585639,0.00832042582153525
44013,"resid",0.600864721697127,0.5830206,-0.017844121697127
44013,"short",0.569128729129183,0.5830206,0.013891870870817
44013,"neotrop",0.570852377644971,0.5830206,0.0121682223550292
44019,"resid",0.391622510524391,0.3903812,-0.00124131052439141
44019,"short",0.403512580825155,0.3903812,-0.0131313808251552
44019,"neotrop",0.374568711749663,0.3903812,0.0158124882503365
44026,"resid",0.386557327132612,0.3843731,-0.00218422713261163
44026,"short",0.391076923498493,0.3843731,-0.00670382349849302
44026,"neotrop",0.370573925434882,0.3843731,0.0137991745651176
44031,"resid",0.393731648397111,0.3924964,-0.00123524839711087
44031,"short",0.404715917007545,0.3924964,-0.0122195170075446
44031,"neotrop",0.377085779055841,0.3924964,0.0154106209441593
44032,"resid",0.393731648397111,0.3924964,-0.00123524839711087
44032,"short",0.404715917007545,0.3924964,-0.0122195170075446
44032,"neotrop",0.377085779055841,0.3924964,0.0154106209441593
44033,"resid",0.377731037330109,0.3763597,-0.00137133733010919
44033,"short",0.379404292515028,0.3763597,-0.00304459251502825
44033,"neotrop",0.369019771120544,0.3763597,0.00733992887945573
44120,"resid",0.366653083665877,0.3650488,-0.00160428366587717
44120,"short",0.3734868724467,0.3650488,-0.00843807244670047
44120,"neotrop",0.352896983212411,0.3650488,0.0121518167875894
45002,"resid",0.310109385029399,0.3168591,0.00674971497060095
45002,"short",0.319075771298078,0.3168591,-0.00221667129807807
45002,"neotrop",0.321951729139202,0.3168591,-0.00509262913920211
45005,"resid",0.310109385029399,0.3168591,0.00674971497060095
45005,"short",0.319075771298078,0.3168591,-0.00221667129807807
45005,"neotrop",0.321951729139202,0.3168591,-0.00509262913920211
45018,"resid",0.30483209704503,0.3153395,0.01050740295497
45018,"short",0.316997413271097,0.3153395,-0.00165791327109699
45018,"neotrop",0.326570301647922,0.3153395,-0.0112308016479217
45021,"resid",0.30483209704503,0.3153395,0.01050740295497
45021,"short",0.316997413271097,0.3153395,-0.00165791327109699
45021,"neotrop",0.326570301647922,0.3153395,-0.0112308016479217
45101,"resid",0.316036587234577,0.3139003,-0.00213628723457726
45101,"short",0.312340107616922,0.3139003,0.00156019238307753
45101,"neotrop",0.309956306157894,0.3139003,0.00394399384210614
45105,"resid",0.31016556042958,0.3172083,0.00704273957041973
45105,"short",0.317425854543311,0.3172083,-0.000217554543310683
45105,"neotrop",0.325148063212189,0.3172083,-0.00793976321218864
45107,"resid",0.31016556042958,0.3172083,0.00704273957041973
45107,"short",0.317425854543311,0.3172083,-0.000217554543310683
45107,"neotrop",0.325148063212189,0.3172083,-0.00793976321218864
45113,"resid",0.316036587234577,0.3139003,-0.00213628723457726
45113,"short",0.312340107616922,0.3139003,0.00156019238307753
45113,"neotrop",0.309956306157894,0.3139003,0.00394399384210614
45116,"resid",0.309992723453349,0.3174714,0.00747867654665052
45116,"short",0.317564692980432,0.3174714,-9.32929804317584e-05
45116,"neotrop",0.326304324608105,0.3174714,-0.00883292460810464
46001,"resid",0.465258318543396,0.4906328,0.0253744814566043
46001,"short",0.48622619330958,0.4906328,0.00440660669042042
46001,"neotrop",0.535145385270611,0.4906328,-0.0445125852706106
46003,"resid",0.466047784446649,0.4890854,0.0230376155533508
46003,"short",0.4855066727537,0.4890854,0.00357872724630037
46003,"neotrop",0.527072350412988,0.4890854,-0.0379869504129875
46004,"resid",0.459222439786242,0.4839136,0.0246911602137579
46004,"short",0.473554275265469,0.4839136,0.0103593247345311
46004,"neotrop",0.539230454075315,0.4839136,-0.0553168540753152
46005,"resid",0.458686261427,0.4834499,0.0247636385729995
46005,"short",0.475497962188261,0.4834499,0.00795193781173897
46005,"neotrop",0.532388119526294,0.4834499,-0.0489382195262943
46006,"resid",0.460968359147891,0.490192,0.0292236408521087
46006,"short",0.48429322184764,0.490192,0.00589877815236001
46006,"neotrop",0.541908063036905,0.490192,-0.0517160630369047
46007,"resid",0.460968359147891,0.490192,0.0292236408521087
46007,"short",0.48429322184764,0.490192,0.00589877815236001
46007,"neotrop",0.541908063036905,0.490192,-0.0517160630369047
46008,"resid",0.460968359147891,0.490192,0.0292236408521087
46008,"short",0.48429322184764,0.490192,0.00589877815236001
46008,"neotrop",0.541908063036905,0.490192,-0.0517160630369047
46011,"resid",0.495786532711347,0.5342981,0.0385115672886525
46011,"short",0.53458296773697,0.5342981,-0.000284867736969674
46011,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46013,"resid",0.495786532711347,0.5342981,0.0385115672886525
46013,"short",0.53458296773697,0.5342981,-0.000284867736969674
46013,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46014,"resid",0.495786532711347,0.5342981,0.0385115672886525
46014,"short",0.53458296773697,0.5342981,-0.000284867736969674
46014,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46015,"resid",0.495786532711347,0.5342981,0.0385115672886525
46015,"short",0.53458296773697,0.5342981,-0.000284867736969674
46015,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46016,"resid",0.495786532711347,0.5342981,0.0385115672886525
46016,"short",0.53458296773697,0.5342981,-0.000284867736969674
46016,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46017,"resid",0.495786532711347,0.5342981,0.0385115672886525
46017,"short",0.53458296773697,0.5342981,-0.000284867736969674
46017,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46027,"resid",0.558439732150093,0.6021607,0.0437209678499074
46027,"short",0.618502483349912,0.6021607,-0.016341783349912
46027,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
46029,"resid",0.558439732150093,0.6021607,0.0437209678499074
46029,"short",0.618502483349912,0.6021607,-0.016341783349912
46029,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
46030,"resid",0.556959665023875,0.6018948,0.0449351349761246
46030,"short",0.615090656514622,0.6018948,-0.0131958565146217
46030,"neotrop",0.625613644831902,0.6018948,-0.0237188448319018
46031,"resid",0.556959665023875,0.6018948,0.0449351349761246
46031,"short",0.615090656514622,0.6018948,-0.0131958565146217
46031,"neotrop",0.625613644831902,0.6018948,-0.0237188448319018
46032,"resid",0.495786532711347,0.5342981,0.0385115672886525
46032,"short",0.53458296773697,0.5342981,-0.000284867736969674
46032,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46033,"resid",0.581855000911929,0.6193666,0.0375115990880709
46033,"short",0.630195850925086,0.6193666,-0.0108292509250862
46033,"neotrop",0.637398718132714,0.6193666,-0.0180321181327141
46035,"resid",0.581855000911929,0.6193666,0.0375115990880709
46035,"short",0.630195850925086,0.6193666,-0.0108292509250862
46035,"neotrop",0.637398718132714,0.6193666,-0.0180321181327141
46036,"resid",0.57873448052181,0.6166937,0.0379592194781898
46036,"short",0.625071551326566,0.6166937,-0.00837785132656621
46036,"neotrop",0.638005204470927,0.6166937,-0.0213115044709273
46037,"resid",0.57873448052181,0.6166937,0.0379592194781898
46037,"short",0.625071551326566,0.6166937,-0.00837785132656621
46037,"neotrop",0.638005204470927,0.6166937,-0.0213115044709273
46038,"resid",0.575003410239649,0.6162683,0.0412648897603514
46038,"short",0.629328902587109,0.6162683,-0.0130606025871089
46038,"neotrop",0.636624259469875,0.6162683,-0.0203559594698748
46039,"resid",0.575003410239649,0.6162683,0.0412648897603514
46039,"short",0.629328902587109,0.6162683,-0.0130606025871089
46039,"neotrop",0.636624259469875,0.6162683,-0.0203559594698748
46041,"resid",0.558439732150093,0.6021607,0.0437209678499074
46041,"short",0.618502483349912,0.6021607,-0.016341783349912
46041,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
46042,"resid",0.558439732150093,0.6021607,0.0437209678499074
46042,"short",0.618502483349912,0.6021607,-0.016341783349912
46042,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
46043,"resid",0.558439732150093,0.6021607,0.0437209678499074
46043,"short",0.618502483349912,0.6021607,-0.016341783349912
46043,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
46044,"resid",0.554712580693232,0.5991026,0.0443900193067677
46044,"short",0.613949785308643,0.5991026,-0.0148471853086434
46044,"neotrop",0.62076965412306,0.5991026,-0.0216670541230597
46046,"resid",0.559425248206055,0.6058182,0.0463929517939452
46046,"short",0.622918178693286,0.6058182,-0.0170999786932865
46046,"neotrop",0.627490220975015,0.6058182,-0.0216720209750149
46047,"resid",0.559425248206055,0.6058182,0.0463929517939452
46047,"short",0.622918178693286,0.6058182,-0.0170999786932865
46047,"neotrop",0.627490220975015,0.6058182,-0.0216720209750149
46048,"resid",0.552400425912229,0.5975194,0.0451189740877709
46048,"short",0.611877513919394,0.5975194,-0.014358113919394
46048,"neotrop",0.619579667706388,0.5975194,-0.022060267706388
46102,"resid",0.479467642033698,0.5002068,0.0207391579663015
46102,"short",0.500044706678396,0.5002068,0.000162093321604329
46102,"neotrop",0.530567646104199,0.5002068,-0.0303608461041991
46110,"resid",0.495786532711347,0.5342981,0.0385115672886525
46110,"short",0.53458296773697,0.5342981,-0.000284867736969674
46110,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46112,"resid",0.495786532711347,0.5342981,0.0385115672886525
46112,"short",0.53458296773697,0.5342981,-0.000284867736969674
46112,"neotrop",0.57407151999999,0.5342981,-0.0397734199999904
46123,"resid",0.567758047970961,0.6073165,0.0395584520290392
46123,"short",0.617057971775579,0.6073165,-0.00974147177557916
46123,"neotrop",0.629065462084906,0.6073165,-0.0217489620849057
46126,"resid",0.558439732150093,0.6021607,0.0437209678499074
46126,"short",0.618502483349912,0.6021607,-0.016341783349912
46126,"neotrop",0.622093650880197,0.6021607,-0.019932950880197
47001,"resid",0.576468690953403,0.6072143,0.0307456090465973
47001,"short",0.607958104428344,0.6072143,-0.000743804428343542
47001,"neotrop",0.632070928837731,0.6072143,-0.0248566288377313
47009,"resid",0.576468690953403,0.6072143,0.0307456090465973
47009,"short",0.607958104428344,0.6072143,-0.000743804428343542
47009,"neotrop",0.632070928837731,0.6072143,-0.0248566288377313
47014,"resid",0.576468690953403,0.6072143,0.0307456090465973
47014,"short",0.607958104428344,0.6072143,-0.000743804428343542
47014,"neotrop",0.632070928837731,0.6072143,-0.0248566288377313
47017,"resid",0.568853219343665,0.5706833,0.00183008065633528
47017,"short",0.545600674057564,0.5706833,0.0250826259424359
47017,"neotrop",0.58986663282877,0.5706833,-0.0191833328287696
47018,"resid",0.571633959705307,0.5732673,0.00163334029469342
47018,"short",0.549298686281072,0.5732673,0.0239686137189281
47018,"neotrop",0.591659832608025,0.5732673,-0.0183925326080252
47019,"resid",0.571633959705307,0.5732673,0.00163334029469342
47019,"short",0.549298686281072,0.5732673,0.0239686137189281
47019,"neotrop",0.591659832608025,0.5732673,-0.0183925326080252
49017,"resid",0.328299442900021,0.3277982,-0.000501242900021404
49017,"short",0.315530586451543,0.3277982,0.0122676135484569
49017,"neotrop",0.342497088441704,0.3277982,-0.0146988884417042
49018,"resid",0.535786847472508,0.5685697,0.0327828525274924
49018,"short",0.570994717454431,0.5685697,-0.00242501745443058
49018,"neotrop",0.605773564857863,0.5685697,-0.0372038648578632
49019,"resid",0.539089719390835,0.5729485,0.0338587806091654
49019,"short",0.574421177375202,0.5729485,-0.00147267737520163
49019,"neotrop",0.612433854503536,0.5729485,-0.0394853545035363
49021,"resid",0.541146507176082,0.5776307,0.036484192823918
49021,"short",0.579027524048267,0.5776307,-0.00139682404826669
49021,"neotrop",0.620183465417853,0.5776307,-0.042552765417853
49022,"resid",0.531951236294761,0.5681623,0.036211063705239
49022,"short",0.576364442898255,0.5681623,-0.00820214289825505
49022,"neotrop",0.602510525083478,0.5681623,-0.0343482250834778
49025,"resid",0.310363943006086,0.3115735,0.00120955699391395
49025,"short",0.302202362761962,0.3115735,0.00937113723803801
49025,"neotrop",0.324783957109448,0.3115735,-0.0132104571094484
49033,"resid",0.541146507176082,0.5776307,0.036484192823918
49033,"short",0.579027524048267,0.5776307,-0.00139682404826669
49033,"neotrop",0.620183465417853,0.5776307,-0.042552765417853
49035,"resid",0.541146507176082,0.5776307,0.036484192823918
