"focal_rte","Foraging","excl_dir","dir_core","dir_diff"
34070,"foliage glean",0.556807009810618,0.5499481,-0.00685890981061754
34070,"bark glean",0.553101135004161,0.5499481,-0.0031530350041612
34070,"aerial foraging",0.545466006038523,0.5499481,0.00448209396147703
34070,"hover/glean",0.549074042068755,0.5499481,0.000874057931244621
34070,"hawks",0.55954193563303,0.5499481,-0.00959383563302985
34070,"swoops",0.549437123228968,0.5499481,0.00051097677103229
34071,"ground glean",0.53424798532116,0.5712718,0.0370238146788399
34071,"bark glean",0.574404927015835,0.5712718,-0.00313312701583524
34071,"aerial foraging",0.556951895719918,0.5712718,0.0143199042800822
34071,"hawks",0.578531144961555,0.5712718,-0.00725934496155478
34071,"foliage glean",0.591133710589461,0.5712718,-0.0198619105894606
34071,"hover/glean",0.571199096754082,0.5712718,7.27032459181265e-05
34071,"swoops",0.571483173404166,0.5712718,-0.000211373404166437
34074,"ground glean",0.522241813263492,0.5643874,0.0421455867365077
34074,"foliage glean",0.583751707773838,0.5643874,-0.0193643077738381
34074,"bark glean",0.568063342463989,0.5643874,-0.00367594246398883
34074,"aerial foraging",0.559230409064637,0.5643874,0.00515699093536304
34074,"hover/glean",0.564624022550727,0.5643874,-0.000236622550726762
34074,"hawks",0.566887003512245,0.5643874,-0.00249960351224543
34074,"swoops",0.5638728304298,0.5643874,0.000514569570199797
34075,"ground glean",0.512494197631819,0.555341,0.0428468023681806
34075,"foliage glean",0.573180818335687,0.555341,-0.0178398183356867
34075,"bark glean",0.559771640102162,0.555341,-0.00443064010216154
34075,"aerial foraging",0.548947820089264,0.555341,0.00639317991073574
34075,"hover/glean",0.55591853098418,0.555341,-0.000577530984179897
34075,"hawks",0.558480309997434,0.555341,-0.00313930999743417
34075,"swoops",0.555527793014024,0.555341,-0.000186793014024134
34076,"ground glean",0.517303894215799,0.5564234,0.0391195057842005
34076,"foliage glean",0.575508765735634,0.5564234,-0.0190853657356337
34076,"bark glean",0.559779283610413,0.5564234,-0.00335588361041339
34076,"aerial foraging",0.546738464998131,0.5564234,0.00968493500186951
34076,"hover/glean",0.557659136224007,0.5564234,-0.00123573622400697
34076,"hawks",0.558300153531014,0.5564234,-0.00187675353101413
34076,"swoops",0.556830181176067,0.5564234,-0.000406781176066517
34078,"ground glean",0.511636584927594,0.5543837,0.042747115072406
34078,"foliage glean",0.572282134760642,0.5543837,-0.0178984347606418
34078,"bark glean",0.558806012080124,0.5543837,-0.00442231208012422
34078,"aerial foraging",0.547245705433683,0.5543837,0.00713799456631692
34078,"hover/glean",0.5551092368692,0.5543837,-0.000725536869200072
34078,"hawks",0.55773519025084,0.5543837,-0.00335149025083958
34078,"swoops",0.554363533320574,0.5543837,2.01666794263922e-05
34079,"ground glean",0.561385597885498,0.5930032,0.0316176021145022
34079,"foliage glean",0.617485746154894,0.5930032,-0.024482546154894
34079,"bark glean",0.606071183537015,0.5930032,-0.0130679835370151
34079,"aerial foraging",0.562747308441091,0.5930032,0.0302558915589094
34079,"hover/glean",0.598318309629458,0.5930032,-0.00531510962945791
34079,"hawks",0.598611044784317,0.5930032,-0.00560784478431742
34079,"swoops",0.592776662867569,0.5930032,0.000226537132431148
34080,"ground glean",0.565218261503331,0.5960626,0.030844338496669
34080,"foliage glean",0.617051439789333,0.5960626,-0.0209888397893331
34080,"bark glean",0.6118209885929,0.5960626,-0.0157583885929
34080,"aerial foraging",0.567244711671114,0.5960626,0.0288178883288864
34080,"hover/glean",0.600160470347014,0.5960626,-0.00409787034701359
34080,"hawks",0.600577037370476,0.5960626,-0.00451443737047597
34080,"swoops",0.595754993141382,0.5960626,0.000307606858618303
35005,"ground glean",0.482237672855507,0.5712049,0.0889672271444931
35005,"foliage glean",0.586200040564915,0.5712049,-0.0149951405649152
35005,"bark glean",0.569321193426877,0.5712049,0.00188370657312331
35005,"aerial foraging",0.593368570284413,0.5712049,-0.0221636702844128
35005,"hover/glean",0.570583653781556,0.5712049,0.000621246218443949
35005,"hawks",0.574891400600251,0.5712049,-0.00368650060025077
35009,"ground glean",0.483307586061207,0.5750605,0.091752913938793
35009,"foliage glean",0.588872629579065,0.5750605,-0.0138121295790654
35009,"bark glean",0.5725407654235,0.5750605,0.00251973457649979
35009,"aerial foraging",0.598333226605307,0.5750605,-0.0232727266053068
35009,"hover/glean",0.576176616293715,0.5750605,-0.00111611629371511
35009,"hawks",0.577476004796999,0.5750605,-0.00241550479699948
35010,"ground glean",0.512387167989691,0.5465393,0.0341521320103085
35010,"bark glean",0.54573885290265,0.5465393,0.000800447097350387
35010,"aerial foraging",0.53625203482157,0.5465393,0.0102872651784304
35010,"hawks",0.548525361814472,0.5465393,-0.00198606181447203
35010,"foliage glean",0.568871685763359,0.5465393,-0.0223323857633591
35010,"hover/glean",0.548508021849937,0.5465393,-0.00196872184993713
35010,"swoops",0.546727378763795,0.5465393,-0.000188078763794897
35011,"ground glean",0.519416017322745,0.5473425,0.0279264826772546
35011,"bark glean",0.546067331170141,0.5473425,0.00127516882985879
35011,"aerial foraging",0.537888523873112,0.5473425,0.00945397612688836
35011,"hawks",0.549093789118715,0.5473425,-0.00175128911871525
35011,"foliage glean",0.567132734623701,0.5473425,-0.0197902346237012
35011,"hover/glean",0.549220544605423,0.5473425,-0.00187804460542296
35011,"swoops",0.547545057292692,0.5473425,-0.000202557292691585
35012,"ground glean",0.507282599625617,0.5474038,0.0401212003743828
35012,"bark glean",0.547105461274703,0.5474038,0.000298338725296832
35012,"aerial foraging",0.54295518568992,0.5474038,0.00444861431007992
35012,"hawks",0.550339116042459,0.5474038,-0.00293531604245911
35012,"foliage glean",0.563540154753216,0.5474038,-0.0161363547532162
35012,"hover/glean",0.549878021844086,0.5474038,-0.00247422184408552
35012,"swoops",0.547613622451825,0.5474038,-0.00020982245182477
35013,"ground glean",0.497575843278087,0.5170954,0.0195195567219126
35013,"bark glean",0.517154822399754,0.5170954,-5.94223997542054e-05
35013,"aerial foraging",0.506414901336502,0.5170954,0.0106804986634977
35013,"hawks",0.517133644251284,0.5170954,-3.82442512836256e-05
35013,"foliage glean",0.533162164016375,0.5170954,-0.0160667640163749
35013,"hover/glean",0.520331675487469,0.5170954,-0.00323627548746885
35013,"swoops",0.517145732316819,0.5170954,-5.03323168190573e-05
35014,"ground glean",0.507955666841813,0.5362466,0.0282909331581866
35014,"bark glean",0.537207000903682,0.5362466,-0.000960400903682435
35014,"aerial foraging",0.528676102822407,0.5362466,0.0075704971775935
35014,"hawks",0.536877450809989,0.5362466,-0.000630850809988925
35014,"foliage glean",0.551534514595739,0.5362466,-0.0152879145957389
35014,"hover/glean",0.538043274810072,0.5362466,-0.00179667481007184
35014,"swoops",0.536457298923199,0.5362466,-0.000210698923198693
35020,"ground glean",0.512480674463987,0.5219384,0.00945772553601332
35020,"foliage glean",0.537840565906411,0.5219384,-0.0159021659064106
35020,"bark glean",0.521068926469813,0.5219384,0.000869473530187292
35020,"aerial foraging",0.509528153315875,0.5219384,0.0124102466841254
35020,"hover/glean",0.525374542746131,0.5219384,-0.00343614274613113
35020,"hawks",0.520863721861598,0.5219384,0.00107467813840201
35021,"ground glean",0.560987740428844,0.5690525,0.00806475957115571
35021,"foliage glean",0.580726837047604,0.5690525,-0.0116743370476039
35021,"bark glean",0.58432629499139,0.5690525,-0.0152737949913899
35021,"aerial foraging",0.535180192377784,0.5690525,0.0338723076222164
35021,"hover/glean",0.572795473275157,0.5690525,-0.00374297327515749
35021,"hawks",0.574912345683327,0.5690525,-0.00585984568332742
35021,"swoops",0.56885065657485,0.5690525,0.00020184342514995
35022,"ground glean",0.560686318610322,0.5659995,0.00531318138967807
35022,"foliage glean",0.574345702752834,0.5659995,-0.00834620275283382
35022,"bark glean",0.580452166561564,0.5659995,-0.0144526665615641
35022,"aerial foraging",0.532220155129515,0.5659995,0.0337793448704846
35022,"hover/glean",0.570706506036198,0.5659995,-0.004707006036198
35022,"hawks",0.573161712069237,0.5659995,-0.00716221206923684
35022,"swoops",0.565733787710923,0.5659995,0.000265712289077125
35026,"ground glean",0.560686318610322,0.5659995,0.00531318138967807
35026,"foliage glean",0.574345702752834,0.5659995,-0.00834620275283382
35026,"bark glean",0.580452166561564,0.5659995,-0.0144526665615641
35026,"aerial foraging",0.532220155129515,0.5659995,0.0337793448704846
35026,"hover/glean",0.570706506036198,0.5659995,-0.004707006036198
35026,"hawks",0.573161712069237,0.5659995,-0.00716221206923684
35026,"swoops",0.565733787710923,0.5659995,0.000265712289077125
35029,"ground glean",0.500901603607753,0.5263607,0.0254590963922469
35029,"foliage glean",0.544113319318463,0.5263607,-0.0177526193184632
35029,"bark glean",0.528786648021087,0.5263607,-0.00242594802108709
35029,"aerial foraging",0.514534954657745,0.5263607,0.011825745342255
35029,"hawks",0.525621525120752,0.5263607,0.000739174879247795
35029,"hover/glean",0.529617699527438,0.5263607,-0.00325699952743808
35029,"swoops",0.526432052894176,0.5263607,-7.13528941755914e-05
35035,"ground glean",0.552260741113619,0.5670363,0.0147755588863815
35035,"foliage glean",0.579793501489966,0.5670363,-0.0127572014899655
35035,"bark glean",0.583147677401687,0.5670363,-0.0161113774016866
35035,"aerial foraging",0.534831764916789,0.5670363,0.0322045350832111
35035,"hover/glean",0.571893451859731,0.5670363,-0.00485715185973101
35035,"hawks",0.572888341327806,0.5670363,-0.00585204132780637
35035,"swoops",0.566757945815556,0.5670363,0.000278354184444329
35038,"ground glean",0.549245824305263,0.567591,0.0183451756947369
35038,"foliage glean",0.584035007772968,0.567591,-0.0164440077729677
35038,"bark glean",0.579216454003869,0.567591,-0.0116254540038686
35038,"aerial foraging",0.537526888279529,0.567591,0.0300641117204709
35038,"hover/glean",0.57264928020718,0.567591,-0.00505828020717969
35038,"hawks",0.574910533075097,0.567591,-0.00731953307509681
35038,"swoops",0.567174373595004,0.567591,0.000416626404995846
35115,"ground glean",0.513654601256583,0.5223696,0.00871499874341686
35115,"foliage glean",0.536635969040308,0.5223696,-0.0142663690403075
35115,"bark glean",0.522963240041559,0.5223696,-0.00059364004155904
35115,"aerial foraging",0.50796166465313,0.5223696,0.0144079353468705
35115,"hover/glean",0.525967576141101,0.5223696,-0.00359797614110136
35115,"hawks",0.522147848752924,0.5223696,0.000221751247076463
35115,"swoops",0.52242493210611,0.5223696,-5.53321061097511e-05
36002,"ground glean",0.531831470934924,0.5551618,0.0233303290650764
36002,"foliage glean",0.567724698897004,0.5551618,-0.0125628988970039
36002,"bark glean",0.556225434579186,0.5551618,-0.00106363457918646
36002,"aerial foraging",0.544966328835759,0.5551618,0.0101954711642406
36002,"hover/glean",0.554612194141673,0.5551618,0.000549605858326752
36002,"hawks",0.564993363431921,0.5551618,-0.00983156343192082
36002,"swoops",0.554291135839142,0.5551618,0.000870664160858237
36003,"ground glean",0.533886031870461,0.5578269,0.0239408681295392
36003,"foliage glean",0.572889045858832,0.5578269,-0.0150621458588325
36003,"bark glean",0.558692553765786,0.5578269,-0.000865653765785956
36003,"aerial foraging",0.546347148015243,0.5578269,0.0114797519847571
36003,"hover/glean",0.55707774872435,0.5578269,0.000749151275650006
36003,"hawks",0.567254811973281,0.5578269,-0.00942791197328074
36003,"swoops",0.556734827594227,0.5578269,0.00109207240577291
36006,"ground glean",0.546019551951322,0.5776098,0.0315902480486778
36006,"foliage glean",0.588137996873661,0.5776098,-0.0105281968736612
36006,"bark glean",0.578233632675758,0.5776098,-0.000623832675758274
36006,"aerial foraging",0.57275798438537,0.5776098,0.00485181561463022
36006,"hawks",0.582889745366665,0.5776098,-0.00527994536666554
36006,"hover/glean",0.577979351017654,0.5776098,-0.00036955101765368
36006,"swoops",0.577794293193376,0.5776098,-0.000184493193375768
36011,"ground glean",0.523513667814281,0.5499929,0.0264792321857195
36011,"foliage glean",0.557370518475879,0.5499929,-0.00737761847587881
36011,"bark glean",0.550328197572653,0.5499929,-0.000335297572652715
36011,"aerial foraging",0.545192186948669,0.5499929,0.00480071305133145
36011,"hover/glean",0.550009994093816,0.5499929,-1.70940938164499e-05
36011,"hawks",0.560382411514141,0.5499929,-0.0103895115141414
36011,"swoops",0.549292391780441,0.5499929,0.000700508219559137
36013,"ground glean",0.326506189307318,0.3137579,-0.0127482893073179
36013,"foliage glean",0.311214313575661,0.3137579,0.00254358642433877
36013,"bark glean",0.313212944821844,0.3137579,0.00054495517815617
36013,"aerial foraging",0.311441609694523,0.3137579,0.00231629030547664
36013,"hawks",0.311987979464061,0.3137579,0.00176992053593922
36013,"hover/glean",0.316787321947106,0.3137579,-0.00302942194710609
36013,"swoops",0.313709952022687,0.3137579,4.79479773132785e-05
36014,"ground glean",0.326506189307318,0.3137579,-0.0127482893073179
36014,"foliage glean",0.311214313575661,0.3137579,0.00254358642433877
36014,"bark glean",0.313212944821844,0.3137579,0.00054495517815617
36014,"aerial foraging",0.311441609694523,0.3137579,0.00231629030547664
36014,"hawks",0.311987979464061,0.3137579,0.00176992053593922
36014,"hover/glean",0.316787321947106,0.3137579,-0.00302942194710609
36014,"swoops",0.313709952022687,0.3137579,4.79479773132785e-05
36017,"ground glean",0.544464325121491,0.5746262,0.0301618748785091
36017,"foliage glean",0.582940284499011,0.5746262,-0.00831408449901061
36017,"bark glean",0.575928366442096,0.5746262,-0.00130216644209602
36017,"aerial foraging",0.570712664053515,0.5746262,0.00391353594648525
36017,"hawks",0.579738622242822,0.5746262,-0.00511242224282238
36017,"hover/glean",0.575121889781801,0.5746262,-0.000495689781801034
36017,"swoops",0.574918658563978,0.5746262,-0.000292458563978082
36028,"ground glean",0.567031722330629,0.5711779,0.00414617766937075
36028,"foliage glean",0.589365088019772,0.5711779,-0.0181871880197717
36028,"bark glean",0.570603482163349,0.5711779,0.000574417836650687
36028,"aerial foraging",0.55863220531758,0.5711779,0.0125456946824201
36028,"hover/glean",0.570219144674691,0.5711779,0.000958755325308869
36028,"hawks",0.573252541409352,0.5711779,-0.00207464140935176
36028,"swoops",0.568347012544962,0.5711779,0.00283088745503779
36032,"ground glean",0.326840340739901,0.3116562,-0.0151841407399008
36032,"foliage glean",0.310426268042147,0.3116562,0.00122993195785304
36032,"bark glean",0.311143888378125,0.3116562,0.00051231162187515
36032,"aerial foraging",0.308638964317964,0.3116562,0.00301723568203649
36032,"hawks",0.309556493403614,0.3116562,0.00209970659638592
36032,"hover/glean",0.314070116007253,0.3116562,-0.00241391600725255
36032,"swoops",0.311596876888801,0.3116562,5.93231111986059e-05
36033,"ground glean",0.576315473800471,0.5787096,0.00239412619952939
36033,"foliage glean",0.594290358676374,0.5787096,-0.0155807586763743
36033,"bark glean",0.577821858700971,0.5787096,0.000887741299029354
36033,"aerial foraging",0.564068474093572,0.5787096,0.0146411259064282
36033,"hover/glean",0.578684632800982,0.5787096,2.49671990181222e-05
36033,"hawks",0.58140485574329,0.5787096,-0.00269525574329021
36033,"swoops",0.577371790012958,0.5787096,0.00133780998704214
38001,"ground glean",0.541118796680253,0.5497216,0.00860280331974728
38001,"foliage glean",0.562708976800742,0.5497216,-0.0129873768007424
38001,"bark glean",0.554036453046777,0.5497216,-0.00431485304677648
38001,"aerial foraging",0.542525552883803,0.5497216,0.00719604711619681
38001,"hover/glean",0.546921812404819,0.5497216,0.00279978759518107
38001,"hawks",0.550893896308735,0.5497216,-0.00117229630873528
38001,"swoops",0.546733210117951,0.5497216,0.00298838988204886
38003,"ground glean",0.531733775990347,0.5485438,0.0168100240096528
38003,"foliage glean",0.565821714366749,0.5485438,-0.0172779143667493
38003,"bark glean",0.549830482404716,0.5485438,-0.00128668240471586
38003,"aerial foraging",0.54554205292011,0.5485438,0.00300174707988987
38003,"hover/glean",0.54535600708847,0.5485438,0.00318779291152982
38003,"hawks",0.549859345287882,0.5485438,-0.00131554528788247
38003,"swoops",0.545283600550772,0.5485438,0.00326019944922795
38014,"ground glean",0.533542096764234,0.5493574,0.0158153032357656
38014,"foliage glean",0.565035748420219,0.5493574,-0.0156783484202188
38014,"bark glean",0.550471352725974,0.5493574,-0.00111395272597381
38014,"aerial foraging",0.54629482387495,0.5493574,0.00306257612504957
38014,"hover/glean",0.547278861798601,0.5493574,0.00207853820139869
38014,"hawks",0.549724695446492,0.5493574,-0.000367295446491611
38014,"swoops",0.546804524560088,0.5493574,0.00255287543991167
38015,"ground glean",0.533542096764234,0.5493574,0.0158153032357656
38015,"foliage glean",0.565035748420219,0.5493574,-0.0156783484202188
38015,"bark glean",0.550471352725974,0.5493574,-0.00111395272597381
38015,"aerial foraging",0.54629482387495,0.5493574,0.00306257612504957
38015,"hover/glean",0.547278861798601,0.5493574,0.00207853820139869
38015,"hawks",0.549724695446492,0.5493574,-0.000367295446491611
38015,"swoops",0.546804524560088,0.5493574,0.00255287543991167
38016,"ground glean",0.535772939693516,0.5519174,0.0161444603064839
38016,"foliage glean",0.568005527753999,0.5519174,-0.0160881277539993
38016,"bark glean",0.552553064216937,0.5519174,-0.00063566421693706
38016,"aerial foraging",0.549049880161655,0.5519174,0.00286751983834488
38016,"hover/glean",0.550522559474273,0.5519174,0.00139484052572669
38016,"hawks",0.55166437076837,0.5519174,0.000253029231630175
38016,"swoops",0.549305332003645,0.5519174,0.00261206799635483
38017,"ground glean",0.533542096764234,0.5493574,0.0158153032357656
38017,"foliage glean",0.565035748420219,0.5493574,-0.0156783484202188
38017,"bark glean",0.550471352725974,0.5493574,-0.00111395272597381
38017,"aerial foraging",0.54629482387495,0.5493574,0.00306257612504957
38017,"hover/glean",0.547278861798601,0.5493574,0.00207853820139869
38017,"hawks",0.549724695446492,0.5493574,-0.000367295446491611
38017,"swoops",0.546804524560088,0.5493574,0.00255287543991167
38026,"ground glean",0.533542096764234,0.5493574,0.0158153032357656
38026,"foliage glean",0.565035748420219,0.5493574,-0.0156783484202188
38026,"bark glean",0.550471352725974,0.5493574,-0.00111395272597381
38026,"aerial foraging",0.54629482387495,0.5493574,0.00306257612504957
38026,"hover/glean",0.547278861798601,0.5493574,0.00207853820139869
38026,"hawks",0.549724695446492,0.5493574,-0.000367295446491611
38026,"swoops",0.546804524560088,0.5493574,0.00255287543991167
38027,"ground glean",0.533542096764234,0.5493574,0.0158153032357656
38027,"foliage glean",0.565035748420219,0.5493574,-0.0156783484202188
38027,"bark glean",0.550471352725974,0.5493574,-0.00111395272597381
38027,"aerial foraging",0.54629482387495,0.5493574,0.00306257612504957
38027,"hover/glean",0.547278861798601,0.5493574,0.00207853820139869
38027,"hawks",0.549724695446492,0.5493574,-0.000367295446491611
38027,"swoops",0.546804524560088,0.5493574,0.00255287543991167
38029,"ground glean",0.535772939693516,0.5519174,0.0161444603064839
38029,"foliage glean",0.568005527753999,0.5519174,-0.0160881277539993
38029,"bark glean",0.552553064216937,0.5519174,-0.00063566421693706
38029,"aerial foraging",0.549049880161655,0.5519174,0.00286751983834488
38029,"hover/glean",0.550522559474273,0.5519174,0.00139484052572669
38029,"hawks",0.55166437076837,0.5519174,0.000253029231630175
38029,"swoops",0.549305332003645,0.5519174,0.00261206799635483
39001,"ground glean",0.500332411955756,0.4843229,-0.016009511955756
39001,"foliage glean",0.491038408104029,0.4843229,-0.00671550810402899
39001,"bark glean",0.489380505352711,0.4843229,-0.00505760535271149
39001,"aerial foraging",0.448518824809501,0.4843229,0.0358040751904987
39001,"hover/glean",0.491311923235707,0.4843229,-0.00698902323570655
39001,"hawks",0.488554954903439,0.4843229,-0.00423205490343875
39003,"ground glean",0.489921820547555,0.5842502,0.0943283794524449
39003,"foliage glean",0.598546892828917,0.5842502,-0.0142966928289168
39003,"bark glean",0.597536289806504,0.5842502,-0.0132860898065037
39003,"aerial foraging",0.597435123811032,0.5842502,-0.013184923811032
39003,"hover/glean",0.586226276790546,0.5842502,-0.00197607679054568
39003,"hawks",0.584181400901126,0.5842502,6.87990988741394e-05
39003,"swoops",0.584471851093443,0.5842502,-0.000221651093443187
39006,"ground glean",0.569146662998398,0.5985513,0.0294046370016018
39006,"foliage glean",0.617539633360659,0.5985513,-0.018988333360659
39006,"bark glean",0.609389354702972,0.5985513,-0.0108380547029723
39006,"aerial foraging",0.579719722938861,0.5985513,0.018831577061139
39006,"hover/glean",0.60087214325867,0.5985513,-0.00232084325867032
39006,"hawks",0.602774956242419,0.5985513,-0.00422365624241861
39006,"swoops",0.598499628940977,0.5985513,5.16710590232616e-05
39009,"ground glean",0.579928399549689,0.5884158,0.00848740045031082
39009,"foliage glean",0.595878672434186,0.5884158,-0.0074628724341862
39009,"bark glean",0.597406694531351,0.5884158,-0.00899089453135082
39009,"aerial foraging",0.565044732726096,0.5884158,0.0233710672739038
39009,"hover/glean",0.591145623142437,0.5884158,-0.0027298231424373
39009,"hawks",0.596270934610641,0.5884158,-0.00785513461064113
39009,"swoops",0.588359977596957,0.5884158,5.58224030432486e-05
39010,"ground glean",0.501390611573074,0.4842505,-0.017140111573074
39010,"foliage glean",0.489006291314718,0.4842505,-0.00475579131471809
39010,"bark glean",0.491534265692065,0.4842505,-0.00728376569206474
39010,"aerial foraging",0.445706164618438,0.4842505,0.0385443353815623
39010,"hover/glean",0.491995916349033,0.4842505,-0.00774541634903336
39010,"hawks",0.488324240044046,0.4842505,-0.00407374004404554
39021,"ground glean",0.566225512938216,0.5811464,0.014920887061784
39021,"foliage glean",0.59171900696401,0.5811464,-0.0105726069640096
39021,"bark glean",0.588740177533665,0.5811464,-0.0075937775336653
39021,"aerial foraging",0.557032814550792,0.5811464,0.0241135854492084
39021,"hover/glean",0.584860399460578,0.5811464,-0.00371399946057815
39021,"hawks",0.591062817250787,0.5811464,-0.00991641725078718
39021,"swoops",0.581150135279927,0.5811464,-3.73527992691969e-06
39025,"ground glean",0.558351157947743,0.57568,0.0173288420522573
39025,"foliage glean",0.592594745757429,0.57568,-0.0169147457574292
39025,"bark glean",0.584672957934381,0.57568,-0.00899295793438115
39025,"aerial foraging",0.546130717120141,0.57568,0.0295492828798593
39025,"hover/glean",0.580062764837594,0.57568,-0.0043827648375937
39025,"hawks",0.584138669379478,0.57568,-0.00845866937947826
39025,"swoops",0.575633633330593,0.57568,4.63666694072717e-05
39036,"ground glean",0.57386310854745,0.6036767,0.0298135914525498
39036,"foliage glean",0.626784537160262,0.6036767,-0.0231078371602617
39036,"bark glean",0.617564533885321,0.6036767,-0.0138878338853206
39036,"aerial foraging",0.572082181913056,0.6036767,0.0315945180869437
39036,"hover/glean",0.606830266531752,0.6036767,-0.00315356653175169
39036,"hawks",0.611844907942366,0.6036767,-0.00816820794236561
39036,"swoops",0.603869732553706,0.6036767,-0.00019303255370573
39039,"ground glean",0.554598748049735,0.5715926,0.0169938519502649
39039,"foliage glean",0.586107863340788,0.5715926,-0.0145152633407876
39039,"bark glean",0.582458142624051,0.5715926,-0.0108655426240508
39039,"aerial foraging",0.542453387958386,0.5715926,0.0291392120416141
39039,"hover/glean",0.575939799780458,0.5715926,-0.00434719978045806
39039,"hawks",0.579892479627405,0.5715926,-0.00829987962740475
39039,"swoops",0.5715380099588,0.5715926,5.45900412002309e-05
39040,"ground glean",0.558351157947743,0.57568,0.0173288420522573
39040,"foliage glean",0.592594745757429,0.57568,-0.0169147457574292
39040,"bark glean",0.584672957934381,0.57568,-0.00899295793438115
39040,"aerial foraging",0.546130717120141,0.57568,0.0295492828798593
39040,"hover/glean",0.580062764837594,0.57568,-0.0043827648375937
39040,"hawks",0.584138669379478,0.57568,-0.00845866937947826
39040,"swoops",0.575633633330593,0.57568,4.63666694072717e-05
39041,"ground glean",0.558351157947743,0.57568,0.0173288420522573
39041,"foliage glean",0.592594745757429,0.57568,-0.0169147457574292
39041,"bark glean",0.584672957934381,0.57568,-0.00899295793438115
39041,"aerial foraging",0.546130717120141,0.57568,0.0295492828798593
39041,"hover/glean",0.580062764837594,0.57568,-0.0043827648375937
39041,"hawks",0.584138669379478,0.57568,-0.00845866937947826
39041,"swoops",0.575633633330593,0.57568,4.63666694072717e-05
39044,"ground glean",0.558351157947743,0.57568,0.0173288420522573
39044,"foliage glean",0.592594745757429,0.57568,-0.0169147457574292
39044,"bark glean",0.584672957934381,0.57568,-0.00899295793438115
39044,"aerial foraging",0.546130717120141,0.57568,0.0295492828798593
39044,"hover/glean",0.580062764837594,0.57568,-0.0043827648375937
39044,"hawks",0.584138669379478,0.57568,-0.00845866937947826
39044,"swoops",0.575633633330593,0.57568,4.63666694072717e-05
39137,"ground glean",0.554598748049735,0.5715926,0.0169938519502649
39137,"foliage glean",0.586107863340788,0.5715926,-0.0145152633407876
39137,"bark glean",0.582458142624051,0.5715926,-0.0108655426240508
39137,"aerial foraging",0.542453387958386,0.5715926,0.0291392120416141
39137,"hover/glean",0.575939799780458,0.5715926,-0.00434719978045806
39137,"hawks",0.579892479627405,0.5715926,-0.00829987962740475
39137,"swoops",0.5715380099588,0.5715926,5.45900412002309e-05
42012,"ground glean",0.532488369359362,0.5967122,0.0642238306406376
42012,"foliage glean",0.614997116676142,0.5967122,-0.0182849166761416
42012,"bark glean",0.610453702065322,0.5967122,-0.0137415020653222
42012,"aerial foraging",0.595073070728895,0.5967122,0.00163912927110499
42012,"hover/glean",0.59834465510175,0.5967122,-0.00163245510174947
42012,"hawks",0.596510032996852,0.5967122,0.000202167003148235
42012,"swoops",0.595644030696,0.5967122,0.00106816930400033
44001,"ground glean",0.515214842211566,0.6072143,0.0919994577884344
44001,"foliage glean",0.626101500513982,0.6072143,-0.018887200513982
44001,"bark glean",0.607531195272568,0.6072143,-0.000316895272568396
44001,"aerial foraging",0.610750952494159,0.6072143,-0.00353665249415924
44001,"hover/glean",0.611308184142658,0.6072143,-0.00409388414265766
44001,"hawks",0.620435929028386,0.6072143,-0.0132216290283855
44003,"ground glean",0.550651161777844,0.5825374,0.0318862382221556
44003,"foliage glean",0.596914857121508,0.5825374,-0.0143774571215082
44003,"bark glean",0.589824178490754,0.5825374,-0.00728677849075432
44003,"aerial foraging",0.57201370645174,0.5825374,0.0105236935482601
44003,"hover/glean",0.585022889134995,0.5825374,-0.00248548913499469
44003,"hawks",0.584106098057487,0.5825374,-0.00156869805748661
44004,"ground glean",0.515214842211566,0.6072143,0.0919994577884344
44004,"foliage glean",0.626101500513982,0.6072143,-0.018887200513982
44004,"bark glean",0.607531195272568,0.6072143,-0.000316895272568396
44004,"aerial foraging",0.610750952494159,0.6072143,-0.00353665249415924
44004,"hover/glean",0.611308184142658,0.6072143,-0.00409388414265766
44004,"hawks",0.620435929028386,0.6072143,-0.0132216290283855
44006,"ground glean",0.398194140188676,0.3931265,-0.00506764018867589
44006,"foliage glean",0.400064141451462,0.3931265,-0.00693764145146192
44006,"bark glean",0.395401186538023,0.3931265,-0.00227468653802315
44006,"aerial foraging",0.377847624321284,0.3931265,0.0152788756787161
44006,"hover/glean",0.392365010041731,0.3931265,0.000761489958268691
44006,"hawks",0.396258311396246,0.3931265,-0.00313181139624563
44007,"ground glean",0.393138257433984,0.3899231,-0.00321515743398426
44007,"foliage glean",0.398701127309347,0.3899231,-0.00877802730934668
44007,"bark glean",0.391793118036376,0.3899231,-0.00187001803637571
44007,"aerial foraging",0.375336265782358,0.3899231,0.0145868342176417
44007,"hover/glean",0.389098715443103,0.3899231,0.000824384556896984
44007,"hawks",0.391983324096961,0.3899231,-0.00206022409696088
44009,"ground glean",0.561683627626723,0.5836419,0.0219582723732766
44009,"foliage glean",0.59760115863425,0.5836419,-0.0139592586342496
44009,"bark glean",0.590288472502273,0.5836419,-0.0066465725022733
44009,"aerial foraging",0.571207742741917,0.5836419,0.0124341572580832
44009,"hover/glean",0.587756373770372,0.5836419,-0.004114473770372
44009,"hawks",0.584031191334721,0.5836419,-0.000389291334721098
44010,"ground glean",0.398749821167987,0.3924964,-0.00625342116798738
44010,"foliage glean",0.399201644481361,0.3924964,-0.00670524448136062
44010,"bark glean",0.394699877450305,0.3924964,-0.00220347745030519
