"stateroute","country","class","deltaCover"
72029,"US",4,-0.104588608886603
72030,"US",2,0.0471337349366481
72033,"US",4,-0.051152665031216
72035,"US",2,0.0665333850231703
72036,"US",2,0.0843972958829865
72037,"US",4,-0.136005298567857
72038,"US",2,0.055017370811156
72040,"US",4,-0.105489069829739
72041,"US",4,-0.0958164697853869
72042,"US",2,0.121881948547183
72043,"US",4,-0.066751766938316
72044,"US",4,-0.114568137777875
72046,"US",2,0.124817260977358
72048,"US",6,-0.148584570828246
72050,"US",2,0.0731775579002302
72051,"US",2,0.238572686004767
72052,"US",2,0.0703091639397794
72053,"US",2,0.0796316301525496
72054,"US",2,0.0727797611271612
72058,"US",4,-0.0729589976034181
72059,"US",6,-0.096571003246767
72060,"US",2,0.0603446173852969
72061,"US",6,-0.075318593976238
72062,"US",6,-0.075225114673076
72064,"US",6,-0.065034247500068
72065,"US",6,-0.097717807630135
72066,"US",2,0.0574429575345618
72067,"US",2,0.0856022550115743
72068,"US",6,-0.044494456171818
72069,"US",6,-0.084556945794912
72070,"US",6,-0.09033162223049
72071,"US",2,0.056687517901379
72072,"US",6,-0.097273783084415
72073,"US",6,-0.098067363860007
72074,"US",6,-0.183139066050876
72075,"US",2,0.174350952109156
72078,"US",2,0.122061903653712
72079,"US",6,-0.067578739200207
72080,"US",2,0.0928849266649046
72082,"US",2,0.269324168672996
72083,"US",2,0.0714581585064077
72085,"US",2,0.0570530720732838
72086,"US",2,0.12385947797784
72087,"US",2,0.115947320864948
72088,"US",6,-0.100164632594551
72090,"US",4,-0.059779751431756
72091,"US",4,-0.049128042146511
72092,"US",6,-0.069588195009756
72094,"US",2,0.0816510345487489
72095,"US",6,-0.132640599756603
72096,"US",6,-0.140633495303326
72097,"US",2,0.194149736482362
72098,"US",2,0.189942257944367
72126,"US",4,-0.039598698110577
72127,"US",2,0.0510799187581745
72132,"US",4,-0.13972433261309
72137,"US",4,-0.103536013456047
72140,"US",4,-0.106966063973576
72145,"US",2,0.115969386976605
72151,"US",6,-0.139864918854586
72165,"US",6,-0.068444695898161
72173,"US",6,-0.102860292190262
72175,"US",2,0.172926371410694
72177,"US",6,-0.131392849983917
72181,"US",2,0.137007945723198
72182,"US",2,0.263390872486632
72187,"US",2,0.144441127467394
72189,"US",4,-0.0496435360163769
72193,"US",6,-0.153481748773766
72194,"US",2,0.0640503416158197
72195,"US",6,-0.137938304333589
72196,"US",6,-0.167822567704898
72901,"US",4,-0.0553513513513511
72902,"US",2,0.0711241160197883
72903,"US",2,0.0922625206230254
72906,"US",2,0.0570108581790335
72907,"US",4,-0.114356471886116
72909,"US",4,-0.044602189489386
72910,"US",3,-0.0350798819156923
72911,"US",2,0.0305799571216536
77002,"US",4,-0.0692807421854245
77004,"US",4,-0.131599531143371
77102,"US",4,-0.092682670972185
77202,"US",4,-0.090481277861029
7900,"US",2,0.0317151356195943
7901,"US",4,-0.069497424116442
7902,"US",2,0.0316364361639721
80002,"US",4,-0.246989207723597
80003,"US",8,0.109621479257317
80005,"US",8,0.104579140842955
80008,"US",5,0.193107574804327
80010,"US",4,-0.176156069913122
80011,"US",6,-0.166093136971644
80013,"US",4,-0.162722534899934
80014,"US",4,-0.162631404144478
80015,"US",4,-0.111036225091037
80016,"US",2,0.142608726722685
80017,"US",4,-0.100941292234068
80018,"US",4,-0.154043983307848
80019,"US",2,0.128985334187301
80020,"US",4,-0.147789539355681
80021,"US",4,-0.074909546170956
80022,"US",4,-0.189588284006625
80050,"US",4,-0.0987540789728271
80051,"US",4,-0.12011431382027
80052,"US",4,-0.080905595534003
80055,"US",6,-0.16530767986529
80056,"US",4,-0.219823075378774
80058,"US",6,-0.113912679732514
80059,"US",8,0.15522677947976
80112,"US",3,-0.127090886097294
80116,"US",2,0.14988966039212
80117,"US",2,0.100215316010556
80119,"US",2,0.126042775573405
80122,"US",4,-0.189916388403992
80220,"US",4,-0.070978116186203
80901,"US",1,-0.10162210632403
81001,"US",2,0.0829205956445828
81002,"US",6,-0.066654793614386
81003,"US",6,-0.096431341344265
81004,"US",8,-0.0394465044697456
81005,"US",7,0.045473561709872
81006,"US",2,0.0164148154684432
81007,"US",6,-0.125454741849293
81008,"US",6,-0.100385586755005
81009,"US",3,0.080414946551747
81010,"US",6,-0.0402795683566809
81011,"US",1,0.0423398755231032
81012,"US",6,-0.093106194107446
81013,"US",6,-0.078971155071355
81014,"US",6,-0.085133627465896
81015,"US",6,-0.143264302996818
81016,"US",6,-0.054669100139415
81017,"US",6,-0.091265461391704
81018,"US",6,-0.146703369837169
81020,"US",7,-0.0928908758413472
81021,"US",7,-0.150677276588135
81023,"US",7,-0.177580521040023
81024,"US",6,-0.051826071519054
81026,"US",6,-0.143635615670641
81028,"US",6,-0.149897580624572
81030,"US",6,-0.076372064036147
81031,"US",5,0.041100667605284
81033,"US",1,0.0173683802434674
81034,"US",6,-0.031317631075936
81035,"US",7,0.251609955155044
81036,"US",6,-0.149701610385794
81037,"US",6,-0.359401774014716
81038,"US",6,-0.094799800631334
81040,"US",5,-0.168344663053135
81041,"US",7,-0.012662469689896
81042,"US",6,-0.0647878166595533
81043,"US",3,0.031642815654036
81045,"US",6,-0.0942798671727923
81046,"US",7,0.164550592892005
81047,"US",5,0.125568844146835
81049,"US",5,0.154102217369191
81121,"US",7,-0.155418449252773
81704,"US",5,0.135233337118201
81705,"US",7,-0.074273776362913
81706,"US",4,-0.308031430227366
81901,"US",7,0.152939567584048
81908,"US",7,0.207868034355673
82001,"US",4,-0.0494477927861
82004,"US",6,-0.046373714324637
82005,"US",2,0.0482369070468879
82007,"US",6,-0.068164557093721
82008,"US",6,-0.139706461936217
82009,"US",6,-0.084385027206149
82010,"US",6,-0.052334287671032
82011,"US",6,-0.138736260404006
82014,"US",6,-0.069650218978102
82015,"US",4,-0.147235329149297
82016,"US",4,-0.056221054696495
82017,"US",4,-0.121562861279786
82018,"US",4,-0.117137943279696
82020,"US",6,-0.0888189945087259
82021,"US",4,-0.0765811009642861
82022,"US",2,0.119900259450465
82023,"US",4,-0.109252527906113
82024,"US",4,-0.093624456664911
82025,"US",4,-0.156024844151502
82028,"US",4,-0.133860103115185
82031,"US",4,-0.0850976824316799
82032,"US",4,-0.114178473320941
82033,"US",2,0.369084324687082
82035,"US",4,-0.061562615801689
82036,"US",4,-0.208878228428545
82038,"US",4,-0.142551635898373
82039,"US",4,-0.138659529395099
82040,"US",4,-0.150679351147008
82041,"US",4,-0.211899942480538
82042,"US",4,-0.0578371961297031
82114,"US",2,0.0479745554300759
82128,"US",4,-0.094337217498238
82130,"US",4,-0.16849331337029
82139,"US",4,-0.120932303463228
83001,"US",5,-0.0887836478478581
83005,"US",7,-0.0875210215474797
83006,"US",6,-0.050245605039128
83007,"US",5,-0.419217925112269
83008,"US",5,-0.313155064519997
83009,"US",5,0.143653443150251
83010,"US",7,-0.23136563876652
83011,"US",4,-0.180639544181143
83013,"US",6,0.166698867567046
83014,"US",6,0.328515932737497
83015,"US",5,0.15190494037559
83016,"US",4,-0.113186385724638
83020,"US",8,0.23641400412638
83022,"US",4,-0.288840563699126
83023,"US",2,0.133751578656988
83024,"US",6,0.391459752834116
83025,"US",6,0.262283069803317
83026,"US",6,0.3436845924302
83028,"US",5,0.549905006332911
83030,"US",5,0.266971630737337
83031,"US",5,0.404001495965331
83032,"US",4,-0.277354282818044
83033,"US",4,-0.183815520927039
83035,"US",6,-0.08608800632422
83036,"US",6,0.0621079439955841
83038,"US",2,0.101898996505451
83042,"US",5,0.413595087515121
83043,"US",5,0.412906845532658
83044,"US",4,-0.20712187852807
83045,"US",4,-0.120433277517256
83047,"US",4,-0.178205759964958
83048,"US",5,-0.156364787312904
83052,"US",5,0.215462753950339
83054,"US",5,0.221811355448586
83055,"US",5,0.245793169106271
83056,"US",4,-0.258560444325839
83058,"US",4,-0.159200529074313
83064,"US",7,0.255839926799074
83067,"US",6,-0.0400942240802126
83069,"US",4,-0.17034282706329
83071,"US",4,-0.069778528931918
83072,"US",6,-0.258536205957844
83073,"US",6,-0.414181346995665
83076,"US",7,0.207837176744479
83078,"US",7,0.068011570283089
83079,"US",6,-0.0767517111817571
83081,"US",7,-0.21239308012841
83082,"US",4,0.0116210985957426
83085,"US",7,-0.068820428880645
83086,"US",7,-0.480178492284137
83087,"US",7,-0.174740168483569
83090,"US",3,-0.0159794436971361
83091,"US",5,-0.552027861425249
83092,"US",5,0.25817416199544
83093,"US",2,0.0469347379402915
83094,"US",5,0.532782489604647
83095,"US",5,0.373336696987806
83097,"US",6,-0.213324007347187
83098,"US",6,-0.0457180561805239
83100,"US",5,0.386376967164408
83102,"US",6,-0.083359710649245
83103,"US",6,-0.071059693750987
83104,"US",6,-0.191605331612591
83105,"US",5,0.56296195619586
83106,"US",6,-0.337055850912294
83107,"US",5,0.541912455922136
83109,"US",5,0.230705668820069
83111,"US",5,0.348233819571506
83113,"US",7,-0.104763480308678
83115,"US",3,-0.0842887192209189
83135,"US",6,-0.08753737558538
83139,"US",5,-0.0998048237673425
83179,"US",6,-0.0777627090477669
83237,"US",2,0.117594659009605
83238,"US",2,0.166658770859735
83305,"US",4,-0.101293347294709
83311,"US",8,0.219017699703245
83313,"US",6,0.079078105869105
83314,"US",7,-0.276870705678424
83321,"US",4,-0.284498503056434
83325,"US",5,0.441282767410727
83326,"US",5,0.612467087229459
83328,"US",5,0.198045734058408
83330,"US",7,-0.0710619000916745
83332,"US",7,-0.0525796953014979
83337,"US",7,0.260144541519562
83340,"US",7,-0.078500548111062
83343,"US",7,-0.117286631508691
83345,"US",3,-0.0390712509632266
83346,"US",2,0.2002789946522
83350,"US",4,-0.049430358906815
83353,"US",5,0.250934564882167
83355,"US",6,0.287460050363143
83363,"US",5,0.489702620296126
83364,"US",6,-0.126839086167899
83365,"US",5,0.248009781986576
83369,"US",6,-0.140743740060677
83370,"US",6,-0.187655740060347
83371,"US",6,-0.162734214506042
83373,"US",6,-0.149038790174389
83374,"US",6,-0.105809423552735
83410,"US",7,-0.210019816979861
83418,"US",5,0.226713891150662
83439,"US",7,-0.134825435913731
83900,"US",4,0.0188041932798491
83902,"US",6,0.455866833882648
85001,"US",1,-0.0509384525109615
85002,"US",1,-0.290067353252144
85003,"US",4,0.274638014708509
85004,"US",3,-0.254141314878618
85005,"US",7,0.267927266199427
85007,"US",5,-0.09968281566727
85008,"US",4,-0.058258819134779
85009,"US",3,-0.299940510400597
85010,"US",7,0.35418260128457
85011,"US",5,-0.145765113857187
85012,"US",5,0.192904359828755
85013,"US",5,-0.046138710129917
85014,"US",5,0.189731965638249
85017,"US",5,0.162077734154723
85022,"US",4,0.0890222793574311
85023,"US",5,0.129664496194719
85024,"US",7,-0.133741693319855
85025,"US",5,0.483173081477411
85102,"US",6,-0.019204503544231
85104,"US",5,0.126234473330662
85105,"US",6,0.293699859275207
85106,"US",4,-0.0396664750102059
85108,"US",5,-0.213863418774736
85109,"US",5,0.308369059001326
85110,"US",3,-0.216770346876864
85112,"US",5,0.178987922375765
85113,"US",4,0.0971269861059161
85114,"US",3,-0.255151369117764
85116,"US",5,0.23808582125372
85117,"US",5,0.343471112966374
85119,"US",5,0.125152766722864
85122,"US",5,0.272220203564253
85123,"US",4,0.0967454089977437
85156,"US",7,-0.03503713130467
85157,"US",5,-0.091817228567853
85159,"US",3,-0.112762481460418
85203,"US",4,0.249797366864553
85218,"US",7,-0.112747350668194
85257,"US",5,-0.068821371133937
85263,"US",4,0.123000964874464
85305,"US",5,-0.191286707547551
85901,"US",7,-0.0448788563391151
85906,"US",4,0.290887228336173
85909,"US",4,0.190450965779774
85912,"US",7,-0.063483702540943
87001,"US",2,0.0379746835443038
87002,"US",6,-0.093388084103266
87004,"US",4,-0.058248195244291
87006,"US",6,-0.0730823140416659
87007,"US",2,0.0477443722546522
87008,"US",6,-0.0763924286491419
87010,"US",6,-0.100605763608062
87011,"US",2,0.0426242993097963
87013,"US",2,0.0302279098110908
87014,"US",2,0.0391928653560311
87015,"US",2,0.0336128599262905
87016,"US",2,0.0425235634890413
87017,"US",4,-0.042236599820895
87019,"US",6,-0.039112885535032
87020,"US",2,0.0366627793492466
87021,"US",6,-0.04121536916779
87022,"US",2,0.071530039309869
87121,"US",6,-0.041706025012692
88001,"US",2,0.0784974152262531
88002,"US",2,0.15105166719698
88003,"US",2,0.0228470089191208
88004,"US",6,-0.063956604313552
88005,"US",2,0.0573331079792669
88006,"US",2,0.0427886025560444
88007,"US",2,0.0450605272366992
88009,"US",2,0.214970105897361
88010,"US",4,-0.06657357583291
88011,"US",4,-0.111730784796432
88012,"US",4,-0.109100400208804
88014,"US",4,-0.07573715379474
88015,"US",4,-0.0410692729750151
88020,"US",4,-0.0909074285379919
88021,"US",4,-0.106595813502148
88022,"US",4,-0.12460867376549
88023,"US",4,-0.093970307705068
88024,"US",4,-0.142631266881877
88025,"US",4,-0.136726901197475
88026,"US",4,-0.078606981091544
88028,"US",4,-0.163953755486301
88029,"US",4,-0.125369499903082
88030,"US",4,-0.057310039088569
88031,"US",4,-0.091097949924774
88035,"US",4,-0.069277957900138
88036,"US",4,-0.0680042401890421
88037,"US",4,-0.056191577308759
88038,"US",6,-0.050493411333687
88040,"US",4,-0.128576885459911
88041,"US",6,-0.066611550726349
88042,"US",6,-0.093743828032255
88043,"US",6,-0.089444044505599
88044,"US",5,0.111077581060104
88045,"US",2,0.126388727121889
88046,"US",6,-0.103774602240105
88047,"US",6,-0.096586755079486
88052,"US",4,-0.102999879037135
88116,"US",2,0.0910632366038218
88134,"US",4,-0.140525551520757
88900,"US",4,-0.0496095154254851
88902,"US",4,-0.0439536159043351
88903,"US",2,0.0434048389832383
88905,"US",4,-0.042773198106179
88906,"US",4,-0.061314978397864
88907,"US",2,0.0251671453795572
88909,"US",4,-0.0933684476781379
88910,"US",4,-0.105083302598567
88913,"US",2,0.129152257976595
88915,"US",4,-0.130055877247443
88916,"US",4,-0.258282781147923
88917,"US",4,-0.0905285593242542
88918,"US",6,-0.0338226350417427
88919,"US",8,0.08060218215447
88921,"US",2,0.0183630291382586
88922,"US",2,0.0285820974649523
88923,"US",2,0.0374362570265781
89001,"US",4,-0.326822569570661
89004,"US",3,-0.0432564220636121
89007,"US",5,0.160741311554496
89008,"US",5,0.168748494081034
89009,"US",4,-0.184808332771798
89011,"US",2,0.231620978897088
89013,"US",4,-0.275631871975554
89015,"US",7,0.113185689133655
89018,"US",3,-0.142152243199458
89019,"US",3,-0.092001565032698
89020,"US",5,-0.128457555593244
89021,"US",6,-0.175145239518159
89023,"US",7,0.21255334029782
89025,"US",5,0.223821995672398
89026,"US",5,-0.278725523193892
89027,"US",4,-0.147086327027493
89029,"US",5,0.423333531427666
89030,"US",5,0.139433479093666
89032,"US",4,-0.15899346692506
89034,"US",4,-0.194620985630244
89035,"US",5,0.122787561188634
89036,"US",5,0.159805109110127
89037,"US",5,-0.083474003016394
89038,"US",6,-0.083814574204091
89039,"US",7,0.314139149340943
89044,"US",5,-0.25975162801568
89045,"US",5,-0.158582428072168
89046,"US",7,0.116027218823066
89047,"US",7,0.147595529098714
89052,"US",5,0.0760142693274542
89054,"US",3,-0.140529793627866
89056,"US",6,-0.115418344965487
89060,"US",3,-0.170041311083329
89061,"US",5,0.0625943443695277
89068,"US",5,0.229745732484077
89072,"US",2,0.178792782973221
89078,"US",4,-0.230680325715787
89080,"US",3,-0.119524283935243
89082,"US",5,-0.10105651027023
89111,"US",4,-0.195448138719229
89142,"US",4,-0.317656971886805
89145,"US",5,-0.162094411355521
89147,"US",7,0.0309854389710648
89182,"US",5,-0.099667619490793
89262,"US",7,0.125919517252077
89900,"US",5,-0.252306187563349
89903,"US",5,0.0324638435620775
89904,"US",3,-0.0613369432580842
89906,"US",7,0.219736306693887
89907,"US",4,-0.063437630276
89908,"US",5,0.119710939446798
89909,"US",4,-0.250629078011956
90001,"US",6,-0.057571051982117
90002,"US",6,-0.092622623018541
90003,"US",6,-0.034033386942721
90004,"US",4,-0.148972711336833
90005,"US",2,0.11360554393485
90007,"US",4,-0.047544156786838
90009,"US",4,-0.043560191305805
90010,"US",4,-0.079396522308659
90013,"US",6,-0.0626513228902307
90014,"US",6,-0.076813914641095
90015,"US",2,0.037726433210612
90017,"US",2,0.0624987287187519
90020,"US",4,-0.0860261092581259
90021,"US",2,0.0549566027946569
90022,"US",4,-0.072262558070827
90023,"US",6,-0.0551652896953518
90024,"US",2,0.039406084672397
90026,"US",6,-0.0521558571517918
90027,"US",6,-0.0398874720855364
90028,"US",4,-0.032077586827517
90029,"US",4,-0.216862420014343
90030,"US",6,-0.0430668595825228
90031,"US",6,-0.028809523287935
90033,"US",2,0.026849604011621
90034,"US",6,-0.09660472344848
90036,"US",6,-0.0441976145055176
90040,"US",2,0.0823725206050177
90046,"US",2,0.0435337544796117
90047,"US",2,0.0316715021133192
90048,"US",2,0.0448116033031904
90049,"US",2,0.0447098705992534
90051,"US",2,0.11160890925877
90052,"US",2,0.103770363071194
90053,"US",2,0.0468764382640861
90112,"US",6,-0.107327722553991
90132,"US",2,0.0534844784798966
90140,"US",2,0.082521743995386
90147,"US",4,-0.047789161919044
90149,"US",2,0.033666809526725
90902,"US",4,-0.047655326861532
90903,"US",2,0.0364360140564889
90904,"US",2,0.0410066390844318
90905,"US",6,-0.0390576146715559
91001,"US",8,0.261936126805442
91002,"US",6,-0.071243391990731
91003,"US",4,-0.162767076871823
91004,"US",4,-0.0614076976409169
91005,"US",6,-0.086930421029543
91007,"US",8,0.196776359973137
91009,"US",6,-0.163348933025818
91010,"US",6,-0.186284434490482
91011,"US",8,0.085547574564694
91012,"US",6,-0.174780086421456
91014,"US",6,-0.125686300390258
91015,"US",4,-0.099574217378951
91016,"US",8,0.228311542408266
91017,"US",8,0.151504857063558
91018,"US",8,0.0915984359989091
91019,"US",8,0.222510494097529
91020,"US",8,0.164507421566016
91021,"US",8,0.189357436713147
91023,"US",4,-0.154964839291631
91024,"US",4,-0.180061091948954
91025,"US",8,0.123869439808205
91026,"US",4,-0.097340376395105
91028,"US",4,-0.215036628864825
91029,"US",4,-0.291674335317439
91030,"US",4,-0.038448850554964
91031,"US",6,-0.14441065221836
91033,"US",6,-0.032351215710012
91036,"US",8,0.115488913702345
91037,"US",4,-0.165188160518499
91038,"US",4,-0.288075699284294
91039,"US",6,-0.09888124277677
91040,"US",8,0.12678356183905
91042,"US",6,-0.109697002395926
91043,"US",6,-0.131798319869717
91044,"US",8,0.178642909653376
91045,"US",8,0.168574426244998
91046,"US",8,0.118565683646113
91047,"US",8,0.105140107749127
91048,"US",8,0.0996749792936692
91049,"US",8,0.077899509989326
91053,"US",6,-0.153293737571269
91054,"US",6,-0.112600762807957
91055,"US",8,0.096833790600938
91056,"US",6,-0.129429686948276
91057,"US",8,0.240704285807927
91058,"US",6,-0.15374179962744
91059,"US",6,-0.116773280020261
91060,"US",6,-0.153290858433674
91061,"US",6,-0.153799093310991
91062,"US",6,-0.179034595740197
91063,"US",6,-0.0932849534187761
91065,"US",2,0.0316234099961455
91066,"US",6,-0.0687397536011409
91067,"US",6,-0.20924265448846
91069,"US",6,-0.130275791368705
91070,"US",6,-0.171733276794233
91118,"US",8,0.0977978151551937
91146,"US",8,0.111538344807943
91167,"US",6,-0.216319555311898
91312,"US",4,-0.095917037308057
91314,"US",6,-0.091668671501181
91318,"US",6,-0.095972925758973
92002,"US",7,-0.341800776857394
92004,"US",5,-0.205822856062306
92005,"US",5,0.653058393021279
92007,"US",7,-0.199655216740582
92010,"US",7,-0.0610078940118112
92011,"US",7,-0.248208506116578
92013,"US",5,-0.169443991900761
92015,"US",5,0.0799360039091209
92016,"US",7,-0.113506221835564
92017,"US",5,-0.046954107780711
92018,"US",7,-0.344660057624844
92020,"US",5,-0.0573358519676
92024,"US",5,-0.039073841337261
92025,"US",7,-0.408199724652292
92026,"US",5,0.529933100078294
92027,"US",7,-0.478893661028038
92029,"US",5,0.409368709347576
92030,"US",5,0.409532883964575
92031,"US",3,-0.337839903492609
92032,"US",5,0.358641516561213
92035,"US",7,-0.0755229047746615
92037,"US",5,-0.263840288529519
92038,"US",7,-0.27796754822311
92039,"US",5,-0.141885331209192
92040,"US",5,0.208092715047733
92042,"US",7,-0.190624760351793
92043,"US",7,-0.157827423182891
92044,"US",5,0.345526174099661
92045,"US",5,0.547824458648401
92046,"US",5,0.397480425039269
92049,"US",7,0.147125445673968
92052,"US",7,-0.117300783357522
92053,"US",7,-0.132114282775732
92055,"US",7,-0.0930762970298975
92056,"US",7,-0.0801219390967225
92058,"US",5,-0.0382386450994849
92059,"US",5,-0.0364335108638
92061,"US",7,-0.148386259476925
92062,"US",7,-0.156100637073014
92063,"US",7,-0.070318597750064
92064,"US",5,-0.106165053642743
92065,"US",5,0.070923294117647
92066,"US",5,0.217083583524717
92067,"US",7,-0.191125645619684
92068,"US",7,0.193943879075455
92069,"US",5,-0.211574207779068
92070,"US",7,0.0223465406723969
92071,"US",7,0.151581798437428
92074,"US",7,-0.14528824788252
92075,"US",7,-0.401377985265506
92076,"US",7,-0.178901252990722
92079,"US",7,-0.0527647308250567
92080,"US",5,0.036191520043842
92081,"US",7,-0.0591285230936193
92082,"US",5,0.14758017319195
92083,"US",7,-0.133732174889016
92085,"US",5,-0.17101921057143
92086,"US",7,-0.381632072320261
92087,"US",4,-0.165611453794352
92088,"US",5,-0.118557184821006
92089,"US",7,0.080558965768185
92090,"US",6,-0.0424922810033104
92091,"US",7,0.052564809826065
92092,"US",3,-0.0256679325078307
92093,"US",8,0.10691629154555
92096,"US",7,-0.0348456250824212
92097,"US",7,-0.055449326571883
92098,"US",3,-0.0246088379446014
92102,"US",7,-0.0926259572752921
92103,"US",7,-0.0957691838796199
92104,"US",5,0.278037004446091
92105,"US",3,-0.090327015141333
92107,"US",7,-0.037168051400411
92109,"US",8,0.14985228217707
92110,"US",6,-0.113025547758215
92111,"US",7,0.321694250792757
92112,"US",6,-0.053020755562192
92123,"US",5,-0.205980171743466
92147,"US",5,0.317608994167464
92148,"US",5,0.152864162809924
92195,"US",7,-0.0732685164955208
92204,"US",5,-0.205660157938505
92208,"US",7,-0.0832911829171224
92900,"US",5,0.26606082056686
92901,"US",5,0.265285063028344
92902,"US",5,0.244449842002367
11139,"Canada",31,0
11139,"Canada",41,0
11139,"Canada",74,0
11139,"Canada",91,0
11198,"Canada",NA,NA
11200,"Canada",NA,NA
11299,"Canada",31,0
11299,"Canada",41,0
11299,"Canada",62,0
11299,"Canada",71,0
11299,"Canada",73,0
11299,"Canada",74,0
11299,"Canada",91,0
11300,"Canada",NA,NA
11339,"Canada",31,0
11339,"Canada",41,0
11339,"Canada",71,0
11339,"Canada",73,0
11339,"Canada",74,0
11339,"Canada",91,0
11027,"Canada",NA,NA
11049,"Canada",NA,NA
11069,"Canada",42,0.00143048831669357
11081,"Canada",41,-0.00700913813024906
11082,"Canada",41,-2.82067555180676e-05
11117,"Canada",25,-0.0051712040544597
11150,"Canada",NA,NA
11228,"Canada",25,-0.00324082948996967
11270,"Canada",41,-0.0161713339055111
11271,"Canada",21,0.0061128594392223
11282,"Canada",21,1.79346104104403e-05
11328,"Canada",41,-0.000163238654913966
11001,"Canada",21,0.0207863176917157
11002,"Canada",25,-0.00560641454637288
11009,"Canada",41,-0.000762188143740072
11010,"Canada",21,0.0135816161734088
11011,"Canada",21,0.164176269781759
11012,"Canada",21,0.0444533431904057
11013,"Canada",21,0.0472350886818532
11014,"Canada",41,-0.011288020016224
11022,"Canada",21,0.00167823836325541
11023,"Canada",41,-6.34666264710537e-05
11033,"Canada",41,-0.00825161254404205
11034,"Canada",74,-0.0019127087054754
11036,"Canada",74,-0.00202130125046603
11037,"Canada",51,0.000319773559059102
11043,"Canada",74,-0.00233544046616649
11045,"Canada",21,0.0306366217582719
11046,"Canada",74,-0.00154868192781284
11048,"Canada",73,0.000576162351556801
11053,"Canada",NA,NA
11054,"Canada",74,-0.00121616484109244
11055,"Canada",41,-0.00885198449001001
11057,"Canada",51,0.0007384582472827
11068,"Canada",25,-0.00636317928175202
11074,"Canada",NA,NA
11075,"Canada",31,0
11075,"Canada",41,0
11075,"Canada",42,0
11075,"Canada",45,0
11075,"Canada",46,0
11075,"Canada",62,0
11075,"Canada",71,0
11075,"Canada",73,0
11075,"Canada",91,0
11078,"Canada",41,-4.17164656969504e-05
11085,"Canada",41,-0.00391572601111301
11110,"Canada",21,0.0074124089373566
11167,"Canada",41,-0.00217314565591498
11185,"Canada",42,3.01403333922805e-05
11201,"Canada",21,0.057798371027595
11202,"Canada",73,0.00017038481641036
11208,"Canada",NA,NA
11212,"Canada",21,0.017064785439547
11213,"Canada",41,-0.019168872624555
11214,"Canada",41,-0.00263070663820597
11221,"Canada",25,-0.0110171657411769
11222,"Canada",41,-0.00106720932411997
11223,"Canada",21,0.0087877638309314
11233,"Canada",NA,NA
11234,"Canada",41,-0.00600527968479003
11235,"Canada",21,0.00090166150109051
11236,"Canada",74,-0.00199733818531465
11237,"Canada",74,-0.0007790498091953
11244,"Canada",41,-0.00651545518888208
11248,"Canada",21,0.00267603035459993
11254,"Canada",74,-0.0007733367792213
11255,"Canada",41,-0.0257196346748589
11256,"Canada",74,-0.00340690711044841
11265,"Canada",41,-0.01376755814612
11267,"Canada",73,0.0015115023338789
11309,"Canada",74,-8.48294339284748e-05
11313,"Canada",41,-0.0187013437994641
11402,"Canada",21,0.0098880996036039
11409,"Canada",41,-0.000356558446933053
11410,"Canada",41,-0.00126190745326904
11412,"Canada",41,-0.01367225147116
11413,"Canada",21,0.0388334767859859
11414,"Canada",21,0.0285284558923773
11422,"Canada",51,0.00170668458832867
11423,"Canada",74,-2.16061586194529e-05
11426,"Canada",21,0.0167299973986398
11514,"Canada",21,0.0277361463582544
11609,"Canada",21,0.0030907477303286
11612,"Canada",41,-0.0142344907115439
11613,"Canada",21,0.0494590732802609
11614,"Canada",21,0.0285186577181208
11621,"Canada",NA,NA
11622,"Canada",21,0.00087456769720244
11709,"Canada",41,-0.000179852396997915
11721,"Canada",21,0.0058681618249628
11003,"Canada",73,0.000342206162654636
11003,"Canada",74,-0.000342206162654636
11004,"Canada",41,-0.00238861591601203
11005,"Canada",25,-0.00511736860481167
11006,"Canada",41,-0.00802281943137295
11007,"Canada",41,-0.00389446290391793
11016,"Canada",21,0.0198052010589597
11017,"Canada",41,-0.00996246754315999
11019,"Canada",41,-0.010192236551733
11020,"Canada",41,-0.010292001384411
11029,"Canada",41,-0.0152951729707049
11030,"Canada",74,-8.41366631820065e-05
11031,"Canada",73,1.69199727588441e-05
11058,"Canada",41,-0.000562169060949969
11116,"Canada",25,0.00644388368372034
11118,"Canada",73,0.00107351153496787
11204,"Canada",21,0.0047846110951692
11206,"Canada",21,0.0012469400883928
11207,"Canada",21,0.0094568787418426
11216,"Canada",74,-0.000253840806667032
11220,"Canada",21,0.0254796413958682
11229,"Canada",41,-0.00385572037538495
11230,"Canada",21,0.000217402475226
11232,"Canada",41,-0.00593060567090797
11407,"Canada",41,-0.000176923483642955
11408,"Canada",21,0.0068404285519025
11419,"Canada",41,-0.00153012432260202
11420,"Canada",41,-0.0141589401201361
11900,"Canada",21,0.0070674655037807
4005,"Canada",25,-0.0122022965997612
4010,"Canada",21,0.00045908591325999
4015,"Canada",21,0.0091105848002558
4016,"Canada",25,-0.0195627553333921
4022,"Canada",51,0.0221354089243281
4024,"Canada",25,-0.00309747036621402
4025,"Canada",21,0.00159852246845522
4029,"Canada",NA,NA
4030,"Canada",51,0.0243232873676891
4031,"Canada",51,0.0176420515853669
4040,"Canada",51,0.020342871709897
4043,"Canada",51,0.000742719293260405
4045,"Canada",25,-0.00362617275031409
4050,"Canada",21,0.00449282366207366
4055,"Canada",21,0.00171265349852489
4062,"Canada",51,0.0042142425790867
