"scale","mean.of.class","lc","tmax","tmin"
19,875.015934200236,0.00139930036039798,-0.0547107731017486,-0.0387065906620277
19,1123.5835653593,0.066960602150867,-0.0140934759666793,-0.102254387041733
19,1372.56010158368,0.0826096340386108,-0.000306117439791298,-0.143598080087486
19,1620.53270288158,-0.0456386018540103,0.0351084356895722,-0.21872549737109
19,1868.9284374903,-0.129749451439176,-0.025070582371666,-0.184809938392873
19,2121.81119731742,-0.121572234381464,-0.11391923884368,-0.0314006359738326
19,2374.46368401308,-0.0693150450457958,-0.074052321429488,0.0560168154915544
19,2625.47654854464,-0.139219172739506,0.0359548135257034,0.15187107375975
19,2873.89684418561,-0.0832033577919837,0.0973407528163642,0.134476740793985
19,3121.45453514542,-0.1280375456235,0.022706424666513,0.10460403438642
19,3368.43151214885,0.113663459621681,-0.297756535675289,0.120627663583601
19,3621.52700118323,-0.124510701800044,-0.418529266900238,0.0661051654903046
19,3861.61456489457,0.0328587013939481,-0.139222153932385,-0.280738084560626
19,4096.79361470746,0.212191564902817,0.458487681647778,-0.180298485098272
19,4366.52855298473,0.165514365255787,0.545446155265501,-0.0731796754271828
19,4602.39982839795,0.547144116422878,-0.117826006470639,-0.221251843593758
19,4829.86584052588,0.50828285046883,-0.87105645795179,0.234680228553797
19,5033.31210917219,-0.0328312845870566,-2.07952912240632,-0.222581243145753
20,159.54012123468,0.295408200646931,0.351488211164306,0.426340597924871
20,380.93921696154,0.036236326293125,0.146860948698769,0.169764868020787
20,627.764164894765,-0.0108653965107385,0.0211332603470966,0.0686749785543754
20,875.015934200236,-0.0315856403125764,-0.0553347823112069,-0.046178390788728
20,1123.5835653593,0.0503727380618688,-0.0103898722881269,-0.0997690028126968
20,1372.56010158368,0.064818644989665,0.0065923642956215,-0.143087501902002
20,1620.53270288158,-0.0397925393044929,0.0398558659980618,-0.216186544754577
20,1868.9284374903,-0.104756431252044,-0.025771555765345,-0.180194031637114
20,2121.81119731742,-0.124921091453369,-0.114079331330068,-0.0161840053546119
20,2374.46368401308,-0.0623390693674767,-0.0827769806974944,0.0635779328566611
20,2625.47654854464,-0.0810295141466073,0.0336538108841978,0.168126936836275
20,2873.89684418561,-0.0490642020368256,0.0779159848215097,0.143674773059135
20,3121.45453514542,-0.0738348191906238,-0.0090490095453637,0.103738268466194
20,3368.43151214885,0.0998870151120003,-0.320361560839543,0.113749798435881
20,3621.52700118323,-0.0935517270022799,-0.400377962840208,0.0304939086024857
20,3861.61456489457,0.0508131033898564,-0.148378312977529,-0.294256697792173
20,4096.79361470746,0.230881207623583,0.446830543637583,-0.179054750089375
20,4366.52855298473,0.127241013604085,0.499071303262539,-0.0767000673808352
20,4602.39982839795,0.513535341434929,-0.0319809624553855,-0.177745123727942
20,4829.86584052588,0.627517480350401,-0.749712506210683,0.361721840187973
20,5033.31210917219,0.664908834862161,-1.83426422031445,0.0078244463587225
21,159.54012123468,0.303823021789173,0.385339699642881,0.451497903467287
21,380.93921696154,0.0394618446765962,0.189064248208341,0.205664671992286
21,627.764164894765,-0.0213408388801786,0.100205216964392,0.143810049758446
21,875.015934200236,-0.0375667102294382,-0.00284308333830459,-0.00858440548258931
21,1123.5835653593,0.0357911252157602,0.00154172296604198,-0.107581064082238
21,1372.56010158368,0.0648024456331863,-0.0106571046791845,-0.185816857643638
21,1620.53270288158,-0.0423974559893249,0.0139945897808887,-0.267237711562859
21,1868.9284374903,-0.105839517290202,-0.0531109373606649,-0.284892649451234
21,2121.81119731742,-0.110823892796063,-0.141072903768991,-0.145854131105864
21,2374.46368401308,-0.0528973394741615,-0.0821554221880483,-0.00968216470263427
21,2625.47654854464,-0.0664363416561034,0.0487305514075129,0.179833661510306
21,2873.89684418561,-0.0417314297722023,0.000743684616334822,0.223749907473243
21,3121.45453514542,-0.054766525262605,-0.223650037834781,0.269407248630091
21,3368.43151214885,0.113249221749805,-0.416490077799984,0.0740572748480682
21,3621.52700118323,-0.105656902584947,-0.363655854535651,0.018097080773291
21,3861.61456489457,0.0498569882562367,-0.0862960801913322,-0.333190460684858
21,4096.79361470746,0.222475692270721,0.45352611888642,-0.141413171391632
21,4366.52855298473,0.114165512504623,0.444107973220007,-0.0336043863485507
21,4602.39982839795,0.50602215373115,0.00151269833720244,-0.132418164836829
21,4829.86584052588,0.628679794290089,-0.625915165931434,0.737855259087843
21,5033.31210917219,0.643923942990708,-1.53021097652728,0.53178721251863
22,159.54012123468,0.362558743713058,0.390141371693591,0.467540449852657
22,380.93921696154,0.0607636560952828,0.18855621451707,0.222501097757509
22,627.764164894765,-0.0448689930547887,0.0919138265954674,0.154346482494801
22,875.015934200236,-0.0656874876104427,-0.00161610472339042,0.00448763627427707
22,1123.5835653593,0.0020807493265934,0.00364333008183398,-0.114471446692047
22,1372.56010158368,0.0402847082463159,-0.00833726641905461,-0.209333270667433
22,1620.53270288158,-0.0157291435975888,0.0147628114817433,-0.290013627892197
22,1868.9284374903,-0.0860029929452416,-0.0525490966952294,-0.30770755040806
22,2121.81119731742,-0.126231810130509,-0.149608909914404,-0.151814124243532
22,2374.46368401308,-0.0502366928246217,-0.0849787695288176,-0.0038424504976946
22,2625.47654854464,-0.0240724190078019,0.0516279475804749,0.200461559195274
22,2873.89684418561,0.00619813560831083,0.000881658679927334,0.236200769297939
22,3121.45453514542,-0.0426251445127274,-0.230395672706718,0.299096737312398
22,3368.43151214885,0.134220126353021,-0.418020327993853,0.0610496509929577
22,3621.52700118323,-0.0920536594650073,-0.360401328305943,0.00450547617691182
22,3861.61456489457,-0.0400390243848523,-0.0520781266608932,-0.347941658481558
22,4096.79361470746,0.303508825719911,0.454884167196798,-0.143499886655919
22,4366.52855298473,0.082783824371651,0.462327683219122,-0.0187738621715088
22,4602.39982839795,0.485991356556271,0.00955435485617911,-0.127875387008042
22,4829.86584052588,0.751617123639663,-0.694529060830127,0.783312736880922
22,5033.31210917219,0.856254464477889,-1.71261369044223,0.572434886889644
23,159.54012123468,0.391394900209113,0.41221234912715,0.467978597712091
23,380.93921696154,0.0735371442264645,0.200497754283565,0.218335401900143
23,627.764164894765,-0.0458811001385149,0.100070704822842,0.151087337965467
23,875.015934200236,-0.0835396044958358,-0.000922689806446695,0.00490174372172757
23,1123.5835653593,-0.0255408217663338,0.0078594596769145,-0.111230052713294
23,1372.56010158368,0.0525970237204843,-0.00502215477897404,-0.20574069779508
23,1620.53270288158,0.00600851973961429,0.0176117617435107,-0.288126556894567
23,1868.9284374903,-0.0797606542056279,-0.052801064224136,-0.302412201402125
23,2121.81119731742,-0.142194126777899,-0.155284736211611,-0.15837526074698
23,2374.46368401308,-0.0646152076881204,-0.0983981235347557,-0.00986590056914149
23,2625.47654854464,-0.00299408353530706,0.0358750359282621,0.18792753115438
23,2873.89684418561,0.0119276459488422,-0.0123461629989554,0.232136280068303
23,3121.45453514542,-0.0324137648530273,-0.239372330012939,0.311009150001434
23,3368.43151214885,0.126073665666354,-0.434228494101816,0.0749932704010361
23,3621.52700118323,-0.104512891535623,-0.387621854479476,0.0091363898208418
23,3861.61456489457,-0.0476767401928543,-0.0685571108450721,-0.357178545765108
23,4096.79361470746,0.294381975290503,0.505587988129269,-0.180961900882477
23,4366.52855298473,0.0653051495668713,0.474197425221017,0.0346623084918111
23,4602.39982839795,0.509588656728039,0.0351606573358928,-0.135052933659977
23,4829.86584052588,0.838289417384534,-0.600829560148089,0.780127827662494
23,5033.31210917219,0.913787329323817,-1.45291125359863,0.727800242049483
24,159.54012123468,0.395195270647142,0.417054956089744,0.478344616005815
24,380.93921696154,0.0707430131735729,0.209191785929306,0.223952492554315
24,627.764164894765,-0.0485339348809152,0.105142404871543,0.154275937384989
24,875.015934200236,-0.0958305625512566,0.00231746684422371,0.00994272794398053
24,1123.5835653593,-0.0330513094236188,0.0129931282424475,-0.112795026596969
24,1372.56010158368,0.0661931405823719,-0.00130458467959801,-0.212268857794043
24,1620.53270288158,0.0286543687892829,0.0204524923831593,-0.298739698316154
24,1868.9284374903,-0.0670797138688035,-0.0564785974098394,-0.314697784104509
24,2121.81119731742,-0.145411073864958,-0.166342672096085,-0.167899602033346
24,2374.46368401308,-0.0817869237111709,-0.107867330708782,-0.0094119196269737
24,2625.47654854464,-0.0192285630614048,0.0267422471343844,0.190639685453642
24,2873.89684418561,0.0143070571114687,-0.021554850004846,0.24167117336528
24,3121.45453514542,-0.0153029933526748,-0.24894906145852,0.320225079358131
24,3368.43151214885,0.104870805793891,-0.445798736203963,0.0930647924788577
24,3621.52700118323,-0.110211012423507,-0.378784604961386,0.00526066715586219
24,3861.61456489457,-0.0351041315979118,-0.0763497296251552,-0.360375816943398
24,4096.79361470746,0.292784892939448,0.480635111711458,-0.208748874809497
24,4366.52855298473,0.0677741788214589,0.456000828366,-0.0111690131659503
24,4602.39982839795,0.526478381015722,0.069636492090408,-0.138495486194974
24,4829.86584052588,0.868266861869818,-0.548357574653601,0.823493352124834
24,5033.31210917219,0.939372062106761,-1.4300570512626,0.748597622573529
25,159.54012123468,0.414799987204405,0.429660882156922,0.483980663208184
25,380.93921696154,0.0701742473457092,0.220555269491965,0.219915667345484
25,627.764164894765,-0.0486720890710902,0.118923122188685,0.148300546084047
25,875.015934200236,-0.100340559276182,0.0115147868719216,-0.000678364054604836
25,1123.5835653593,-0.0305179334521669,0.0235353012778118,-0.107125459108689
25,1372.56010158368,0.0734917979609235,0.00911734453306596,-0.216344163451611
25,1620.53270288158,0.0303585597031887,0.0290669116061955,-0.292575435168366
25,1868.9284374903,-0.0631673288665081,-0.0533700390750437,-0.30720190070993
25,2121.81119731742,-0.158187872727157,-0.17241833821767,-0.1568284199663
25,2374.46368401308,-0.0884694679115333,-0.126967280627853,0.00342370127215322
25,2625.47654854464,-0.0195209672150074,0.00981854176449815,0.203101767056829
25,2873.89684418561,0.0130264731655281,-0.0373691803509678,0.236563048566554
25,3121.45453514542,-0.0213193509526949,-0.264464319846451,0.309654843473746
25,3368.43151214885,0.0856250342090721,-0.469873173818189,0.0806417626075757
25,3621.52700118323,-0.100535015270047,-0.406855605803059,-3.65575764021118e-05
25,3861.61456489457,-0.0161766976603088,-0.130569368698297,-0.338526318423733
25,4096.79361470746,0.256984606824957,0.331842402357583,-0.233954968683337
25,4366.52855298473,0.0490405750318328,0.410755200897234,-0.034170221146557
25,4602.39982839795,0.526958188658537,0.151100213873862,-0.119080771530149
25,4829.86584052588,0.859627361365049,-0.313905984797287,0.912109493072474
25,5033.31210917219,0.842381719718662,-0.845152571309307,1.11065583309729
