"focal_rte","spp_excl_dir","migclass","excl_dir","dir_diff"
34023,0.555184509972977,"short",0.48593657056407,0.0692479394089069
34023,0.555184509972977,"neotrop",0.493013813910338,0.0621706960626386
34023,0.555184509972977,"resid",0.495153126747558,0.0600313832254191
34024,0.555371455224596,"short",0.488181084414701,0.0671903708098951
34024,0.555371455224596,"neotrop",0.494427533304184,0.0609439219204118
34024,0.555371455224596,"resid",0.493627220892412,0.061744234332184
34025,0.55733805116034,"short",0.479902983131156,0.0774350680291837
34025,0.55733805116034,"resid",0.484381162366131,0.072956888794209
34025,0.55733805116034,"neotrop",0.485301296392662,0.0720367547676777
34026,0.55541500724084,"short",0.474413255037168,0.081001752203672
34026,0.55541500724084,"neotrop",0.501974096485073,0.0534409107557672
34026,0.55541500724084,"resid",0.484855519083141,0.070559488157699
34029,0.553382419027877,"short",0.464183225120878,0.0891991939069994
34029,0.553382419027877,"neotrop",0.478660897682821,0.0747215213450558
34029,0.553382419027877,"resid",0.472637261417162,0.0807451576107149
34030,0.540920371749918,"short",0.504710048680693,0.036210323069225
34030,0.540920371749918,"resid",0.499759313606798,0.0411610581431205
34030,0.540920371749918,"neotrop",0.4486187958791,0.0923015758708176
34031,0.530192526331149,"short",0.462524802078582,0.0676677242525669
34031,0.530192526331149,"neotrop",0.449237244845385,0.080955281485764
34031,0.530192526331149,"resid",0.463520683670704,0.0666718426604453
34036,0.554223220296501,"short",0.511327177879247,0.0428960424172542
34036,0.554223220296501,"neotrop",0.503533132199958,0.050690088096543
34036,0.554223220296501,"resid",0.520462166114834,0.0337610541816671
34038,0.550785555140122,"short",0.529706903665234,0.0210786514748879
34038,0.550785555140122,"neotrop",0.494526723206734,0.0562588319333881
34038,0.550785555140122,"resid",0.530326218290073,0.0204593368500489
34041,0.550609638124607,"short",0.54276208696041,0.00784755116419722
34041,0.550609638124607,"neotrop",0.463059205087841,0.0875504330367655
34041,0.550609638124607,"resid",0.534235809959337,0.0163738281652704
34042,0.550609638124607,"short",0.54276208696041,0.00784755116419722
34042,0.550609638124607,"neotrop",0.463059205087841,0.0875504330367655
34042,0.550609638124607,"resid",0.534235809959337,0.0163738281652704
34043,0.548163862163274,"short",0.542732488655821,0.00543137350745304
34043,0.548163862163274,"neotrop",0.466596327093942,0.0815675350693321
34043,0.548163862163274,"resid",0.537009980408545,0.011153881754729
34044,0.551621448047819,"short",0.507688973311702,0.0439324747361169
34044,0.551621448047819,"neotrop",0.461852354574433,0.089769093473386
34044,0.551621448047819,"resid",0.510495710397798,0.0411257376500207
34046,0.547974382059456,"short",0.517724091161925,0.0302502908975311
34046,0.547974382059456,"neotrop",0.467969377848579,0.0800050042108773
34046,0.547974382059456,"resid",0.516427851327816,0.0315465307316398
34047,0.547974382059456,"short",0.517724091161925,0.0302502908975311
34047,0.547974382059456,"neotrop",0.467969377848579,0.0800050042108773
34047,0.547974382059456,"resid",0.516427851327816,0.0315465307316398
34049,0.545742448943036,"short",0.547141224981648,-0.0013987760386116
34049,0.545742448943036,"neotrop",0.49110087710262,0.0546415718404158
34049,0.545742448943036,"resid",0.545022829585822,0.000719619357214096
34050,0.544011935773841,"short",0.53930393815669,0.00470799761715102
34050,0.544011935773841,"neotrop",0.478638769632737,0.0653731661411044
34050,0.544011935773841,"resid",0.538885467322491,0.00512646845134956
34051,0.545311279632242,"short",0.539082241257306,0.0062290383749356
34051,0.545311279632242,"neotrop",0.472098220285022,0.0732130593472201
34051,0.545311279632242,"resid",0.532764133008997,0.012547146623245
34052,0.544011935773841,"short",0.53930393815669,0.00470799761715102
34052,0.544011935773841,"neotrop",0.478638769632737,0.0653731661411044
34052,0.544011935773841,"resid",0.538885467322491,0.00512646845134956
34054,0.569041220485839,"short",0.538571397972037,0.0304698225138016
34054,0.569041220485839,"neotrop",0.478380506091955,0.0906607143938841
34054,0.569041220485839,"resid",0.542523591899154,0.0265176285866847
34055,0.545688352419863,"short",0.543830280124813,0.00185807229504997
34055,0.545688352419863,"neotrop",0.466362084970849,0.0793262674490136
34055,0.545688352419863,"resid",0.536283970476957,0.00940438194290616
34056,0.54209726137042,"short",0.524613311911646,0.0174839494587742
34056,0.54209726137042,"neotrop",0.442669344453476,0.0994279169169437
34056,0.54209726137042,"resid",0.514177220075255,0.0279200412951652
34059,0.569070661267864,"short",0.529203655163712,0.0398670061041516
34059,0.569070661267864,"resid",0.554377293790763,0.014693367477101
34059,0.569070661267864,"neotrop",0.498387593228125,0.0706830680397394
34060,0.560011924741637,"short",0.523790974460015,0.0362209502816216
34060,0.560011924741637,"resid",0.54325887235811,0.0167530523835268
34060,0.560011924741637,"neotrop",0.491597898214496,0.0684140265271414
34061,0.566063008442032,"short",0.536792296213684,0.0292707122283475
34061,0.566063008442032,"resid",0.553087074506456,0.0129759339355761
34061,0.566063008442032,"neotrop",0.489151585124549,0.076911423317483
34063,0.570917012653795,"short",0.538667599978557,0.0322494126752383
34063,0.570917012653795,"neotrop",0.490131941031149,0.0807850716226463
34063,0.570917012653795,"resid",0.543441294953002,0.0274757177007934
34065,0.569352666130457,"short",0.472728205548443,0.0966244605820142
34065,0.569352666130457,"neotrop",0.52830250357558,0.0410501625548769
34065,0.569352666130457,"resid",0.505272988862136,0.0640796772683206
34066,0.565284034728012,"short",0.462175263939305,0.103108770788707
34066,0.565284034728012,"neotrop",0.510431790033993,0.0548522446940187
34066,0.565284034728012,"resid",0.488179944705118,0.0771040900228944
34067,0.558046554417,"short",0.470622463737038,0.0874240906799619
34067,0.558046554417,"neotrop",0.532131233235521,0.0259153211814789
34067,0.558046554417,"resid",0.50823103112601,0.0498155232909905
34070,0.541630712774162,"short",0.525570262534081,0.0160604502400807
34070,0.541630712774162,"neotrop",0.50269202328744,0.0389386894867216
34070,0.541630712774162,"resid",0.529030477386305,0.0126002353878574
34071,0.557534306970174,"short",0.504445421135684,0.0530888858344898
34071,0.557534306970174,"resid",0.506770212594235,0.0507640943759388
34071,0.557534306970174,"neotrop",0.481260978745565,0.0762733282246095
34074,0.5557733138439,"short",0.545152093745002,0.0106212200988978
34074,0.5557733138439,"neotrop",0.497001927752077,0.0587713860918229
34074,0.5557733138439,"resid",0.536308776492847,0.0194645373510532
34075,0.545244869573417,"short",0.545847580393602,-0.000602710820184704
34075,0.545244869573417,"neotrop",0.462687718261964,0.0825571513114532
34075,0.545244869573417,"resid",0.533384751603109,0.0118601179703084
34076,0.546032496547867,"short",0.52353025439066,0.022502242157207
34076,0.546032496547867,"neotrop",0.463120768303774,0.0829117282440927
34076,0.546032496547867,"resid",0.521445187456629,0.0245873090912382
34078,0.544011935773841,"short",0.53930393815669,0.00470799761715102
34078,0.544011935773841,"neotrop",0.478638769632737,0.0653731661411044
34078,0.544011935773841,"resid",0.538885467322491,0.00512646845134956
34079,0.569041220485839,"short",0.538571397972037,0.0304698225138016
34079,0.569041220485839,"neotrop",0.478380506091955,0.0906607143938841
34079,0.569041220485839,"resid",0.542523591899154,0.0265176285866847
34080,0.569070661267864,"short",0.529203655163712,0.0398670061041516
34080,0.569070661267864,"resid",0.554377293790763,0.014693367477101
34080,0.569070661267864,"neotrop",0.498387593228125,0.0706830680397394
35005,0.559797038635477,"short",0.487952350575845,0.0718446880596325
35005,0.559797038635477,"neotrop",0.516489575277182,0.0433074633582952
35005,0.559797038635477,"resid",0.500338911073803,0.0594581275616745
35009,0.564570096582242,"short",0.481239021786318,0.0833310747959245
35009,0.564570096582242,"neotrop",0.524596935424223,0.0399731611580192
35009,0.564570096582242,"resid",0.498010450168098,0.0665596464141436
35010,0.535448695466744,"short",0.483335139885061,0.0521135555816833
35010,0.535448695466744,"resid",0.48662338959623,0.048825305870514
35010,0.535448695466744,"neotrop",0.462060927286303,0.0733877681804409
35011,0.537348227740822,"short",0.49325569522796,0.0440925325128617
35011,0.537348227740822,"resid",0.497213392157807,0.0401348355830152
35011,0.537348227740822,"neotrop",0.469830143749714,0.0675180839911075
35012,0.535561771550279,"short",0.480577424066128,0.0549843474841512
35012,0.535561771550279,"resid",0.498032733543391,0.0375290380068884
35012,0.535561771550279,"neotrop",0.478448642314129,0.0571131292361502
35013,0.509439649420586,"short",0.458976605087316,0.0504630443332697
35013,0.509439649420586,"resid",0.489938919830846,0.01950072958974
35013,0.509439649420586,"neotrop",0.466010781061953,0.0434288683586329
35014,0.52547528433995,"short",0.484542972261637,0.0409323120783135
35014,0.52547528433995,"resid",0.503843235378711,0.0216320489612388
35014,0.52547528433995,"neotrop",0.461013982011856,0.0644613023280942
35020,0.513600333615554,"short",0.456874609730966,0.0567257238845881
35020,0.513600333615554,"neotrop",0.476661755318779,0.0369385782967747
35020,0.513600333615554,"resid",0.49514199860965,0.0184583350059042
35021,0.545308383575892,"short",0.507549703877352,0.0377586796985401
35021,0.545308383575892,"neotrop",0.460199695809106,0.0851086877667864
35021,0.545308383575892,"resid",0.533161241395222,0.0121471421806701
35022,0.542159821778542,"short",0.508969310255251,0.0331905115232909
35022,0.542159821778542,"neotrop",0.443625077166614,0.0985347446119279
35022,0.542159821778542,"resid",0.525444644277792,0.0167151775007496
35026,0.542159821778542,"short",0.508969310255251,0.0331905115232909
35026,0.542159821778542,"neotrop",0.443625077166614,0.0985347446119279
35026,0.542159821778542,"resid",0.525444644277792,0.0167151775007496
35029,0.515645153437432,"short",0.478808020082538,0.0368371333548942
35029,0.515645153437432,"neotrop",0.456368044116181,0.059277109321251
35029,0.515645153437432,"resid",0.505965322117232,0.00967983132020001
35035,0.545534806040596,"short",0.501871853498615,0.043662952541981
35035,0.545534806040596,"neotrop",0.452629367875493,0.0929054381651032
35035,0.545534806040596,"resid",0.527386651277464,0.0181481547631318
35038,0.547753665035189,"short",0.507873644963269,0.03988002007192
35038,0.547753665035189,"neotrop",0.434374533262474,0.113379131772715
35038,0.547753665035189,"resid",0.514601578413872,0.0331520866213174
35115,0.5147282000264,"short",0.464662964064613,0.0500652359617872
35115,0.5147282000264,"neotrop",0.476586028623413,0.0381421714029873
35115,0.5147282000264,"resid",0.502752173874033,0.0119760261523674
36002,0.543965243247081,"short",0.497549951141256,0.0464152921058254
36002,0.543965243247081,"neotrop",0.499909923115723,0.0440553201313582
36002,0.543965243247081,"resid",0.528655462290935,0.0153097809561459
36003,0.545837817586963,"short",0.500503117771807,0.0453346998151561
36003,0.545837817586963,"neotrop",0.502638053682924,0.0431997639040388
36003,0.545837817586963,"resid",0.530554472908529,0.0152833446784337
36006,0.565526778292367,"short",0.466580970687393,0.0989458076049737
36006,0.565526778292367,"neotrop",0.539785902880822,0.0257408754115453
36006,0.565526778292367,"resid",0.506057715135995,0.0594690631563719
36011,0.540590921146094,"short",0.493760183841057,0.0468307373050372
36011,0.540590921146094,"neotrop",0.512728444497415,0.027862476648679
36011,0.540590921146094,"resid",0.5263021094857,0.0142888116603944
36013,0.310036539446519,"short",0.314182607238116,-0.00414606779159699
36013,0.310036539446519,"neotrop",0.326342553759721,-0.0163060143132019
36013,0.310036539446519,"resid",0.317199415656026,-0.00716287620950684
36014,0.310036539446519,"short",0.314182607238116,-0.00414606779159699
36014,0.310036539446519,"neotrop",0.326342553759721,-0.0163060143132019
36014,0.310036539446519,"resid",0.317199415656026,-0.00716287620950684
36017,0.564191870027097,"short",0.471148281999181,0.093043588027916
36017,0.564191870027097,"neotrop",0.541189641428662,0.0230022285984351
36017,0.564191870027097,"resid",0.512521525770696,0.0516703442564012
36028,0.558585016213244,"short",0.529489177277292,0.0290958389359515
36028,0.558585016213244,"neotrop",0.517688313776111,0.0408967024371331
36028,0.558585016213244,"resid",0.55912645327553,-0.000541437062286376
36032,0.308137443157577,"short",0.308748521226411,-0.000611078068834314
36032,0.308137443157577,"neotrop",0.318909509691103,-0.0107720665335262
36032,0.308137443157577,"resid",0.314449388335256,-0.00631194517767875
36033,0.56030675692284,"short",0.516683774944377,0.0436229819784634
36033,0.56030675692284,"neotrop",0.519098100119449,0.0412086568033909
36033,0.56030675692284,"resid",0.541328711205612,0.0189780457172283
38001,0.541836593905753,"short",0.528182646887192,0.0136539470185615
38001,0.541836593905753,"neotrop",0.508178472775319,0.0336581211304336
38001,0.541836593905753,"resid",0.558342922821133,-0.0165063289153797
38003,0.540970947563161,"short",0.526615352757066,0.0143555948060954
38003,0.540970947563161,"neotrop",0.508440998355038,0.0325299492081232
38003,0.540970947563161,"resid",0.555127703424863,-0.0141567558617016
38014,0.541818406411645,"short",0.525056764962622,0.0167616414490235
38014,0.541818406411645,"neotrop",0.509442218208293,0.0323761882033516
38014,0.541818406411645,"resid",0.557593669040205,-0.0157752626285602
38015,0.541818406411645,"short",0.525056764962622,0.0167616414490235
38015,0.541818406411645,"neotrop",0.509442218208293,0.0323761882033516
38015,0.541818406411645,"resid",0.557593669040205,-0.0157752626285602
38016,0.544270017788373,"short",0.530774115745192,0.0134959020431809
38016,0.544270017788373,"neotrop",0.51167463840015,0.0325953793882225
38016,0.544270017788373,"resid",0.561395514206236,-0.0171254964178629
38017,0.541818406411645,"short",0.525056764962622,0.0167616414490235
38017,0.541818406411645,"neotrop",0.509442218208293,0.0323761882033516
38017,0.541818406411645,"resid",0.557593669040205,-0.0157752626285602
38026,0.541818406411645,"short",0.525056764962622,0.0167616414490235
38026,0.541818406411645,"neotrop",0.509442218208293,0.0323761882033516
38026,0.541818406411645,"resid",0.557593669040205,-0.0157752626285602
38027,0.541818406411645,"short",0.525056764962622,0.0167616414490235
38027,0.541818406411645,"neotrop",0.509442218208293,0.0323761882033516
38027,0.541818406411645,"resid",0.557593669040205,-0.0157752626285602
38029,0.544270017788373,"short",0.530774115745192,0.0134959020431809
38029,0.544270017788373,"neotrop",0.51167463840015,0.0325953793882225
38029,0.544270017788373,"resid",0.561395514206236,-0.0171254964178629
39001,0.461080406724764,"short",0.453710286824382,0.00737011990038178
39001,0.461080406724764,"neotrop",0.364366296492747,0.096714110232017
39001,0.461080406724764,"resid",0.431593103400895,0.0294873033238692
39003,0.54803131951968,"short",0.506967475261639,0.0410638442580405
39003,0.54803131951968,"neotrop",0.547462961090425,0.000568358429254623
39003,0.54803131951968,"resid",0.54001097910199,0.00802034041769029
39006,0.575484632769873,"short",0.54140932238694,0.0340753103829331
39006,0.575484632769873,"neotrop",0.462005345704044,0.11347928706583
39006,0.575484632769873,"resid",0.534796521058133,0.0406881117117399
39009,0.565515475322285,"short",0.538449049655694,0.027066425666591
39009,0.565515475322285,"neotrop",0.430220319626788,0.135295155695497
39009,0.565515475322285,"resid",0.519686899005575,0.0458285763167103
39010,0.462962187980703,"short",0.450078342256251,0.0128838457244515
39010,0.462962187980703,"neotrop",0.351633948690007,0.111328239290696
39010,0.462962187980703,"resid",0.429991222582168,0.0329709653985353
39021,0.561645344367724,"short",0.529501541069979,0.0321438032977454
39021,0.561645344367724,"neotrop",0.432251021307743,0.129394323059981
39021,0.561645344367724,"resid",0.520433676819949,0.0412116675477754
39025,0.5555374630237,"short",0.516378789511733,0.039158673511967
39025,0.5555374630237,"neotrop",0.424598192422898,0.130939270600802
39025,0.5555374630237,"resid",0.515015225316059,0.0405222377076405
39036,0.573793200078895,"short",0.55049155037999,0.0233016496989047
39036,0.573793200078895,"neotrop",0.492155175196571,0.0816380248823239
39036,0.573793200078895,"resid",0.545662545963157,0.0281306541157379
39039,0.551625078317725,"short",0.516386182262331,0.0352388960553944
39039,0.551625078317725,"neotrop",0.426857224691451,0.124767853626274
39039,0.551625078317725,"resid",0.517339509927483,0.034285568390242
39040,0.5555374630237,"short",0.516378789511733,0.039158673511967
39040,0.5555374630237,"neotrop",0.424598192422898,0.130939270600802
39040,0.5555374630237,"resid",0.515015225316059,0.0405222377076405
39041,0.5555374630237,"short",0.516378789511733,0.039158673511967
39041,0.5555374630237,"neotrop",0.424598192422898,0.130939270600802
39041,0.5555374630237,"resid",0.515015225316059,0.0405222377076405
39044,0.5555374630237,"short",0.516378789511733,0.039158673511967
39044,0.5555374630237,"neotrop",0.424598192422898,0.130939270600802
39044,0.5555374630237,"resid",0.515015225316059,0.0405222377076405
39137,0.551625078317725,"short",0.516386182262331,0.0352388960553944
39137,0.551625078317725,"neotrop",0.426857224691451,0.124767853626274
39137,0.551625078317725,"resid",0.517339509927483,0.034285568390242
42012,0.570478981536794,"short",0.509380679782546,0.0610983017542482
42012,0.570478981536794,"neotrop",0.530142019023764,0.0403369625130298
42012,0.570478981536794,"resid",0.551522915591671,0.0189560659451227
44001,0.580831744012666,"short",0.530594279275416,0.0502374647372501
44001,0.580831744012666,"neotrop",0.540795308221858,0.0400364357908083
44001,0.580831744012666,"resid",0.523228055975773,0.0576036880368932
44003,0.571247823528928,"short",0.524370243261506,0.0468775802674224
44003,0.571247823528928,"neotrop",0.529395367952555,0.0418524555763726
44003,0.571247823528928,"resid",0.540224789781922,0.0310230337470055
44004,0.580831744012666,"short",0.530594279275416,0.0502374647372501
44004,0.580831744012666,"neotrop",0.540795308221858,0.0400364357908083
44004,0.580831744012666,"resid",0.523228055975773,0.0576036880368932
44006,0.388052153351839,"short",0.380134740663939,0.00791741268789992
44006,0.388052153351839,"neotrop",0.344871955271039,0.0431801980807999
44006,0.388052153351839,"resid",0.368703925582901,0.019348227768938
44007,0.38425266659819,"short",0.372813412726127,0.0114392538720634
44007,0.38425266659819,"neotrop",0.349256263722675,0.0349964028755147
44007,0.38425266659819,"resid",0.365747189021094,0.0185054775770963
44009,0.573268956117492,"short",0.531175014053048,0.0420939420644439
44009,0.573268956117492,"neotrop",0.51743318150927,0.0558357746082219
44009,0.573268956117492,"resid",0.544808133411509,0.028460822705983
44010,0.387593944008638,"short",0.380699678143059,0.00689426586557856
44010,0.387593944008638,"neotrop",0.345061708296948,0.0425322357116903
44010,0.387593944008638,"resid",0.369392410704856,0.018201533303782
44012,0.575311636528196,"short",0.535744096164248,0.0395675403639478
44012,0.575311636528196,"neotrop",0.523420684837796,0.0518909516903995
44012,0.575311636528196,"resid",0.550166195549719,0.0251454409784767
44013,0.57337982344903,"short",0.535498332593119,0.037881490855911
44013,0.57337982344903,"neotrop",0.505984155051863,0.0673956683971666
44013,0.57337982344903,"resid",0.55148247775379,0.0218973456952398
44019,0.385445593900689,"short",0.379704811110385,0.00574078279030377
44019,0.385445593900689,"neotrop",0.344615437257733,0.0408301566429563
44019,0.385445593900689,"resid",0.368160938329324,0.0172846555713647
44026,0.380100348654282,"short",0.369682742546383,0.0104176061078988
44026,0.380100348654282,"neotrop",0.351037963403801,0.029062385250481
44026,0.380100348654282,"resid",0.365900285363136,0.0142000632911465
44031,0.387593944008638,"short",0.380699678143059,0.00689426586557856
44031,0.387593944008638,"neotrop",0.345061708296948,0.0425322357116903
44031,0.387593944008638,"resid",0.369392410704856,0.018201533303782
44032,0.387593944008638,"short",0.380699678143059,0.00689426586557856
44032,0.387593944008638,"neotrop",0.345061708296948,0.0425322357116903
44032,0.387593944008638,"resid",0.369392410704856,0.018201533303782
44033,0.372248075403028,"short",0.35992163571129,0.0123264396917383
44033,0.372248075403028,"neotrop",0.348003574779683,0.0242445006233453
44033,0.372248075403028,"resid",0.358980695912389,0.0132673794906388
44120,0.361152844142287,"short",0.350586596872261,0.0105662472700265
44120,0.361152844142287,"neotrop",0.332829210495963,0.0283236336463237
44120,0.361152844142287,"resid",0.347733117405658,0.0134197267366289
45002,0.31397685746149,"short",0.317677087264149,-0.00370022980265888
45002,0.31397685746149,"neotrop",0.316333601758717,-0.00235674429722721
45002,0.31397685746149,"resid",0.313834638461254,0.000142219000236143
45005,0.31397685746149,"short",0.317677087264149,-0.00370022980265888
45005,0.31397685746149,"neotrop",0.316333601758717,-0.00235674429722721
45005,0.31397685746149,"resid",0.313834638461254,0.000142219000236143
45018,0.310652747210868,"short",0.317523256904256,-0.0068705096933882
45018,0.310652747210868,"neotrop",0.318508308621179,-0.00785556141031118
45018,0.310652747210868,"resid",0.314102063942638,-0.00344931673176985
45021,0.310652747210868,"short",0.317523256904256,-0.0068705096933882
45021,0.310652747210868,"neotrop",0.318508308621179,-0.00785556141031118
45021,0.310652747210868,"resid",0.314102063942638,-0.00344931673176985
45101,0.310413045330962,"resid",0.304360887306631,0.00605215802433134
45101,0.310413045330962,"short",0.306274650507587,0.00413839482337464
45101,0.310413045330962,"neotrop",0.295055942755364,0.0153571025755978
45105,0.314144258713067,"short",0.318813085075726,-0.00466882636265942
45105,0.314144258713067,"neotrop",0.31531976566941,-0.00117550695634255
45105,0.314144258713067,"resid",0.313497343974036,0.000646914739031057
45107,0.314144258713067,"short",0.318813085075726,-0.00466882636265942
45107,0.314144258713067,"neotrop",0.31531976566941,-0.00117550695634255
45107,0.314144258713067,"resid",0.313497343974036,0.000646914739031057
45113,0.310413045330962,"resid",0.304360887306631,0.00605215802433134
45113,0.310413045330962,"short",0.306274650507587,0.00413839482337464
45113,0.310413045330962,"neotrop",0.295055942755364,0.0153571025755978
45116,0.313829172752091,"short",0.318642897835946,-0.00481372508385519
45116,0.313829172752091,"neotrop",0.318066920553984,-0.00423774780189323
45116,0.313829172752091,"resid",0.315748144279187,-0.00191897152709636
46001,0.481311287740528,"short",0.454411881314114,0.0268994064264135
46001,0.481311287740528,"neotrop",0.51299867813376,-0.0316873903932321
46001,0.481311287740528,"resid",0.446568809941016,0.0347424777995117
46003,0.47947920108218,"short",0.44668189293516,0.0327973081470199
46003,0.47947920108218,"neotrop",0.500268361611092,-0.0207891605289123
46003,0.47947920108218,"resid",0.449464882407623,0.0300143186745574
46004,0.473906817863137,"short",0.443566998778881,0.0303398190842559
46004,0.473906817863137,"neotrop",0.498733708869579,-0.024826891006442
46004,0.473906817863137,"resid",0.435641790895691,0.0382650269674463
46005,0.474126318247695,"short",0.446843363248119,0.0272829549995757
46005,0.474126318247695,"neotrop",0.504217391975949,-0.030091073728254
46005,0.474126318247695,"resid",0.438638455547147,0.0354878627005483
46006,0.479291896595799,"short",0.452309387054875,0.0269825095409245
46006,0.479291896595799,"neotrop",0.497838753089382,-0.0185468564935835
46006,0.479291896595799,"resid",0.433246825548756,0.0460450710470433
46007,0.479291896595799,"short",0.452309387054875,0.0269825095409245
46007,0.479291896595799,"neotrop",0.497838753089382,-0.0185468564935835
46007,0.479291896595799,"resid",0.433246825548756,0.0460450710470433
46008,0.479291896595799,"short",0.452309387054875,0.0269825095409245
46008,0.479291896595799,"neotrop",0.497838753089382,-0.0185468564935835
46008,0.479291896595799,"resid",0.433246825548756,0.0460450710470433
46011,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46011,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46011,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46013,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46013,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46013,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46014,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46014,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46014,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46015,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46015,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46015,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46016,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46016,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46016,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46017,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46017,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46017,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46027,0.556058232116947,"short",0.50599076557643,0.0500674665405169
46027,0.556058232116947,"neotrop",0.49921516265438,0.0568430694625672
46027,0.556058232116947,"resid",0.509171609885283,0.0468866222316637
46029,0.556058232116947,"short",0.50599076557643,0.0500674665405169
46029,0.556058232116947,"neotrop",0.49921516265438,0.0568430694625672
46029,0.556058232116947,"resid",0.509171609885283,0.0468866222316637
46030,0.553734868076563,"short",0.504324659831607,0.0494102082449556
46030,0.553734868076563,"neotrop",0.500343685489171,0.0533911825873925
46030,0.553734868076563,"resid",0.509051578505408,0.0446832895711549
46031,0.553734868076563,"short",0.504324659831607,0.0494102082449556
46031,0.553734868076563,"neotrop",0.500343685489171,0.0533911825873925
46031,0.553734868076563,"resid",0.509051578505408,0.0446832895711549
46032,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46032,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46032,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46033,0.57288961091658,"short",0.529152155834823,0.0437374550817567
46033,0.57288961091658,"neotrop",0.524917878890095,0.047971732026485
46033,0.57288961091658,"resid",0.539269511413354,0.0336200995032263
46035,0.57288961091658,"short",0.529152155834823,0.0437374550817567
46035,0.57288961091658,"neotrop",0.524917878890095,0.047971732026485
46035,0.57288961091658,"resid",0.539269511413354,0.0336200995032263
46036,0.569706761027509,"short",0.522307568949114,0.0473991920783948
46036,0.569706761027509,"neotrop",0.528131747256435,0.0415750137710742
46036,0.569706761027509,"resid",0.539925321562557,0.0297814394649518
46037,0.569706761027509,"short",0.522307568949114,0.0473991920783948
46037,0.569706761027509,"neotrop",0.528131747256435,0.0415750137710742
46037,0.569706761027509,"resid",0.539925321562557,0.0297814394649518
46038,0.568635174738009,"short",0.522212618827833,0.046422555910176
46038,0.568635174738009,"neotrop",0.52100972214048,0.0476254525975287
46038,0.568635174738009,"resid",0.535580660693978,0.0330545140440311
46039,0.568635174738009,"short",0.522212618827833,0.046422555910176
46039,0.568635174738009,"neotrop",0.52100972214048,0.0476254525975287
46039,0.568635174738009,"resid",0.535580660693978,0.0330545140440311
46041,0.556058232116947,"short",0.50599076557643,0.0500674665405169
46041,0.556058232116947,"neotrop",0.49921516265438,0.0568430694625672
46041,0.556058232116947,"resid",0.509171609885283,0.0468866222316637
46042,0.556058232116947,"short",0.50599076557643,0.0500674665405169
46042,0.556058232116947,"neotrop",0.49921516265438,0.0568430694625672
46042,0.556058232116947,"resid",0.509171609885283,0.0468866222316637
46043,0.556058232116947,"short",0.50599076557643,0.0500674665405169
46043,0.556058232116947,"neotrop",0.49921516265438,0.0568430694625672
46043,0.556058232116947,"resid",0.509171609885283,0.0468866222316637
46044,0.550284221307111,"short",0.497756720501097,0.0525275008060139
46044,0.550284221307111,"neotrop",0.489013541057671,0.06127068024944
46044,0.550284221307111,"resid",0.501151939941577,0.0491322813655336
46046,0.556299055539153,"short",0.507346206182122,0.0489528493570311
46046,0.556299055539153,"neotrop",0.498406044301446,0.0578930112377075
46046,0.556299055539153,"resid",0.512345477768383,0.0439535777707701
46047,0.556299055539153,"short",0.507346206182122,0.0489528493570311
46047,0.556299055539153,"neotrop",0.498406044301446,0.0578930112377075
46047,0.556299055539153,"resid",0.512345477768383,0.0439535777707701
46048,0.547013841277885,"short",0.493064903290482,0.0539489379874031
46048,0.547013841277885,"neotrop",0.487651410753026,0.0593624305248594
46048,0.547013841277885,"resid",0.499438616579948,0.0475752246979371
46102,0.490733753286585,"short",0.469118951168071,0.0216148021185144
46102,0.490733753286585,"neotrop",0.49910639547133,-0.00837264218474504
46102,0.490733753286585,"resid",0.463562491768837,0.0271712615177482
46110,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46110,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46110,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46112,0.524187567304256,"short",0.466234362223443,0.0579532050808129
46112,0.524187567304256,"neotrop",0.496104315269474,0.0280832520347818
46112,0.524187567304256,"resid",0.449631546050554,0.0745560212537021
46123,0.55953610105091,"short",0.514005868364976,0.0455302326859344
46123,0.55953610105091,"neotrop",0.51499027539657,0.0445458256543397
46123,0.55953610105091,"resid",0.524695316235114,0.0348407848157963
