"stateroute","stops","scale","dir_all","dir_core"
36007,"stops26_50",0.5,0.341879075817615,0.366304178816865
36009,"stops1_25",0.5,0.380452722506673,0.423680751134373
36009,"stops26_50",0.5,0.366759343080314,0.389196517758922
36010,"stops1_25",0.5,0.401363640322278,0.388076238755225
36010,"stops26_50",0.5,0.36295236814192,0.305603847021449
36011,"stops1_25",0.5,0.361732912283807,0.347119669766176
36011,"stops26_50",0.5,0.354000411079707,0.361883740043532
36013,"stops1_25",0.5,0.404372478903019,0.415053275515251
36013,"stops26_50",0.5,0.386123522149119,0.409041307226243
36014,"stops1_25",0.5,0.372119214700948,0.388219587632416
36014,"stops26_50",0.5,0.369229533748124,0.3753445947077
36015,"stops1_25",0.5,0.415957106868945,0.445030795180515
36015,"stops26_50",0.5,0.3562299421768,0.329115290085722
36017,"stops1_25",0.5,0.392231973708211,0.387876684987444
36017,"stops26_50",0.5,0.383415365685313,0.388223050189901
36022,"stops1_25",0.5,0.405836591307309,0.444284844520747
36022,"stops26_50",0.5,0.395064162825456,0.39342015360295
36024,"stops1_25",0.5,0.367312215643728,0.393024063128143
36024,"stops26_50",0.5,0.338370435186587,0.326551211810156
36028,"stops1_25",0.5,0.382335887688356,0.381075850337875
36028,"stops26_50",0.5,0.361342561661306,0.357501430842531
36029,"stops1_25",0.5,0.412146446981391,0.409444846004937
36029,"stops26_50",0.5,0.364554767541444,0.371209126618316
36032,"stops1_25",0.5,0.385660953908061,0.402793636825179
36032,"stops26_50",0.5,0.390907785923661,0.421490801880348
36033,"stops1_25",0.5,0.366377928027741,0.39689266115111
36033,"stops26_50",0.5,0.402046208849472,0.394819512392025
36108,"stops1_25",0.5,0.391297841942778,0.382573645799594
36108,"stops26_50",0.5,0.38934281253543,0.361198971229399
36123,"stops1_25",0.5,0.397968776908424,0.423383916040716
36123,"stops26_50",0.5,0.431553820815225,0.422861420825595
36131,"stops1_25",0.5,0.402841757742287,0.390014874117342
36131,"stops26_50",0.5,0.355430337914261,0.393905878255793
45101,"stops1_25",0.5,0.444188375648524,0.365025253301954
45101,"stops26_50",0.5,0.36820686762088,0.432268347555661
38001,"stops1_25",0.5,0.374371210257982,0.398276235138978
38001,"stops26_50",0.5,0.381134236632906,0.396487708661684
38003,"stops1_25",0.5,0.376658504272915,0.394166093569088
38003,"stops26_50",0.5,0.415438020126863,0.385134466553003
38004,"stops1_25",0.5,0.382848613197293,0.383542164774551
38004,"stops26_50",0.5,0.358598106745638,0.374857784481698
38006,"stops1_25",0.5,0.47257682021103,0.495768675225154
38006,"stops26_50",0.5,0.462368865330889,0.464687990724851
38007,"stops1_25",0.5,0.406531820923646,0.434236298457408
38007,"stops26_50",0.5,0.405175046251219,0.438184241837553
38008,"stops1_25",0.5,0.412497130696316,0.433615108612145
38008,"stops26_50",0.5,0.392791811371379,0.404381775923942
38010,"stops1_25",0.5,0.335840343482629,0.336323113136769
38010,"stops26_50",0.5,0.36448729592899,0.350460997735638
38011,"stops1_25",0.5,0.368301063936425,0.36326078260233
38011,"stops26_50",0.5,0.377112158500107,0.384552061451015
38012,"stops1_25",0.5,0.364887124311203,0.394485136269865
38012,"stops26_50",0.5,0.362831803099994,0.428739037548634
38013,"stops1_25",0.5,0.383803133880293,0.434738370854524
38013,"stops26_50",0.5,0.405233631743683,0.419627312821813
38014,"stops1_25",0.5,0.398021028851755,0.417247982043655
38014,"stops26_50",0.5,0.379917806635662,0.376110622007337
38015,"stops1_25",0.5,0.402156679614196,0.412375649769187
38015,"stops26_50",0.5,0.391480645369115,0.403135921428763
38016,"stops1_25",0.5,0.373339945613058,0.421356502720025
38016,"stops26_50",0.5,0.387174916745613,0.403294838588511
38017,"stops1_25",0.5,0.413172240494223,0.40212869153715
38017,"stops26_50",0.5,0.347935607034603,0.362835037379336
38019,"stops1_25",0.5,0.424400800450703,0.431013421888255
38019,"stops26_50",0.5,0.405237000224778,0.402955413984798
38020,"stops1_25",0.5,0.415242184451102,0.447304445423536
38020,"stops26_50",0.5,0.374756768774446,0.382795820043486
38021,"stops1_25",0.5,0.41456244140786,0.450963482658
38021,"stops26_50",0.5,0.437184574390305,0.457424399614781
38022,"stops1_25",0.5,0.393673359396404,0.404245809869706
38022,"stops26_50",0.5,0.385593211504347,0.378142980397014
38023,"stops1_25",0.5,0.352792625756694,0.432607152593515
38023,"stops26_50",0.5,0.39854163012002,0.361161260896809
38024,"stops1_25",0.5,0.305629823912366,0.311867439815399
38024,"stops26_50",0.5,0.377574213535757,0.34831864551458
38025,"stops1_25",0.5,0.452709422671102,0.413285949333114
38025,"stops26_50",0.5,0.378368816891597,0.400902136928836
38026,"stops1_25",0.5,0.459636365422732,0.474241132525802
38026,"stops26_50",0.5,0.389153637908318,0.40088072537825
38027,"stops1_25",0.5,0.405987564244268,0.420568495262397
38027,"stops26_50",0.5,0.407444424622643,0.42685076231044
38028,"stops1_25",0.5,0.434625809827922,0.480222357586375
38028,"stops26_50",0.5,0.428313198052642,0.42580417393665
38029,"stops1_25",0.5,0.428382320061272,0.422528001342947
38029,"stops26_50",0.5,0.415879049702896,0.420583670579737
38030,"stops1_25",0.5,0.399871005300935,0.407967034051167
38030,"stops26_50",0.5,0.409196535333609,0.425484734614466
38031,"stops1_25",0.5,0.376993700407005,0.376816399857636
38031,"stops26_50",0.5,0.3760109636431,0.402524662293277
38032,"stops1_25",0.5,0.441705585904555,0.462274448450254
38032,"stops26_50",0.5,0.441990454147846,0.460280608033812
38034,"stops1_25",0.5,0.43022017298618,0.419208401512528
38034,"stops26_50",0.5,0.388057683551114,0.41690257301776
38035,"stops1_25",0.5,0.404173180144469,0.411305352147328
38035,"stops26_50",0.5,0.371889021661935,0.355255902033859
38036,"stops1_25",0.5,0.3411913228329,0.372410030364556
38036,"stops26_50",0.5,0.366551575254207,0.360048882837751
38037,"stops1_25",0.5,0.372578420692558,0.36475672031722
38037,"stops26_50",0.5,0.387989659149179,0.38607027462522
38038,"stops1_25",0.5,0.38557276972227,0.35752708894362
38038,"stops26_50",0.5,0.355219399317733,0.336748932942641
38105,"stops1_25",0.5,0.367674209895467,0.387839078560875
38105,"stops26_50",0.5,0.37134447088632,0.392849041705164
38118,"stops1_25",0.5,0.405350818522771,0.407600434830103
38118,"stops26_50",0.5,0.366866432640205,0.39181845933778
38301,"stops1_25",0.5,0.431613360955412,0.41370161409879
38301,"stops26_50",0.5,0.322038559894886,0.312795386349928
38302,"stops1_25",0.5,0.407856015184597,0.441316611600319
38302,"stops26_50",0.5,0.354128468119889,0.333637195716634
38303,"stops1_25",0.5,0.373883787346985,0.380558422016324
38303,"stops26_50",0.5,0.397606497031516,0.394414469624817
38304,"stops1_25",0.5,0.350658042588718,0.355372855972247
38304,"stops26_50",0.5,0.37874528797139,0.393256787013879
38305,"stops1_25",0.5,0.436092325931047,0.428772771860552
38305,"stops26_50",0.5,0.3777495038246,0.365203631663227
38307,"stops1_25",0.5,0.362321952748955,0.373710808465004
38307,"stops26_50",0.5,0.364371373233832,0.38936862765796
38308,"stops1_25",0.5,0.394057588321496,0.394492682096046
38308,"stops26_50",0.5,0.36839463256311,0.379823954419725
38310,"stops1_25",0.5,0.413661344310313,0.424947553858059
38310,"stops26_50",0.5,0.36708534681279,0.395700118318275
38311,"stops1_25",0.5,0.407727561902279,0.386742989620298
38311,"stops26_50",0.5,0.382969621034627,0.39326824057299
38312,"stops1_25",0.5,0.358391266458831,0.38333362703073
38312,"stops26_50",0.5,0.427603987788785,0.417465874234433
38313,"stops1_25",0.5,0.369554799612853,0.37356427428514
38313,"stops26_50",0.5,0.375861330951578,0.444911359260412
38314,"stops1_25",0.5,0.351914423481128,0.369975773139662
38314,"stops26_50",0.5,0.434943363085578,0.403473259711716
38315,"stops1_25",0.5,0.322691011274362,0.396365723747051
38315,"stops26_50",0.5,0.32359324810611,0.322021724401721
38317,"stops1_25",0.5,0.395997394040428,0.402890003424804
38317,"stops26_50",0.5,0.395293333977075,0.395207535360275
38318,"stops1_25",0.5,0.404851024221134,0.43342465314007
38318,"stops26_50",0.5,0.387172776519129,0.420740146400986
38319,"stops1_25",0.5,0.334223610309525,0.312719781900273
38319,"stops26_50",0.5,0.354792333623862,0.353711638980671
38322,"stops1_25",0.5,0.354496172831304,0.333649835509729
38322,"stops26_50",0.5,0.393522250081616,0.36824966942412
38323,"stops1_25",0.5,0.274869237326857,0.324025567949291
38323,"stops26_50",0.5,0.337731745280191,0.33067371917285
39001,"stops1_25",0.5,0.332463560972676,0.329963853577227
39001,"stops26_50",0.5,0.352547486229537,0.355285760255924
39002,"stops1_25",0.5,0.367013851894418,0.378255451563481
39002,"stops26_50",0.5,0.379487277692472,0.394224678399769
39003,"stops1_25",0.5,0.394233180778375,0.414629570381261
39003,"stops26_50",0.5,0.354573853457738,0.356742405529526
39004,"stops1_25",0.5,0.381790285343499,0.422367016800342
39004,"stops26_50",0.5,0.39876482255581,0.378089682847632
39005,"stops1_25",0.5,0.422812378342996,0.444397405081514
39005,"stops26_50",0.5,0.406597034024465,0.407719278116939
39006,"stops1_25",0.5,0.393797210319827,0.421634872488525
39006,"stops26_50",0.5,0.419034291109219,0.423720756961166
39009,"stops1_25",0.5,0.427738206221361,0.426545179888526
39009,"stops26_50",0.5,0.384451683753594,0.374948982779135
39010,"stops1_25",0.5,0.39466441647856,0.402481247505816
39010,"stops26_50",0.5,0.366827232167196,0.366677252610496
39011,"stops1_25",0.5,0.335004049101195,0.323228522151135
39011,"stops26_50",0.5,0.355880250538502,0.346275023003657
39021,"stops1_25",0.5,0.405675583611551,0.417810572374368
39021,"stops26_50",0.5,0.410282108366681,0.408245651264323
39022,"stops1_25",0.5,0.385420134019992,0.398494274247496
39022,"stops26_50",0.5,0.392466278342691,0.427451936300667
39023,"stops1_25",0.5,0.325522420319786,0.358274301160391
39023,"stops26_50",0.5,0.357177303991054,0.361749532579114
39025,"stops1_25",0.5,0.350714074014249,0.370635555268836
39025,"stops26_50",0.5,0.370729330684151,0.372233327617696
39026,"stops1_25",0.5,0.422016096658347,0.39920530804716
39026,"stops26_50",0.5,0.375833146378885,0.394953281927905
39028,"stops1_25",0.5,0.40944902921052,0.404583194274133
39028,"stops26_50",0.5,0.415003654796764,0.416093299157687
39029,"stops1_25",0.5,0.336360369610408,0.331022118369525
39029,"stops26_50",0.5,0.338692050250025,0.322520746020663
39030,"stops1_25",0.5,0.399587060496277,0.357743990641764
39030,"stops26_50",0.5,0.380819946723476,0.395620416077576
39035,"stops1_25",0.5,0.398709582716835,0.360371882329452
39035,"stops26_50",0.5,0.439919028100375,0.379133397852785
39036,"stops1_25",0.5,0.421761826883082,0.441325322999579
39036,"stops26_50",0.5,0.416229337410732,0.418981238608238
39039,"stops1_25",0.5,0.382207732046167,0.384808516886529
39039,"stops26_50",0.5,0.41554101834249,0.42999239388743
39040,"stops1_25",0.5,0.370427871572625,0.384364423952108
39040,"stops26_50",0.5,0.383101463595181,0.389262019857235
39041,"stops1_25",0.5,0.391425010118798,0.391033182047067
39041,"stops26_50",0.5,0.394496970293058,0.392470582771621
39044,"stops1_25",0.5,0.38150050463762,0.388756724389605
39044,"stops26_50",0.5,0.383005705797023,0.382957332775235
39107,"stops1_25",0.5,0.383661022318681,0.375310545667154
39107,"stops26_50",0.5,0.367230128999862,0.391781429982661
39127,"stops1_25",0.5,0.339448538782335,0.309092252107488
39127,"stops26_50",0.5,0.334102706383282,0.33480409573337
39137,"stops1_25",0.5,0.366719374527257,0.384082236947979
39137,"stops26_50",0.5,0.361928169765463,0.360927386380391
42009,"stops1_25",0.5,0.386464691561954,0.381414579263223
42009,"stops26_50",0.5,0.394662570590689,0.414559853246392
42010,"stops1_25",0.5,0.35323147739827,0.353819255746088
42010,"stops26_50",0.5,0.383740411029217,0.394744249569451
42011,"stops1_25",0.5,0.325947751269605,0.357816032072302
42011,"stops26_50",0.5,0.40407473844064,0.408536741790307
42012,"stops1_25",0.5,0.409336089130594,0.418629465373121
42012,"stops26_50",0.5,0.453845531965815,0.456359896429442
42015,"stops1_25",0.5,0.430642506056912,0.414271007540484
42015,"stops26_50",0.5,0.438277117996321,0.427479521602253
42016,"stops1_25",0.5,0.398616334521205,0.412125766451562
42016,"stops26_50",0.5,0.413214241954165,0.447230775370456
42017,"stops1_25",0.5,0.423169541435987,0.421300275077007
42017,"stops26_50",0.5,0.343173649926288,0.342212356459274
42018,"stops1_25",0.5,0.381458500416448,0.390377357119233
42018,"stops26_50",0.5,0.417853694413559,0.474026068358619
42020,"stops1_25",0.5,0.3806222863459,0.376723719599215
42020,"stops26_50",0.5,0.354802601785956,0.390876209757494
42026,"stops1_25",0.5,0.366822806112119,0.371767575607727
42026,"stops26_50",0.5,0.389110439936247,0.380525619002006
42027,"stops1_25",0.5,0.410563041254638,0.376807400809404
42027,"stops26_50",0.5,0.360013984452967,0.354990734538546
42030,"stops1_25",0.5,0.337252710962156,0.36920818627353
42030,"stops26_50",0.5,0.413856380852584,0.406815775567005
42032,"stops1_25",0.5,0.403347021195074,0.403689925966534
42032,"stops26_50",0.5,0.363334638563725,0.354210458615084
42033,"stops1_25",0.5,0.386907801524119,0.471377958009071
42033,"stops26_50",0.5,0.367075033516504,0.432986670158006
42034,"stops1_25",0.5,0.392110220411472,0.369530220140087
42034,"stops26_50",0.5,0.412699612761673,0.412126761812484
42038,"stops1_25",0.5,0.347477829622914,0.348278728082962
42038,"stops26_50",0.5,0.371902985831157,0.394589378547631
42052,"stops1_25",0.5,0.421631813563026,0.420946535714752
42052,"stops26_50",0.5,0.400070020509438,0.45246182190249
42053,"stops1_25",0.5,0.352041976812808,0.396527885538424
42053,"stops26_50",0.5,0.357792190134868,0.392769804113265
42056,"stops1_25",0.5,0.359082232841577,0.388846940023055
42056,"stops26_50",0.5,0.411553078413423,0.414368649029371
42057,"stops1_25",0.5,0.361837480857038,0.379060137802019
42057,"stops26_50",0.5,0.367905501122219,0.382567933660939
42058,"stops1_25",0.5,0.393090833719858,0.429516434827235
42058,"stops26_50",0.5,0.379480743299114,0.405850835861693
42059,"stops1_25",0.5,0.443338961667192,0.482784520041593
42059,"stops26_50",0.5,0.37327776961475,0.384326504525249
42060,"stops1_25",0.5,0.42775439985383,0.359063296413433
42060,"stops26_50",0.5,0.368376473995544,0.34109194072745
42062,"stops1_25",0.5,0.374897928582291,0.376798052609447
42062,"stops26_50",0.5,0.391785654247318,0.398500522789113
42101,"stops1_25",0.5,0.418524608996557,0.419508354326801
42101,"stops26_50",0.5,0.395408798139979,0.432342248700567
42104,"stops1_25",0.5,0.39768409709307,0.420694724420849
42104,"stops26_50",0.5,0.442196153214532,0.452360636430906
42105,"stops1_25",0.5,0.338674233259074,0.309668957007675
42105,"stops26_50",0.5,0.319498331232644,0.329898281040242
42106,"stops1_25",0.5,0.404235941281992,0.439861724956696
42106,"stops26_50",0.5,0.351595605269917,0.403118558424212
42119,"stops1_25",0.5,0.366909744248274,0.370598265883314
42119,"stops26_50",0.5,0.385923482163582,0.392533004305595
42122,"stops1_25",0.5,0.356950521866137,0.424953475035297
42122,"stops26_50",0.5,0.35276119153479,0.368355159266992
42128,"stops1_25",0.5,0.409776980259287,0.407154994202882
42128,"stops26_50",0.5,0.375627151449621,0.40152605617593
42137,"stops1_25",0.5,0.349044288060624,0.380693955368029
42137,"stops26_50",0.5,0.44917314471608,0.467925273548681
42139,"stops1_25",0.5,0.372874593898149,0.405528127168311
42139,"stops26_50",0.5,0.364139989077715,0.363623083169542
42208,"stops1_25",0.5,0.366027154968229,0.392178082040744
42208,"stops26_50",0.5,0.364438742300659,0.359095482236955
42221,"stops1_25",0.5,0.463100618327917,0.496266094827978
42221,"stops26_50",0.5,0.462643368206165,0.496617303527698
42309,"stops1_25",0.5,0.365750173610232,0.373551224354953
42309,"stops26_50",0.5,0.407800867222942,0.402883463627298
44001,"stops1_25",0.5,0.46937409679367,0.481762802731904
44001,"stops26_50",0.5,0.403153817573746,0.394802933903814
44003,"stops1_25",0.5,0.403983867859457,0.420613414506214
44003,"stops26_50",0.5,0.419668376346479,0.440725688078299
44004,"stops1_25",0.5,0.403530936577667,0.388502859739056
44004,"stops26_50",0.5,0.421024480387766,0.391208515772783
44005,"stops1_25",0.5,0.425993308328237,0.426522158515873
44005,"stops26_50",0.5,0.355970115527612,0.417049472254742
44006,"stops1_25",0.5,0.413313199106216,0.430368146162529
44006,"stops26_50",0.5,0.401869733305181,0.433321445642766
44007,"stops1_25",0.5,0.372354170304547,0.383709699392129
44007,"stops26_50",0.5,0.391432255739562,0.38801711720086
44009,"stops1_25",0.5,0.408675015398617,0.433701269433105
44009,"stops26_50",0.5,0.405270892265138,0.40363615202755
44010,"stops1_25",0.5,0.372724547134461,0.392936669470029
44010,"stops26_50",0.5,0.360365417922738,0.387006975585638
44011,"stops1_25",0.5,0.396565061300654,0.359815205662021
44011,"stops26_50",0.5,0.407871956111065,0.375378005897077
44012,"stops1_25",0.5,0.370759708521143,0.406595957149874
44012,"stops26_50",0.5,0.40346673276851,0.415936065888836
44013,"stops1_25",0.5,0.409018233634398,0.408674100751685
44013,"stops26_50",0.5,0.400517405386035,0.418575994866977
44014,"stops1_25",0.5,0.407239478844982,0.421721045179277
44014,"stops26_50",0.5,0.426520422486628,0.420561134776143
44019,"stops1_25",0.5,0.396277403288485,0.425606072777003
44019,"stops26_50",0.5,0.395712902327477,0.406501478912088
44026,"stops1_25",0.5,0.404446447302206,0.396416130581488
44026,"stops26_50",0.5,0.382946891004694,0.406223236688467
44031,"stops1_25",0.5,0.375081202932731,0.373710030316185
44031,"stops26_50",0.5,0.380564560443092,0.406166419360678
44032,"stops1_25",0.5,0.390227994858883,0.397681163614158
44032,"stops26_50",0.5,0.362707189139857,0.39959444441414
44033,"stops1_25",0.5,0.40784939187879,0.405740031694463
44033,"stops26_50",0.5,0.391738984134722,0.386814708391405
44035,"stops1_25",0.5,0.366461203441141,0.387574347366746
44035,"stops26_50",0.5,0.371295204402352,0.400181748495458
44036,"stops1_25",0.5,0.361931980278561,0.344903607731052
44036,"stops26_50",0.5,0.319485218044331,0.330702218711456
44037,"stops1_25",0.5,0.462035682929914,0.445077592879737
44037,"stops26_50",0.5,0.439605438407729,0.432022000561216
44040,"stops1_25",0.5,0.367799220969151,0.371278953725442
44040,"stops26_50",0.5,0.36461145982774,0.37384300187728
44041,"stops1_25",0.5,0.417538473392008,0.421846753153106
44041,"stops26_50",0.5,0.408608446459267,0.39912472487961
44050,"stops1_25",0.5,0.340863105096813,0.347704164118727
44050,"stops26_50",0.5,0.396557857872332,0.351690730552071
44056,"stops1_25",0.5,0.427514456497782,0.41995678545982
44056,"stops26_50",0.5,0.415929999903094,0.431865456711518
44059,"stops1_25",0.5,0.345899708885262,0.382195025903693
44059,"stops26_50",0.5,0.342402774271467,0.363693159149434
44060,"stops1_25",0.5,0.361912725072087,0.338170279584906
44060,"stops26_50",0.5,0.339156648273386,0.370386667309466
44115,"stops1_25",0.5,0.397055093081064,0.379919460611021
44115,"stops26_50",0.5,0.360288421431727,0.356225804932128
44117,"stops1_25",0.5,0.382267099837349,0.367186456953032
44117,"stops26_50",0.5,0.371415277970859,0.393953611128442
44120,"stops1_25",0.5,0.412106219129491,0.41109843291346
44120,"stops26_50",0.5,0.431409559252764,0.43103568049393
44308,"stops1_25",0.5,0.380323524420222,0.402638849273087
44308,"stops26_50",0.5,0.340761644896598,0.377408927831376
46001,"stops1_25",0.5,0.331984955395399,0.313111345927733
46001,"stops26_50",0.5,0.367864331522284,0.369617625248549
46003,"stops1_25",0.5,0.40578089687613,0.405975168341062
46003,"stops26_50",0.5,0.394757893693696,0.393670269887792
46004,"stops1_25",0.5,0.382993258259779,0.40396083351069
46004,"stops26_50",0.5,0.352237818944201,0.3519163102685
46005,"stops1_25",0.5,0.396591493478244,0.399859145398879
46005,"stops26_50",0.5,0.40095616798573,0.410245780226598
46006,"stops1_25",0.5,0.381065927049344,0.402368312124019
46006,"stops26_50",0.5,0.446912694092483,0.451153332179432
46007,"stops1_25",0.5,0.363326063350209,0.350028321938272
46007,"stops26_50",0.5,0.430469986268528,0.392884143769182
46008,"stops1_25",0.5,0.373895976220063,0.388698870302941
46008,"stops26_50",0.5,0.394544079977254,0.389220059096218
46009,"stops1_25",0.5,0.378825322229724,0.371285449387813
46009,"stops26_50",0.5,0.36431568210288,0.35554130297462
46011,"stops1_25",0.5,0.408575884503599,0.421091034248617
46011,"stops26_50",0.5,0.396468989233723,0.416954192057785
46012,"stops1_25",0.5,0.383665882396648,0.364469844668658
46012,"stops26_50",0.5,0.372337221261308,0.370650314988604
46013,"stops1_25",0.5,0.373417821966196,0.377889847284792
46013,"stops26_50",0.5,0.384209707265943,0.394927797383435
46014,"stops1_25",0.5,0.37369046711579,0.371990679777813
46014,"stops26_50",0.5,0.417707856990797,0.412047336148932
46015,"stops1_25",0.5,0.388921894231542,0.39397242863991
46015,"stops26_50",0.5,0.386967697224169,0.414350155930693
46016,"stops1_25",0.5,0.41590415605087,0.428457259715022
46016,"stops26_50",0.5,0.399217431094512,0.418897849031407
46017,"stops1_25",0.5,0.36354313271114,0.373333565475385
46017,"stops26_50",0.5,0.379154108654581,0.380871506301217
46018,"stops1_25",0.5,0.3913336684962,0.390155479776876
46018,"stops26_50",0.5,0.380478426706391,0.381571339457709
46020,"stops1_25",0.5,0.397363688202855,0.377661558081477
46020,"stops26_50",0.5,0.431669509713157,0.364527082228041
46022,"stops1_25",0.5,0.35695353145554,0.347187072510151
46022,"stops26_50",0.5,0.397248783780465,0.370246380283053
46027,"stops1_25",0.5,0.408807654749938,0.423537776791604
46027,"stops26_50",0.5,0.364452767767095,0.378538040519964
46028,"stops1_25",0.5,0.35861705845311,0.394049718041431
46028,"stops26_50",0.5,0.42088568703188,0.45613259226001
46029,"stops1_25",0.5,0.412092662812808,0.431020063177613
46029,"stops26_50",0.5,0.406003898488494,0.43347870362312
46030,"stops1_25",0.5,0.464210036110678,0.468708157453397
46030,"stops26_50",0.5,0.444135876280019,0.450835924793803
46031,"stops1_25",0.5,0.405342163882701,0.401397099829436
46031,"stops26_50",0.5,0.406223678029869,0.419510545567191
46032,"stops1_25",0.5,0.378931236712708,0.426407214301401
46032,"stops26_50",0.5,0.406123142494735,0.413282777686087
46033,"stops1_25",0.5,0.393937139005303,0.384694191109417
46033,"stops26_50",0.5,0.416644231218698,0.422635645449302
46034,"stops1_25",0.5,0.410195226523748,0.366933804914549
46034,"stops26_50",0.5,0.449412910900472,0.426577221030982
46035,"stops1_25",0.5,0.414034090504736,0.40959422602153
46035,"stops26_50",0.5,0.40149590655967,0.430530123393897
46036,"stops1_25",0.5,0.45559685306128,0.463491257350477
46036,"stops26_50",0.5,0.415313713265531,0.421690644322072
46037,"stops1_25",0.5,0.405278613280832,0.407580615648859
46037,"stops26_50",0.5,0.458487202000157,0.517201721372515
46038,"stops1_25",0.5,0.449273207267146,0.459002440134627
46038,"stops26_50",0.5,0.415400526634804,0.432775763794697
46039,"stops1_25",0.5,0.401405118282458,0.408784939417401
46039,"stops26_50",0.5,0.411790671887027,0.419986183707833
46040,"stops1_25",0.5,0.41937844903056,0.434316133873223
46040,"stops26_50",0.5,0.391631944329204,0.391283838134234
46041,"stops1_25",0.5,0.356323285323173,0.391379459528112
46041,"stops26_50",0.5,0.366119962045255,0.380156283433152
46042,"stops1_25",0.5,0.415467026689109,0.412198430622456
46042,"stops26_50",0.5,0.405108036961789,0.395105140914265
46043,"stops1_25",0.5,0.435328561680406,0.445437830249851
46043,"stops26_50",0.5,0.414209435685638,0.420528910995126
46044,"stops1_25",0.5,0.371053801990922,0.380984283139676
46044,"stops26_50",0.5,0.393919174869501,0.424600263687434
46046,"stops1_25",0.5,0.458296677930122,0.451150091205684
46046,"stops26_50",0.5,0.412133629437806,0.417081458011114
46047,"stops1_25",0.5,0.453374352690237,0.468561868885304
46047,"stops26_50",0.5,0.467814375986139,0.46778092762385
46048,"stops1_25",0.5,0.449816149075729,0.452882239403535
46048,"stops26_50",0.5,0.396321814866582,0.401789140083173
46051,"stops1_25",0.5,0.343070706020849,0.338766097198211
46051,"stops26_50",0.5,0.358293331473743,0.371139620173818
46052,"stops1_25",0.5,0.364070837859693,0.380695622821573
46052,"stops26_50",0.5,0.390920509318919,0.39226348351417
46053,"stops1_25",0.5,0.415303038100763,0.433452028735438
46053,"stops26_50",0.5,0.399625322001449,0.443969866039459
46054,"stops1_25",0.5,0.350137940408832,0.297024263954869
46054,"stops26_50",0.5,0.420543552848721,0.381982470784404
46055,"stops1_25",0.5,0.368588652201818,0.366156304553424
46055,"stops26_50",0.5,0.363920265316569,0.372345614583357
46102,"stops1_25",0.5,0.392784062969951,0.389127025568656
46102,"stops26_50",0.5,0.355572443045476,0.348724989731367
46110,"stops1_25",0.5,0.384462922351285,0.383010809029217
46110,"stops26_50",0.5,0.383585995461503,0.399753749215837
46112,"stops1_25",0.5,0.39451632319146,0.414939184408334
46112,"stops26_50",0.5,0.424441110806654,0.424531675853513
46121,"stops1_25",0.5,0.373712506474362,0.376432153539428
46121,"stops26_50",0.5,0.375807598165372,0.430311294929189
46123,"stops1_25",0.5,0.41715506730271,0.417878455030162
46123,"stops26_50",0.5,0.373922419440438,0.382902075761805
46125,"stops1_25",0.5,0.334606625164469,0.339534060711984
46125,"stops26_50",0.5,0.380449493750827,0.359415424148558
46126,"stops1_25",0.5,0.352621357690743,0.393712079187467
46126,"stops26_50",0.5,0.396588171507262,0.399298478341085
46145,"stops1_25",0.5,0.367241619253266,0.354511072318681
46145,"stops26_50",0.5,0.423243165816062,0.390711398181257
46149,"stops1_25",0.5,0.39951659422956,0.448160347498455
46149,"stops26_50",0.5,0.388037511450977,0.43389358740974
46150,"stops1_25",0.5,0.485592264972248,0.50475694900642
46150,"stops26_50",0.5,0.488487327890304,0.54003153945587
47001,"stops1_25",0.5,0.382075803047413,0.405257806524511
47001,"stops26_50",0.5,0.381945769297727,0.397252427247226
47003,"stops1_25",0.5,0.39376812388424,0.409523612607554
47003,"stops26_50",0.5,0.396713220936587,0.393908265336778
47005,"stops1_25",0.5,0.388867592063219,0.410713251669254
47005,"stops26_50",0.5,0.33273496147294,0.31563086865276
47006,"stops1_25",0.5,0.411608633013211,0.430131325242573
47006,"stops26_50",0.5,0.36436118817145,0.393987221798349
47007,"stops1_25",0.5,0.348033575254119,0.401039560388031
47007,"stops26_50",0.5,0.398623831667616,0.495650072397587
47009,"stops1_25",0.5,0.449908036678275,0.463342720877137
47009,"stops26_50",0.5,0.420004530854848,0.456553309357887
47011,"stops1_25",0.5,0.421330400757765,0.424961341753985
47011,"stops26_50",0.5,0.398511626663716,0.411821398988215
47014,"stops1_25",0.5,0.381214426906434,0.378826205747952
47014,"stops26_50",0.5,0.388309301407277,0.417381500141747
47015,"stops1_25",0.5,0.400946085875802,0.384673927136594
47015,"stops26_50",0.5,0.405595529580978,0.441752567125024
47017,"stops1_25",0.5,0.413707467650789,0.42836756058697
47017,"stops26_50",0.5,0.390158636662009,0.403408802678816
47018,"stops1_25",0.5,0.368065511977348,0.365480368541382
47018,"stops26_50",0.5,0.38184860470428,0.406535509449972
47019,"stops1_25",0.5,0.367083626597611,0.373161060749704
47019,"stops26_50",0.5,0.384049958645839,0.374558998670038
47022,"stops1_25",0.5,0.367233509682406,0.388848112345968
47022,"stops26_50",0.5,0.413728777566451,0.421330189800359
47102,"stops1_25",0.5,0.319078363460584,0.323206286223304
47102,"stops26_50",0.5,0.322771828056596,0.30579509257304
47112,"stops1_25",0.5,0.382308286650109,0.402201563880887
47112,"stops26_50",0.5,0.38158921071993,0.402651138014045
47120,"stops1_25",0.5,0.377405835296764,0.36191752835467
47120,"stops26_50",0.5,0.358995572759569,0.36984043446688
