"scale","focal_rte","max_lc_class","max_lc","trend_tmax","trend_tmin","dir_all","dir_core"
3,50012,"Urban",0.0354911912046832,0.0369235274279893,0.0269298776585437,0.423720063778457,0.423938983640904
3,50015,"Urban",0.0570838675876522,0.0126289936426239,0.0370700201239707,0.446262403625867,0.433201930818797
3,50017,"Urban",0.0570838675876522,0.0126289936426239,0.0370700201239707,0.446262403625867,0.433201930818797
3,50028,"Agricultural",-0.0416373911928222,0.0114080277475603,0.0351724823779253,0.447002714537461,0.430720462829871
3,50032,"Forest",-0.1585313694327,0.00917786408364075,0.0350959757521287,0.350684613856491,0.379323607922605
3,50033,"Forest",-0.1585313694327,0.00917786408364075,0.0350959757521287,0.350684613856491,0.379323607922605
3,50035,"Wetlands",0.160714248350696,0.0331602343201358,0.0133346605268484,0.414330473859735,0.41847448818351
3,50037,"Wetlands",0.160714248350696,0.0331602343201358,0.0133346605268484,0.414330473859735,0.41847448818351
3,50042,"Wetlands",0.120589868873309,0.0312373901299915,0.0365867338195971,0.400984185574559,0.404860615260847
3,50043,"Agricultural",-0.0478264404636525,0.0212250132629607,0.0388098956830673,0.407620733239844,0.44628616316231
3,50047,"Wetlands",0.079810365241222,0.0135207179516958,0.0277114447886883,0.307804733950568,0.298071837540335
3,50048,"Wetlands",0.0335193056854666,0.0294903941425437,0.0319902313793759,0.310235853339301,0.306991163902397
3,50055,"Urban",0.106033322343687,0.0215103238450861,0.0427166342304641,0.471699808628726,0.481278051159275
3,50058,"Urban",0.106033322343687,0.0215103238450861,0.0427166342304641,0.471699808628726,0.481278051159275
3,50059,"Wetlands",-0.0644791895605806,0.0098382153367511,0.029049006619811,0.446915970380749,0.434863115601246
3,50067,"Wetlands",0.192605215832986,0.0311342456790949,0.0151195660161711,0.430421462731649,0.420772746380662
3,50068,"Wetlands",0.0855475745646944,0.0339106576670638,0.038621700365063,0.430274266268912,0.431805010910707
3,50069,NA,NA,NA,NA,0.453168389663345,0.448398227728136
3,50072,"Forest",-0.1585313694327,0.00917786408364075,0.0350959757521287,0.350684613856491,0.379323607922605
3,50081,"Wetlands",0.079810365241222,0.0135207179516958,0.0277114447886883,0.307804733950568,0.298071837540335
3,51017,"Forest",-0.178233947017027,0.0360673493711088,0.0405433227759251,0.442719332466919,0.44271455423585
3,51023,"Forest",-0.117979739642004,0.0278815442968709,0.0419489196030414,0.459850463722038,0.447882410574263
3,51028,"Forest",-0.288616359545172,0.0327077169305276,0.0526015598292938,0.499468023094889,0.49927101654372
3,51030,"Forest",-0.208163068858263,0.0339094279894661,0.0364386949519808,0.433314497569915,0.448042348700538
3,51113,"Agricultural",-0.0946507090287509,0.0327667230460312,0.0367037238183576,0.475289049236884,0.460224860408974
3,52002,"Forest",-0.088489101687284,0.0145440649182805,0.0420288054467112,0.437513708164482,0.43394566269724
3,52008,"Forest",-0.0360817404590913,0.0634743134305473,0.0606860892712794,0.452281534286071,0.46779676051841
3,52010,"Forest",-0.0530552455567156,0.0612064076307164,0.0538145512594724,0.461140311858352,0.451304590849426
3,52011,"Forest",-0.0530552455567156,0.0612064076307164,0.0538145512594724,0.461140311858352,0.451304590849426
3,52014,NA,NA,NA,NA,0.437265793575208,0.459323872187306
3,52016,"Urban",0.0339377306234468,0.0398732949457613,0.0561843241382895,0.399559551307182,0.406067130310049
3,52021,"Urban",0.036883231038906,0.0581445688956393,0.0611409037526781,0.450700945882288,0.458800386676111
3,52027,"Grasslands",-0.0309165668702969,0.0218324993573033,0.0409653602555464,0.425760937544796,0.435318469978149
3,52028,"Grasslands",-0.0309165668702969,0.0218324993573033,0.0409653602555464,0.425760937544796,0.435318469978149
3,52109,"Forest",-0.0443084772688608,0.0622363014970904,0.06207871107221,0.448864328307135,0.454582305544726
3,52122,"Agricultural",-0.068988815703991,0.0565288601611027,0.0574178528312851,0.444986651032863,0.454797413487143
3,52126,"Urban",0.033503582483865,0.0389936152973787,0.0482712230889443,0.437911809182943,0.450698900215236
3,52131,"Agricultural",-0.0615617598270214,0.0228342692613046,0.0393001026318065,0.438176714622863,0.433472055291091
3,53002,"Urban",0.000766137471223128,0.0892017750377149,0.0727085625287762,0.320839471879249,0.32161252267999
3,53009,"Grasslands",-0.00782583089730863,0.029197216123855,-0.0106463078255466,0.345794095334024,0.337538735587342
3,53013,"Forest",-0.113119005002524,0.0676812144700002,0.0668474478558883,0.407594275234912,0.437639411050796
3,53017,"Grasslands",-0.00782583089730863,0.029197216123855,-0.0106463078255466,0.345794095334024,0.337538735587342
3,53025,"Forest",-0.113119005002524,0.0676812144700002,0.0668474478558883,0.432207693255985,0.448450870711485
3,53026,"Forest",-0.061443101966422,0.076232146591391,0.0754517678559929,0.401517419684742,0.424003830606671
3,53027,"Shrubland",0.0480152744754561,0.0729703067410375,0.0696745822813652,0.411461968501949,0.415530198702754
3,53028,"Grasslands",-0.0741480425495006,0.0611575347692939,0.0552930767066328,0.42197151553755,0.411923585693125
3,53036,NA,NA,NA,NA,0.374941582959875,0.385523276422143
3,53041,"Shrubland",0.312787617405273,0.0310866743873488,0.0381889502111917,0.39240869100115,0.409862105610081
3,53064,"Forest",-0.113119005002524,0.0676812144700002,0.0668474478558883,0.432207693255985,0.448450870711485
3,53086,NA,NA,NA,NA,0.38531705292302,0.402781744492491
3,53087,NA,NA,NA,NA,0.380052053322334,0.407953403319018
3,54002,"Agricultural",-0.123388044060422,0.0351374381054567,0.0310412621395615,0.463504363535899,0.439940569269574
3,54012,"Agricultural",-0.154300243667002,0.0431952761061036,0.0322795338543901,0.419690515451918,0.418338500820661
3,54022,"Agricultural",-0.194605192946462,0.0441500852900989,0.0330673679612634,0.413458579660934,0.414401902763291
3,54025,"Agricultural",-0.0693867244061067,0.0397276744874456,0.0195041225352629,0.397508477818804,0.398005022949814
3,55007,"Grasslands",0.205907337871405,0.0541485452850484,0.0545479351544285,0.380490999875111,0.366029835319732
3,55045,"Grasslands",0.205907337871405,0.0541485452850484,0.0545479351544285,0.380490999875111,0.366029835319732
3,55114,"Grasslands",0.205907337871405,0.0541485452850484,0.0545479351544285,0.380490999875111,0.366029835319732
3,56041,"Forest",-0.0197434107831016,0.0127519297082046,0.0417620434063944,0.453991095009668,0.455395460605471
3,56044,"Forest",-0.0197434107831016,0.0127519297082046,0.0417620434063944,0.453991095009668,0.455395460605471
3,58001,"Forest",-0.0568890610487766,0.0202932542815132,0.0706366304543631,0.450499963274552,0.450139233301471
3,58003,"Forest",-0.0475979972690032,0.0226182565614281,0.0788010562041847,0.472112114973251,0.466159938492445
3,58004,"Forest",-0.106780920120283,-0.0133410100772145,0.0616691386589685,0.49122813361633,0.484983625480292
3,58005,"Forest",-0.0645194045440713,0.0122877085097636,0.0669672383658279,0.457593828393241,0.489591664824979
3,58006,"Forest",-0.0641402264254552,0.000765513652617917,0.0607000672594463,0.479014104171543,0.478905580476177
3,58007,"Forest",-0.0645194045440713,0.0122877085097636,0.0669672383658279,0.457593828393241,0.489591664824979
3,58008,"Forest",-0.0641402264254552,0.000765513652617917,0.0607000672594463,0.479014104171543,0.478905580476177
3,58009,"Forest",-0.0645194045440713,0.0122877085097636,0.0669672383658279,0.457593828393241,0.489591664824979
3,58010,"Forest",-0.0600901784134518,0.0110553375936882,0.0707344638844167,0.483399952370553,0.499762757270879
3,58011,"Forest",-0.0628672467462004,0.00136176910385323,0.0655366918033656,0.461003928632467,0.467509071377646
3,58012,"Forest",-0.0383538110812685,0.0279533818414404,0.0633897153029372,0.465519663223544,0.444815465608378
3,58013,"Forest",-0.0409430740448098,0.0186919414147168,0.065357634511356,0.449990566448076,0.461742841402935
3,58014,"Forest",-0.0409430740448098,0.0186919414147168,0.065357634511356,0.449990566448076,0.461742841402935
3,58015,"Forest",-0.0546340132702089,-0.00333855477052305,0.0657911874927474,0.421566414199127,0.439568522962287
3,58017,"Forest",-0.0223418096792509,0.0333016045773774,0.044851383462116,0.456682647010341,0.458448039277823
3,58018,"Forest",-0.0272447748146478,0.0356850638440673,0.0524435803908344,0.470388451460767,0.462408566964241
3,58019,"Forest",-0.0358675574976515,0.0302685263737105,0.0361647950521774,0.484944253340329,0.485867462994357
3,58020,NA,NA,NA,NA,0.476646158609991,0.474313858543106
3,58021,"Forest",-0.0812475141824761,0.0350601592536491,0.0427267103984502,0.442647874751665,0.430372274936259
3,58022,"Forest",-0.0812475141824761,0.0350601592536491,0.0427267103984502,0.442647874751665,0.430372274936259
3,58116,"Forest",-0.0381483261075926,0.0245588965068617,0.0529019889042395,0.434055635202863,0.415563990910548
3,59003,"Forest",-0.128082113073741,0.0259529192030276,0.0796699070688593,0.464816269521009,0.488243610825157
3,59010,"Urban",0.192107298846983,0.0348450090383484,0.0924044906956608,0.445394594454871,0.458075500263944
3,59020,"Urban",0.108175287896792,0.0276269574502423,0.0809893973961943,0.443400652495716,0.448018955694478
3,59021,"Urban",0.0983001710071609,0.0302993911745635,0.0726105698701761,0.449163520633813,0.454228848842696
3,60003,"Grasslands",-0.28007742025917,0.0230302174369564,0.0566344258957386,0.410085855718436,0.39221026939504
3,60004,"Grasslands",-0.321661899115599,0.0215262671692334,0.0749829327510383,0.429755837115371,0.43304558786456
3,60009,"Grasslands",-0.321661899115599,0.0215262671692334,0.0749829327510383,0.429755837115371,0.43304558786456
3,60010,"Grasslands",-0.321661899115599,0.0215262671692334,0.0749829327510383,0.429755837115371,0.43304558786456
3,60013,"Shrubland",0.216981058462692,-0.00400946287486833,0.0409338677775925,0.389411229836166,0.367106865902341
3,60019,"Shrubland",0.258170224350922,-0.0181972092985949,0.0559363301966496,0.387694060814961,0.377358984787141
3,60020,"Shrubland",0.239282564827933,-0.0149625575726493,0.0638704355565701,0.38556824746015,0.383533865953396
