"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
5650,0.38214545718474,0.169054594193241,0.521779385983937,325.524760486418,160.860734857826,0.352724791790696
5660,0.74214252265653,0.74214252265653,0.74214252265653,1816.31460674157,NA,0
5670,0.736459696643066,0.472736640910833,0.900215580876123,2566.89766705248,5100.11329549794,0.42747893996529
5671,0.590736888297373,0.109671775076231,0.89132595029092,3691.00891257844,11234.6790796186,0.781654175214689
5677,0.318528739966831,0.318528739966831,0.318528739966831,265.460714285714,NA,0
5680,0.21053162427278,0.21053162427278,0.21053162427278,84.573275862069,NA,0
5690,0.67003755383324,0.360817092812088,0.896985024980501,1544.54907884609,1355.02748618821,0.536167932168413
5730,0.0795004981425835,7.16569136354343e-05,0.194957522835496,149.402889668248,269.681486034802,0.194885865921861
5738,0.0662680495760028,0.000125951668754435,0.263807059884657,150.489968433166,308.783036952537,0.263681108215902
5739,0.186168852545006,0.018725586814368,0.353612118275644,78.2430398796088,101.224277743221,0.334886531461276
5750,0.330150413518649,0.134550583156294,0.556422800751602,139.895874204016,105.942172379088,0.421872217595308
5760,0.0123444394241121,0.0123444394241121,0.0123444394241121,19.2434782608696,NA,0
5780,0.0473212803761678,8.97024913129698e-05,0.206390806520401,72.8302086873621,139.123709630917,0.206301104029088
5800,0.263491177539114,0.00728916078683923,0.671373499287555,510.571959186,1022.80895756548,0.664084338500715
5810,0.398232006250254,0.0116923458205538,0.84612502399224,937.378051542128,3838.18604628303,0.834432678171686
5830,0.576989781935198,0.202099829181332,0.897367551829082,4040.7597811563,10736.1244407605,0.69526772264775
5840,0.527278021694552,0.0700175487485072,0.859764293491769,1614.18147557849,4034.0995912985,0.789746744743262
5850,0.653081468867119,0.332549894206664,0.905772276216408,4314.10410764928,8652.14672287627,0.573222382009744
5860,0.0219557756793292,0.0133055730496338,0.0306059783090246,22.7769454172718,4.99707717478381,0.0173004052593908
5870,0.431105672048752,0.0590085775200916,0.823802268676463,343.246721167144,432.506281846582,0.764793691156371
5880,0.366541150446344,0.00756529061622626,0.87674529179501,875.791922767998,1918.21367825159,0.869180001178784
5900,0.365557189449328,0.00972561112890232,0.87273083984058,674.187176919717,1019.58919262046,0.863005228711677
5910,0.206853671899193,0.0134708883541471,0.547103565159445,208.443525399122,169.969599777885,0.533632676805298
5911,0.399395785132498,0.14776565006579,0.67005112188662,370.735978152848,418.958270644503,0.52228547182083
5920,0.0616087249855936,0.00635810302977068,0.116859346941417,109.231890459364,140.688638698147,0.110501243911646
5930,0.375222899102136,0.023477181479635,0.813637822681995,311.969599154143,493.022422048747,0.79016064120236
5940,0.0319073461065126,0.00122540097745864,0.0864930455450324,31.5189326673792,29.5275506136512,0.0852676445675738
5950,0.421271377111852,0.0362450803455108,0.838323593644301,800.151467349347,2133.78406740886,0.80207851329879
5960,0.395988781280361,0.00120805841146709,0.875718318751037,858.269621381362,1750.67047259848,0.87451026033957
5970,0.34463726406696,0.000688267671595433,0.74260199483252,245.853855243577,377.504288990625,0.741913727160925
5980,0.411073234549817,0.0366811605490295,0.834730448045508,465.911043735638,1183.90808519963,0.798049287496478
