"max_bins","stateroute","year_bin","n_years","n_bins"
5,54004,1992,5,5
5,54004,1997,5,5
5,54004,2002,4,5
5,54004,2007,4,5
5,54004,2012,4,5
5,54007,1992,3,5
5,54007,1997,5,5
5,54007,2002,5,5
5,54007,2007,5,5
5,54007,2012,5,5
5,54012,1992,4,5
5,54012,1997,5,5
5,54012,2002,5,5
5,54012,2007,5,5
5,54012,2012,5,5
5,54014,1992,5,5
5,54014,1997,5,5
5,54014,2002,4,5
5,54014,2007,5,5
5,54014,2012,5,5
5,54017,1992,5,5
5,54017,1997,5,5
5,54017,2002,5,5
5,54017,2007,3,5
5,54017,2012,4,5
5,54022,1992,4,5
5,54022,1997,5,5
5,54022,2002,5,5
5,54022,2007,5,5
5,54022,2012,5,5
5,54025,1992,5,5
5,54025,1997,5,5
5,54025,2002,4,5
5,54025,2007,5,5
5,54025,2012,3,5
5,54031,1992,3,5
5,54031,1997,5,5
5,54031,2002,5,5
5,54031,2007,5,5
5,54031,2012,5,5
5,54037,1992,3,5
5,54037,1997,4,5
5,54037,2002,5,5
5,54037,2007,4,5
5,54037,2012,4,5
5,54039,1992,4,5
5,54039,1997,3,5
5,54039,2002,5,5
5,54039,2007,5,5
5,54039,2012,4,5
5,54040,1992,5,5
5,54040,1997,5,5
5,54040,2002,5,5
5,54040,2007,5,5
5,54040,2012,5,5
5,55007,1992,5,5
5,55007,1997,4,5
5,55007,2002,5,5
5,55007,2007,4,5
5,55007,2012,3,5
5,55045,1992,5,5
5,55045,1997,5,5
5,55045,2002,5,5
5,55045,2007,4,5
5,55045,2012,3,5
5,55114,1992,5,5
5,55114,1997,5,5
5,55114,2002,4,5
5,55114,2007,5,5
5,55114,2012,5,5
5,58001,1992,5,5
5,58001,1997,5,5
5,58001,2002,5,5
5,58001,2007,5,5
5,58001,2012,5,5
5,58003,1992,5,5
5,58003,1997,5,5
5,58003,2002,5,5
5,58003,2007,5,5
5,58003,2012,5,5
5,58004,1992,5,5
5,58004,1997,5,5
5,58004,2002,5,5
5,58004,2007,5,5
5,58004,2012,5,5
5,58005,1992,5,5
5,58005,1997,4,5
5,58005,2002,4,5
5,58005,2007,5,5
5,58005,2012,4,5
5,58006,1992,4,5
5,58006,1997,4,5
5,58006,2002,5,5
5,58006,2007,5,5
5,58006,2012,5,5
5,58007,1992,4,5
5,58007,1997,5,5
5,58007,2002,5,5
5,58007,2007,5,5
5,58007,2012,5,5
5,58008,1992,5,5
5,58008,1997,5,5
5,58008,2002,5,5
5,58008,2007,5,5
5,58008,2012,5,5
5,58009,1992,5,5
5,58009,1997,5,5
5,58009,2002,5,5
5,58009,2007,5,5
5,58009,2012,5,5
5,58010,1992,5,5
5,58010,1997,5,5
5,58010,2002,5,5
5,58010,2007,5,5
5,58010,2012,5,5
5,58011,1992,5,5
5,58011,1997,5,5
5,58011,2002,4,5
5,58011,2007,5,5
5,58011,2012,5,5
5,58012,1992,4,5
5,58012,1997,5,5
5,58012,2002,5,5
5,58012,2007,4,5
5,58012,2012,4,5
5,58013,1992,4,5
5,58013,1997,5,5
5,58013,2002,5,5
5,58013,2007,5,5
5,58013,2012,5,5
5,58014,1992,5,5
5,58014,1997,5,5
5,58014,2002,5,5
5,58014,2007,5,5
5,58014,2012,5,5
5,58015,1992,5,5
5,58015,1997,4,5
5,58015,2002,5,5
5,58015,2007,5,5
5,58015,2012,3,5
5,58017,1992,5,5
5,58017,1997,4,5
5,58017,2002,5,5
5,58017,2007,5,5
5,58017,2012,5,5
5,58018,1992,5,5
5,58018,1997,5,5
5,58018,2002,5,5
5,58018,2007,4,5
5,58018,2012,5,5
5,58019,1992,5,5
5,58019,1997,5,5
5,58019,2002,5,5
5,58019,2007,5,5
5,58019,2012,5,5
5,58020,1992,5,5
5,58020,1997,5,5
5,58020,2002,4,5
5,58020,2007,5,5
5,58020,2012,4,5
5,58021,1992,4,5
5,58021,1997,5,5
5,58021,2002,5,5
5,58021,2007,5,5
5,58021,2012,4,5
5,58022,1992,5,5
5,58022,1997,5,5
5,58022,2002,4,5
5,58022,2007,4,5
5,58022,2012,5,5
5,58116,1992,4,5
5,58116,1997,5,5
5,58116,2002,4,5
5,58116,2007,5,5
5,58116,2012,3,5
5,59002,1992,5,5
5,59002,1997,5,5
5,59002,2002,3,5
5,59002,2007,5,5
5,59002,2012,5,5
5,59003,1992,5,5
5,59003,1997,4,5
5,59003,2002,5,5
5,59003,2007,5,5
5,59003,2012,5,5
5,59010,1992,5,5
5,59010,1997,5,5
5,59010,2002,5,5
5,59010,2007,4,5
5,59010,2012,4,5
5,59013,1992,4,5
5,59013,1997,5,5
5,59013,2002,4,5
5,59013,2007,3,5
5,59013,2012,5,5
5,59020,1992,4,5
5,59020,1997,5,5
5,59020,2002,5,5
5,59020,2007,5,5
5,59020,2012,5,5
5,59021,1992,5,5
5,59021,1997,5,5
5,59021,2002,5,5
5,59021,2007,5,5
5,59021,2012,5,5
5,59029,1992,5,5
5,59029,1997,4,5
5,59029,2002,5,5
5,59029,2007,3,5
5,59029,2012,3,5
5,60002,1992,5,5
5,60002,1997,3,5
5,60002,2002,4,5
5,60002,2007,5,5
5,60002,2012,5,5
5,60003,1992,5,5
5,60003,1997,5,5
5,60003,2002,4,5
5,60003,2007,5,5
5,60003,2012,5,5
5,60004,1992,5,5
5,60004,1997,4,5
5,60004,2002,5,5
5,60004,2007,5,5
5,60004,2012,5,5
5,60006,1992,5,5
5,60006,1997,4,5
5,60006,2002,4,5
5,60006,2007,5,5
5,60006,2012,4,5
5,60008,1992,3,5
5,60008,1997,4,5
5,60008,2002,3,5
5,60008,2007,5,5
5,60008,2012,5,5
5,60009,1992,4,5
5,60009,1997,4,5
5,60009,2002,5,5
5,60009,2007,5,5
5,60009,2012,5,5
5,60010,1992,4,5
5,60010,1997,5,5
5,60010,2002,5,5
5,60010,2007,5,5
5,60010,2012,5,5
5,60013,1992,5,5
5,60013,1997,5,5
5,60013,2002,5,5
5,60013,2007,5,5
5,60013,2012,4,5
5,60017,1992,5,5
5,60017,1997,5,5
5,60017,2002,5,5
5,60017,2007,5,5
5,60017,2012,5,5
5,60018,1992,4,5
5,60018,1997,5,5
5,60018,2002,5,5
5,60018,2007,5,5
5,60018,2012,4,5
5,60019,1992,4,5
5,60019,1997,5,5
5,60019,2002,5,5
5,60019,2007,5,5
5,60019,2012,5,5
5,60020,1992,5,5
5,60020,1997,5,5
5,60020,2002,5,5
5,60020,2007,5,5
5,60020,2012,5,5
5,60022,1992,5,5
5,60022,1997,5,5
5,60022,2002,5,5
5,60022,2007,5,5
5,60022,2012,5,5
5,60023,1992,5,5
5,60023,1997,5,5
5,60023,2002,5,5
5,60023,2007,5,5
5,60023,2012,5,5
5,60024,1992,5,5
5,60024,1997,5,5
5,60024,2002,5,5
5,60024,2007,5,5
5,60024,2012,5,5
5,60025,1992,5,5
5,60025,1997,5,5
5,60025,2002,4,5
5,60025,2007,4,5
5,60025,2012,5,5
5,60027,1992,5,5
5,60027,1997,5,5
5,60027,2002,5,5
5,60027,2007,5,5
5,60027,2012,5,5
5,60028,1992,5,5
5,60028,1997,4,5
5,60028,2002,5,5
5,60028,2007,5,5
5,60028,2012,5,5
5,60029,1992,5,5
5,60029,1997,5,5
5,60029,2002,5,5
5,60029,2007,5,5
5,60029,2012,5,5
5,60031,1992,5,5
5,60031,1997,5,5
5,60031,2002,5,5
5,60031,2007,5,5
5,60031,2012,5,5
5,60057,1992,3,5
5,60057,1997,5,5
5,60057,2002,4,5
5,60057,2007,5,5
5,60057,2012,5,5
5,60059,1992,3,5
5,60059,1997,4,5
5,60059,2002,5,5
5,60059,2007,4,5
5,60059,2012,5,5
5,60060,1992,3,5
5,60060,1997,4,5
5,60060,2002,5,5
5,60060,2007,5,5
5,60060,2012,5,5
5,60061,1992,3,5
5,60061,1997,3,5
5,60061,2002,5,5
5,60061,2007,4,5
5,60061,2012,4,5
5,60062,1992,3,5
5,60062,1997,3,5
5,60062,2002,4,5
5,60062,2007,5,5
5,60062,2012,5,5
5,60065,1992,4,5
5,60065,1997,4,5
5,60065,2002,5,5
5,60065,2007,5,5
5,60065,2012,5,5
5,60067,1992,3,5
5,60067,1997,4,5
5,60067,2002,5,5
5,60067,2007,5,5
5,60067,2012,3,5
5,60069,1992,4,5
5,60069,1997,5,5
5,60069,2002,5,5
5,60069,2007,5,5
5,60069,2012,5,5
5,60070,1992,5,5
5,60070,1997,4,5
5,60070,2002,5,5
5,60070,2007,5,5
5,60070,2012,5,5
5,60071,1992,5,5
5,60071,1997,5,5
5,60071,2002,5,5
5,60071,2007,5,5
5,60071,2012,5,5
5,60073,1992,3,5
5,60073,1997,5,5
5,60073,2002,5,5
5,60073,2007,5,5
5,60073,2012,3,5
5,60074,1992,3,5
5,60074,1997,5,5
5,60074,2002,5,5
5,60074,2007,4,5
5,60074,2012,5,5
5,60075,1992,5,5
5,60075,1997,5,5
5,60075,2002,5,5
5,60075,2007,4,5
5,60075,2012,4,5
5,60076,1992,4,5
5,60076,1997,5,5
5,60076,2002,5,5
5,60076,2007,5,5
5,60076,2012,4,5
5,60079,1992,4,5
5,60079,1997,4,5
5,60079,2002,5,5
5,60079,2007,5,5
5,60079,2012,5,5
5,60081,1992,5,5
5,60081,1997,5,5
5,60081,2002,5,5
5,60081,2007,5,5
5,60081,2012,5,5
5,60082,1992,5,5
5,60082,1997,5,5
5,60082,2002,5,5
5,60082,2007,5,5
5,60082,2012,5,5
5,60111,1992,5,5
5,60111,1997,5,5
5,60111,2002,5,5
5,60111,2007,5,5
5,60111,2012,5,5
5,60112,1992,5,5
5,60112,1997,5,5
5,60112,2002,5,5
5,60112,2007,5,5
5,60112,2012,4,5
5,60114,1992,4,5
5,60114,1997,4,5
5,60114,2002,5,5
5,60114,2007,5,5
5,60114,2012,5,5
5,60126,1992,5,5
5,60126,1997,4,5
5,60126,2002,4,5
5,60126,2007,5,5
5,60126,2012,5,5
5,60130,1992,5,5
5,60130,1997,3,5
5,60130,2002,5,5
5,60130,2007,5,5
5,60130,2012,4,5
5,60221,1992,4,5
5,60221,1997,3,5
5,60221,2002,4,5
5,60221,2007,3,5
5,60221,2012,5,5
5,61008,1992,5,5
5,61008,1997,3,5
5,61008,2002,3,5
5,61008,2007,5,5
5,61008,2012,5,5
5,61022,1992,3,5
5,61022,1997,5,5
5,61022,2002,5,5
5,61022,2007,5,5
5,61022,2012,5,5
5,61030,1992,5,5
5,61030,1997,5,5
5,61030,2002,5,5
5,61030,2007,5,5
5,61030,2012,4,5
5,61034,1992,5,5
5,61034,1997,5,5
5,61034,2002,5,5
5,61034,2007,5,5
5,61034,2012,4,5
5,61038,1992,5,5
5,61038,1997,5,5
5,61038,2002,5,5
5,61038,2007,5,5
5,61038,2012,4,5
5,61045,1992,5,5
5,61045,1997,5,5
5,61045,2002,5,5
5,61045,2007,5,5
5,61045,2012,4,5
5,61047,1992,5,5
5,61047,1997,5,5
5,61047,2002,5,5
5,61047,2007,5,5
5,61047,2012,5,5
5,61052,1992,5,5
5,61052,1997,5,5
5,61052,2002,4,5
5,61052,2007,5,5
5,61052,2012,5,5
5,61053,1992,5,5
5,61053,1997,5,5
5,61053,2002,4,5
5,61053,2007,5,5
5,61053,2012,5,5
5,61056,1992,5,5
5,61056,1997,5,5
5,61056,2002,5,5
5,61056,2007,5,5
5,61056,2012,5,5
5,61057,1992,5,5
5,61057,1997,5,5
5,61057,2002,5,5
5,61057,2007,5,5
5,61057,2012,5,5
5,61058,1992,5,5
5,61058,1997,5,5
5,61058,2002,4,5
5,61058,2007,5,5
5,61058,2012,5,5
5,61059,1992,5,5
5,61059,1997,5,5
5,61059,2002,5,5
5,61059,2007,5,5
5,61059,2012,4,5
5,61064,1992,4,5
5,61064,1997,5,5
5,61064,2002,5,5
5,61064,2007,5,5
5,61064,2012,5,5
5,61065,1992,5,5
5,61065,1997,5,5
5,61065,2002,5,5
5,61065,2007,5,5
5,61065,2012,5,5
5,61069,1992,5,5
5,61069,1997,4,5
5,61069,2002,5,5
5,61069,2007,3,5
5,61069,2012,3,5
5,61073,1992,5,5
5,61073,1997,5,5
5,61073,2002,4,5
5,61073,2007,4,5
5,61073,2012,4,5
5,61075,1992,5,5
5,61075,1997,5,5
5,61075,2002,5,5
5,61075,2007,4,5
5,61075,2012,4,5
5,61084,1992,5,5
5,61084,1997,3,5
5,61084,2002,3,5
5,61084,2007,4,5
5,61084,2012,3,5
5,61089,1992,5,5
5,61089,1997,5,5
5,61089,2002,5,5
5,61089,2007,5,5
5,61089,2012,5,5
5,61090,1992,5,5
5,61090,1997,5,5
5,61090,2002,3,5
5,61090,2007,5,5
5,61090,2012,5,5
5,61093,1992,3,5
5,61093,1997,5,5
5,61093,2002,5,5
5,61093,2007,5,5
5,61093,2012,4,5
5,61100,1992,5,5
5,61100,1997,5,5
5,61100,2002,5,5
5,61100,2007,5,5
5,61100,2012,4,5
5,61111,1992,5,5
5,61111,1997,5,5
5,61111,2002,5,5
5,61111,2007,5,5
5,61111,2012,5,5
5,61121,1992,5,5
5,61121,1997,5,5
5,61121,2002,5,5
5,61121,2007,5,5
5,61121,2012,5,5
5,61123,1992,5,5
5,61123,1997,4,5
5,61123,2002,5,5
5,61123,2007,5,5
5,61123,2012,3,5
5,61136,1992,4,5
5,61136,1997,4,5
5,61136,2002,5,5
5,61136,2007,5,5
5,61136,2012,4,5
5,61199,1992,4,5
5,61199,1997,5,5
5,61199,2002,5,5
5,61199,2007,5,5
5,61199,2012,3,5
5,63002,1992,5,5
5,63002,1997,5,5
5,63002,2002,5,5
5,63002,2007,5,5
5,63002,2012,5,5
5,63003,1992,5,5
5,63003,1997,5,5
5,63003,2002,5,5
5,63003,2007,5,5
5,63003,2012,5,5
5,63004,1992,5,5
5,63004,1997,5,5
5,63004,2002,5,5
5,63004,2007,5,5
5,63004,2012,5,5
5,63005,1992,5,5
5,63005,1997,5,5
5,63005,2002,5,5
5,63005,2007,5,5
5,63005,2012,3,5
5,63010,1992,5,5
5,63010,1997,5,5
5,63010,2002,5,5
5,63010,2007,5,5
5,63010,2012,5,5
5,63011,1992,5,5
5,63011,1997,5,5
5,63011,2002,5,5
5,63011,2007,5,5
5,63011,2012,5,5
5,63013,1992,5,5
5,63013,1997,4,5
5,63013,2002,5,5
5,63013,2007,4,5
5,63013,2012,3,5
5,63014,1992,3,5
5,63014,1997,4,5
5,63014,2002,5,5
5,63014,2007,5,5
5,63014,2012,5,5
5,63024,1992,5,5
5,63024,1997,5,5
5,63024,2002,5,5
5,63024,2007,5,5
5,63024,2012,5,5
5,63030,1992,5,5
5,63030,1997,5,5
5,63030,2002,5,5
5,63030,2007,4,5
5,63030,2012,4,5
5,63031,1992,4,5
5,63031,1997,5,5
5,63031,2002,4,5
5,63031,2007,4,5
5,63031,2012,5,5
5,63101,1992,5,5
5,63101,1997,5,5
5,63101,2002,5,5
5,63101,2007,5,5
5,63101,2012,5,5
5,63106,1992,5,5
5,63106,1997,3,5
5,63106,2002,4,5
5,63106,2007,5,5
5,63106,2012,3,5
5,63107,1992,5,5
5,63107,1997,5,5
5,63107,2002,4,5
5,63107,2007,4,5
5,63107,2012,5,5
5,63119,1992,5,5
5,63119,1997,5,5
5,63119,2002,5,5
5,63119,2007,5,5
5,63119,2012,4,5
5,63205,1992,5,5
5,63205,1997,5,5
5,63205,2002,5,5
5,63205,2007,5,5
5,63205,2012,5,5
5,63217,1992,3,5
5,63217,1997,3,5
5,63217,2002,5,5
5,63217,2007,5,5
5,63217,2012,5,5
5,63224,1992,5,5
5,63224,1997,5,5
5,63224,2002,5,5
5,63224,2007,4,5
5,63224,2012,5,5
5,63225,1992,5,5
5,63225,1997,5,5
5,63225,2002,5,5
5,63225,2007,4,5
5,63225,2012,5,5
5,63311,1992,3,5
5,63311,1997,5,5
5,63311,2002,5,5
5,63311,2007,5,5
5,63311,2012,5,5
5,64001,1992,5,5
5,64001,1997,5,5
5,64001,2002,5,5
5,64001,2007,5,5
5,64001,2012,5,5
5,64005,1992,3,5
5,64005,1997,5,5
5,64005,2002,5,5
5,64005,2007,5,5
5,64005,2012,5,5
5,64007,1992,5,5
5,64007,1997,5,5
5,64007,2002,5,5
5,64007,2007,4,5
5,64007,2012,5,5
5,64009,1992,5,5
5,64009,1997,5,5
5,64009,2002,5,5
5,64009,2007,5,5
5,64009,2012,4,5
5,64010,1992,5,5
5,64010,1997,4,5
5,64010,2002,3,5
5,64010,2007,5,5
5,64010,2012,5,5
5,64011,1992,5,5
5,64011,1997,4,5
5,64011,2002,5,5
5,64011,2007,5,5
5,64011,2012,4,5
5,64019,1992,4,5
5,64019,1997,5,5
5,64019,2002,3,5
5,64019,2007,5,5
5,64019,2012,5,5
5,64026,1992,5,5
5,64026,1997,5,5
5,64026,2002,4,5
5,64026,2007,3,5
5,64026,2012,4,5
5,64028,1992,5,5
5,64028,1997,4,5
5,64028,2002,4,5
5,64028,2007,5,5
5,64028,2012,4,5
5,64032,1992,5,5
5,64032,1997,5,5
5,64032,2002,4,5
5,64032,2007,4,5
5,64032,2012,3,5
5,64037,1992,3,5
5,64037,1997,5,5
5,64037,2002,3,5
5,64037,2007,5,5
5,64037,2012,5,5
5,64038,1992,4,5
5,64038,1997,5,5
5,64038,2002,5,5
5,64038,2007,4,5
5,64038,2012,5,5
5,64039,1992,4,5
5,64039,1997,5,5
5,64039,2002,5,5
5,64039,2007,5,5
5,64039,2012,5,5
5,64041,1992,5,5
5,64041,1997,4,5
5,64041,2002,3,5
5,64041,2007,4,5
5,64041,2012,3,5
5,64042,1992,5,5
5,64042,1997,5,5
5,64042,2002,5,5
5,64042,2007,5,5
5,64042,2012,4,5
5,64043,1992,3,5
5,64043,1997,5,5
5,64043,2002,5,5
5,64043,2007,5,5
5,64043,2012,5,5
5,64044,1992,4,5
5,64044,1997,5,5
5,64044,2002,5,5
5,64044,2007,5,5
5,64044,2012,4,5
5,64103,1992,4,5
5,64103,1997,5,5
5,64103,2002,5,5
5,64103,2007,5,5
5,64103,2012,5,5
5,66003,1992,4,5
5,66003,1997,4,5
5,66003,2002,5,5
5,66003,2007,5,5
5,66003,2012,5,5
5,66005,1992,5,5
5,66005,1997,5,5
5,66005,2002,5,5
5,66005,2007,5,5
5,66005,2012,5,5
5,66006,1992,5,5
5,66006,1997,4,5
5,66006,2002,3,5
5,66006,2007,5,5
5,66006,2012,3,5
5,66011,1992,4,5
5,66011,1997,3,5
5,66011,2002,5,5
5,66011,2007,5,5
5,66011,2012,4,5
5,66015,1992,5,5
5,66015,1997,4,5
5,66015,2002,5,5
5,66015,2007,5,5
5,66015,2012,5,5
5,66021,1992,5,5
5,66021,1997,5,5
5,66021,2002,5,5
5,66021,2007,5,5
5,66021,2012,5,5
5,66022,1992,5,5
5,66022,1997,5,5
5,66022,2002,5,5
5,66022,2007,3,5
5,66022,2012,5,5
5,66025,1992,5,5
5,66025,1997,5,5
5,66025,2002,4,5
5,66025,2007,4,5
5,66025,2012,5,5
5,66035,1992,5,5
5,66035,1997,4,5
5,66035,2002,3,5
5,66035,2007,5,5
5,66035,2012,5,5
5,66039,1992,5,5
5,66039,1997,5,5
5,66039,2002,5,5
5,66039,2007,4,5
5,66039,2012,5,5
5,66040,1992,5,5
5,66040,1997,3,5
5,66040,2002,4,5
5,66040,2007,5,5
5,66040,2012,5,5
5,66042,1992,5,5
5,66042,1997,5,5
5,66042,2002,5,5
5,66042,2007,5,5
5,66042,2012,5,5
5,66049,1992,5,5
5,66049,1997,5,5
5,66049,2002,4,5
5,66049,2007,5,5
5,66049,2012,5,5
5,66064,1992,5,5
5,66064,1997,5,5
5,66064,2002,5,5
5,66064,2007,5,5
5,66064,2012,5,5
5,66067,1992,4,5
5,66067,1997,4,5
5,66067,2002,5,5
5,66067,2007,5,5
5,66067,2012,5,5
5,66073,1992,5,5
5,66073,1997,5,5
5,66073,2002,5,5
5,66073,2007,5,5
5,66073,2012,3,5
5,66074,1992,5,5
5,66074,1997,5,5
5,66074,2002,4,5
5,66074,2007,5,5
5,66074,2012,5,5
5,66075,1992,5,5
5,66075,1997,5,5
5,66075,2002,5,5
5,66075,2007,5,5
5,66075,2012,5,5
5,66076,1992,5,5
5,66076,1997,5,5
5,66076,2002,5,5
5,66076,2007,5,5
5,66076,2012,3,5
5,66085,1992,5,5
5,66085,1997,5,5
5,66085,2002,5,5
5,66085,2007,4,5
5,66085,2012,5,5
5,66086,1992,5,5
5,66086,1997,5,5
5,66086,2002,4,5
5,66086,2007,5,5
5,66086,2012,5,5
5,66087,1992,4,5
5,66087,1997,3,5
5,66087,2002,5,5
5,66087,2007,5,5
5,66087,2012,4,5
5,66107,1992,5,5
5,66107,1997,5,5
5,66107,2002,5,5
5,66107,2007,5,5
5,66107,2012,5,5
5,66168,1992,5,5
5,66168,1997,4,5
5,66168,2002,5,5
5,66168,2007,5,5
5,66168,2012,5,5
5,67010,1992,4,5
5,67010,1997,5,5
5,67010,2002,4,5
5,67010,2007,3,5
5,67010,2012,3,5
5,67011,1992,5,5
5,67011,1997,5,5
5,67011,2002,5,5
5,67011,2007,5,5
5,67011,2012,5,5
5,67014,1992,5,5
5,67014,1997,5,5
5,67014,2002,5,5
5,67014,2007,5,5
5,67014,2012,3,5
5,67015,1992,5,5
5,67015,1997,5,5
5,67015,2002,5,5
5,67015,2007,5,5
5,67015,2012,5,5
5,67017,1992,5,5
5,67017,1997,5,5
5,67017,2002,5,5
5,67017,2007,5,5
5,67017,2012,4,5
5,67021,1992,3,5
5,67021,1997,4,5
5,67021,2002,5,5
5,67021,2007,5,5
5,67021,2012,3,5
5,67022,1992,5,5
5,67022,1997,5,5
5,67022,2002,5,5
5,67022,2007,5,5
5,67022,2012,5,5
5,67023,1992,5,5
5,67023,1997,5,5
5,67023,2002,5,5
5,67023,2007,5,5
5,67023,2012,5,5
5,67024,1992,4,5
5,67024,1997,3,5
5,67024,2002,5,5
5,67024,2007,4,5
5,67024,2012,4,5
5,67027,1992,5,5
5,67027,1997,3,5
5,67027,2002,3,5
5,67027,2007,4,5
5,67027,2012,5,5
5,67034,1992,5,5
5,67034,1997,5,5
5,67034,2002,5,5
5,67034,2007,5,5
5,67034,2012,5,5
5,67050,1992,5,5
5,67050,1997,5,5
5,67050,2002,5,5
5,67050,2007,5,5
5,67050,2012,5,5
5,67051,1992,4,5
5,67051,1997,4,5
5,67051,2002,5,5
5,67051,2007,5,5
5,67051,2012,5,5
5,67054,1992,3,5
5,67054,1997,4,5
5,67054,2002,4,5
5,67054,2007,4,5
5,67054,2012,4,5
5,67059,1992,4,5
5,67059,1997,5,5
5,67059,2002,5,5
5,67059,2007,4,5
5,67059,2012,3,5
5,67061,1992,4,5
5,67061,1997,3,5
5,67061,2002,5,5
5,67061,2007,5,5
5,67061,2012,5,5
5,67062,1992,3,5
5,67062,1997,5,5
5,67062,2002,4,5
5,67062,2007,5,5
5,67062,2012,3,5
5,67064,1992,3,5
5,67064,1997,4,5
5,67064,2002,5,5
5,67064,2007,4,5
5,67064,2012,3,5
5,67065,1992,5,5
5,67065,1997,4,5
5,67065,2002,5,5
5,67065,2007,5,5
5,67065,2012,5,5
5,67067,1992,4,5
5,67067,1997,3,5
5,67067,2002,5,5
5,67067,2007,5,5
5,67067,2012,5,5
5,67070,1992,5,5
5,67070,1997,4,5
5,67070,2002,5,5
5,67070,2007,5,5
5,67070,2012,5,5
5,67071,1992,5,5
5,67071,1997,5,5
5,67071,2002,4,5
5,67071,2007,4,5
5,67071,2012,5,5
5,67103,1992,3,5
5,67103,1997,3,5
5,67103,2002,4,5
5,67103,2007,3,5
5,67103,2012,4,5
5,67106,1992,3,5
5,67106,1997,5,5
5,67106,2002,3,5
5,67106,2007,4,5
5,67106,2012,4,5
5,67125,1992,5,5
5,67125,1997,5,5
5,67125,2002,5,5
5,67125,2007,4,5
5,67125,2012,5,5
5,67129,1992,5,5
5,67129,1997,3,5
5,67129,2002,4,5
5,67129,2007,3,5
5,67129,2012,5,5
5,69001,1992,5,5
5,69001,1997,5,5
5,69001,2002,4,5
5,69001,2007,3,5
5,69001,2012,4,5
5,69003,1992,5,5
5,69003,1997,3,5
5,69003,2002,5,5
5,69003,2007,5,5
5,69003,2012,4,5
5,69008,1992,4,5
5,69008,1997,5,5
5,69008,2002,4,5
5,69008,2007,4,5
5,69008,2012,5,5
5,69009,1992,5,5
5,69009,1997,3,5
5,69009,2002,5,5
5,69009,2007,5,5
5,69009,2012,5,5
5,69014,1992,4,5
5,69014,1997,5,5
5,69014,2002,3,5
5,69014,2007,3,5
5,69014,2012,4,5
5,69019,1992,4,5
5,69019,1997,5,5
5,69019,2002,5,5
5,69019,2007,5,5
5,69019,2012,5,5
5,69021,1992,5,5
5,69021,1997,5,5
5,69021,2002,5,5
5,69021,2007,5,5
5,69021,2012,5,5
5,69022,1992,4,5
5,69022,1997,5,5
5,69022,2002,5,5
5,69022,2007,5,5
5,69022,2012,5,5
5,69026,1992,5,5
5,69026,1997,5,5
5,69026,2002,5,5
5,69026,2007,5,5
5,69026,2012,5,5
5,69029,1992,4,5
5,69029,1997,5,5
5,69029,2002,5,5
5,69029,2007,4,5
5,69029,2012,5,5
5,69033,1992,4,5
5,69033,1997,5,5
5,69033,2002,5,5
5,69033,2007,5,5
5,69033,2012,3,5
5,69035,1992,4,5
5,69035,1997,5,5
5,69035,2002,5,5
5,69035,2007,4,5
5,69035,2012,5,5
5,69040,1992,4,5
5,69040,1997,3,5
5,69040,2002,3,5
5,69040,2007,3,5
5,69040,2012,3,5
5,69041,1992,5,5
5,69041,1997,5,5
5,69041,2002,4,5
5,69041,2007,5,5
5,69041,2012,4,5
5,69048,1992,5,5
5,69048,1997,5,5
5,69048,2002,4,5
5,69048,2007,5,5
5,69048,2012,4,5
5,69057,1992,3,5
5,69057,1997,5,5
5,69057,2002,5,5
5,69057,2007,5,5
5,69057,2012,3,5
5,69061,1992,5,5
5,69061,1997,4,5
5,69061,2002,3,5
5,69061,2007,4,5
5,69061,2012,3,5
5,69127,1992,4,5
5,69127,1997,4,5
5,69127,2002,5,5
5,69127,2007,5,5
5,69127,2012,5,5
5,69136,1992,5,5
5,69136,1997,4,5
5,69136,2002,4,5
5,69136,2007,5,5
5,69136,2012,5,5
5,69142,1992,4,5
5,69142,1997,5,5
5,69142,2002,5,5
5,69142,2007,5,5
5,69142,2012,5,5
5,69202,1992,4,5
5,69202,1997,4,5
5,69202,2002,3,5
5,69202,2007,4,5
5,69202,2012,4,5
5,69203,1992,5,5
5,69203,1997,5,5
5,69203,2002,5,5
5,69203,2007,5,5
5,69203,2012,5,5
5,69207,1992,5,5
5,69207,1997,3,5
5,69207,2002,5,5
5,69207,2007,4,5
5,69207,2012,4,5
5,69212,1992,4,5
5,69212,1997,5,5
5,69212,2002,4,5
5,69212,2007,5,5
5,69212,2012,4,5
5,69226,1992,4,5
5,69226,1997,5,5
5,69226,2002,5,5
5,69226,2007,5,5
5,69226,2012,3,5
5,69229,1992,4,5
5,69229,1997,5,5
5,69229,2002,4,5
5,69229,2007,5,5
5,69229,2012,5,5
5,69237,1992,4,5
5,69237,1997,5,5
5,69237,2002,5,5
5,69237,2007,5,5
5,69237,2012,5,5
5,69243,1992,4,5
5,69243,1997,5,5
5,69243,2002,5,5
5,69243,2007,5,5
5,69243,2012,5,5
5,69251,1992,4,5
5,69251,1997,5,5
5,69251,2002,5,5
5,69251,2007,5,5
5,69251,2012,5,5
5,69252,1992,4,5
5,69252,1997,4,5
5,69252,2002,5,5
5,69252,2007,5,5
5,69252,2012,5,5
5,69254,1992,3,5
5,69254,1997,5,5
5,69254,2002,3,5
5,69254,2007,4,5
5,69254,2012,4,5
5,72002,1992,4,5
5,72002,1997,5,5
5,72002,2002,5,5
5,72002,2007,5,5
