"focal_rte","Trophic.Group","excl_dir","dir_core","dir_diff"
34047,"insct/om",0.539370748940708,0.5591363,0.0197655510592923
34049,"herbivore",0.551491279557488,0.5555956,0.00410432044251241
34049,"omnivore",0.562474410759285,0.5555956,-0.00687881075928465
34049,"granivore",0.559716871410846,0.5555956,-0.00412127141084639
34049,"insectivore",0.573335052291616,0.5555956,-0.017739452291616
34049,"nectarivore",0.555595098163845,0.5555956,5.01836154520596e-07
34049,"insct/om",0.536625893287046,0.5555956,0.0189697067129537
34050,"herbivore",0.548797725844725,0.5543837,0.00558597415527506
34050,"omnivore",0.561329260406548,0.5543837,-0.0069455604065477
34050,"granivore",0.55648017743335,0.5543837,-0.00209647743334973
34050,"insectivore",0.576086156796747,0.5543837,-0.0217024567967465
34050,"nectarivore",0.555053721534409,0.5543837,-0.000670021534408538
34050,"insct/om",0.53474086318816,0.5543837,0.0196428368118396
34051,"herbivore",0.551008512089133,0.5561632,0.00515468791086704
34051,"omnivore",0.564955034205698,0.5561632,-0.00879183420569807
34051,"granivore",0.555730884338366,0.5561632,0.000432315661634375
34051,"insectivore",0.578763474879435,0.5561632,-0.0226002748794348
34051,"nectarivore",0.556883476765728,0.5561632,-0.000720276765727723
34051,"insct/om",0.53593110719919,0.5561632,0.02023209280081
34052,"herbivore",0.548797725844725,0.5543837,0.00558597415527506
34052,"omnivore",0.561329260406548,0.5543837,-0.0069455604065477
34052,"granivore",0.55648017743335,0.5543837,-0.00209647743334973
34052,"insectivore",0.576086156796747,0.5543837,-0.0217024567967465
34052,"nectarivore",0.555053721534409,0.5543837,-0.000670021534408538
34052,"insct/om",0.53474086318816,0.5543837,0.0196428368118396
34054,"herbivore",0.582720394689096,0.5930032,0.0102828053109042
34054,"granivore",0.603731084185608,0.5930032,-0.0107278841856079
34054,"insectivore",0.615809378821727,0.5930032,-0.0228061788217274
34054,"omnivore",0.580360170784506,0.5930032,0.012643029215494
34054,"nectarivore",0.59583459938995,0.5930032,-0.00283139938995014
34054,"insct/om",0.593332807047282,0.5930032,-0.000329607047282021
34055,"herbivore",0.550201897568855,0.555973,0.00577110243114543
34055,"omnivore",0.565625934297728,0.555973,-0.00965293429772773
34055,"granivore",0.556969525308456,0.555973,-0.000996525308455953
34055,"insectivore",0.575366008057977,0.555973,-0.0193930080579769
34055,"nectarivore",0.556991221378794,0.555973,-0.00101822137879393
34055,"insct/om",0.536421043424464,0.555973,0.0195519565755359
34056,"herbivore",0.545544643875653,0.5519905,0.00644585612434734
34056,"omnivore",0.560498869438879,0.5519905,-0.00850836943887889
34056,"granivore",0.548268426538463,0.5519905,0.0037220734615373
34056,"insectivore",0.57777255816264,0.5519905,-0.0257820581626397
34056,"nectarivore",0.552927531013363,0.5519905,-0.000937031013362954
34056,"insct/om",0.53389612103308,0.5519905,0.0180943789669203
34059,"herbivore",0.583734009587161,0.5960626,0.012328590412839
34059,"omnivore",0.583346508545463,0.5960626,0.0127160914545369
34059,"granivore",0.60977330335825,0.5960626,-0.0137107033582503
34059,"insectivore",0.614412382530628,0.5960626,-0.018349782530628
34059,"nectarivore",0.598338736691731,0.5960626,-0.00227613669173099
34059,"insct/om",0.596595604499377,0.5960626,-0.000533004499376766
34060,"herbivore",0.575948184086557,0.5875585,0.0116103159134431
34060,"omnivore",0.574784359637389,0.5875585,0.0127741403626113
34060,"granivore",0.604333973513031,0.5875585,-0.0167754735130314
34060,"insectivore",0.601211707727327,0.5875585,-0.013653207727327
34060,"nectarivore",0.589406183822091,0.5875585,-0.00184768382209144
34060,"insct/om",0.587203908804139,0.5875585,0.00035459119586112
34061,"herbivore",0.578461234030528,0.5908397,0.0123784659694717
34061,"omnivore",0.576628665072304,0.5908397,0.0142110349276962
34061,"granivore",0.606095470802066,0.5908397,-0.0152557708020661
34061,"insectivore",0.612889044532188,0.5908397,-0.0220493445321875
34061,"nectarivore",0.593156885883298,0.5908397,-0.00231718588329766
34061,"insct/om",0.590219824582608,0.5908397,0.00061987541739239
34063,"herbivore",0.583990240708677,0.5984203,0.0144300592913227
34063,"omnivore",0.590319215426122,0.5984203,0.00810108457387826
34063,"granivore",0.611403937757845,0.5984203,-0.0129836377578447
34063,"insectivore",0.606583052238255,0.5984203,-0.00816275223825536
34063,"nectarivore",0.599562532427618,0.5984203,-0.00114223242761757
34063,"insct/om",0.60401938922643,0.5984203,-0.00559908922643038
34065,"herbivore",0.581387308497664,0.5845991,0.00321179150233586
34065,"omnivore",0.577996521046587,0.5845991,0.0066025789534131
34065,"granivore",0.58464900134307,0.5845991,-4.99013430698136e-05
34065,"insectivore",0.609828827188954,0.5845991,-0.025229727188954
34065,"insct/om",0.576416563674703,0.5845991,0.0081825363252972
34065,"nectarivore",0.584451439826164,0.5845991,0.000147660173835606
34066,"herbivore",0.578256204683448,0.5819266,0.00367039531655178
34066,"omnivore",0.572872962189602,0.5819266,0.0090536378103977
34066,"granivore",0.583452451850856,0.5819266,-0.00152585185085641
34066,"insectivore",0.600664775580574,0.5819266,-0.0187381755805744
34066,"insct/om",0.580656123624657,0.5819266,0.00127047637534305
34066,"nectarivore",0.581827877775886,0.5819266,9.87222241141117e-05
34067,"herbivore",0.566671124721796,0.5692948,0.00262367527820395
34067,"omnivore",0.566370142288144,0.5692948,0.00292465771185579
34067,"granivore",0.568265973617188,0.5692948,0.00102882638281243
34067,"insectivore",0.603528777591254,0.5692948,-0.0342339775912536
34067,"insct/om",0.551286009895328,0.5692948,0.0180087901046724
34067,"nectarivore",0.568882392582037,0.5692948,0.000412407417963112
34070,"herbivore",0.543352633391254,0.5499481,0.00659546660874633
34070,"omnivore",0.556677963402964,0.5499481,-0.00672986340296444
34070,"granivore",0.546545798896839,0.5499481,0.00340230110316087
34070,"insectivore",0.583769240425255,0.5499481,-0.0338211404252552
34070,"nectarivore",0.548698953744043,0.5499481,0.00124914625595685
34070,"insct/om",0.531487882168441,0.5499481,0.0184602178315588
34071,"omnivore",0.575076406793381,0.5712718,-0.00380460679338102
34071,"granivore",0.563374929781269,0.5712718,0.00789687021873131
34071,"insectivore",0.593098315282647,0.5712718,-0.0218265152826469
34071,"insct/om",0.566620156751355,0.5712718,0.00465164324864475
34071,"herbivore",0.565948187208937,0.5712718,0.00532361279106264
34071,"nectarivore",0.570778888906085,0.5712718,0.000492911093915138
34074,"herbivore",0.558793723128078,0.5643874,0.00559367687192158
34074,"omnivore",0.573218540052602,0.5643874,-0.00883114005260166
34074,"granivore",0.558566798368411,0.5643874,0.00582060163158871
34074,"insectivore",0.583919025250433,0.5643874,-0.0195316252504327
34074,"nectarivore",0.564099777481308,0.5643874,0.000287622518691966
34074,"insct/om",0.554228789331388,0.5643874,0.0101586106686119
34075,"herbivore",0.549989060136766,0.555341,0.00535193986323435
34075,"omnivore",0.562824276965142,0.555341,-0.00748327696514184
34075,"granivore",0.553769779758834,0.555341,0.0015712202411664
34075,"insectivore",0.574032276136215,0.555341,-0.0186912761362155
34075,"nectarivore",0.556037686685446,0.555341,-0.000696686685446313
34075,"insct/om",0.54084520055974,0.555341,0.0144957994402604
34076,"herbivore",0.55133495249514,0.5564234,0.00508844750486004
34076,"omnivore",0.565126374100118,0.5564234,-0.00870297410011789
34076,"granivore",0.550903646547236,0.5564234,0.00551975345276401
34076,"insectivore",0.576517400995672,0.5564234,-0.0200940009956715
34076,"nectarivore",0.557291565318309,0.5564234,-0.000868165318308578
34076,"insct/om",0.542732212813548,0.5564234,0.013691187186452
34078,"herbivore",0.548797725844725,0.5543837,0.00558597415527506
34078,"omnivore",0.561329260406548,0.5543837,-0.0069455604065477
34078,"granivore",0.55648017743335,0.5543837,-0.00209647743334973
34078,"insectivore",0.576086156796747,0.5543837,-0.0217024567967465
34078,"nectarivore",0.555053721534409,0.5543837,-0.000670021534408538
34078,"insct/om",0.53474086318816,0.5543837,0.0196428368118396
34079,"herbivore",0.582720394689096,0.5930032,0.0102828053109042
34079,"granivore",0.603731084185608,0.5930032,-0.0107278841856079
34079,"insectivore",0.615809378821727,0.5930032,-0.0228061788217274
34079,"omnivore",0.580360170784506,0.5930032,0.012643029215494
34079,"nectarivore",0.59583459938995,0.5930032,-0.00283139938995014
34079,"insct/om",0.593332807047282,0.5930032,-0.000329607047282021
34080,"herbivore",0.583734009587161,0.5960626,0.012328590412839
34080,"omnivore",0.583346508545463,0.5960626,0.0127160914545369
34080,"granivore",0.60977330335825,0.5960626,-0.0137107033582503
34080,"insectivore",0.614412382530628,0.5960626,-0.018349782530628
34080,"nectarivore",0.598338736691731,0.5960626,-0.00227613669173099
34080,"insct/om",0.596595604499377,0.5960626,-0.000533004499376766
35005,"herbivore",0.563356332837059,0.5712049,0.00784856716294102
35005,"omnivore",0.554028429456341,0.5712049,0.0171764705436595
35005,"granivore",0.57752501659112,0.5712049,-0.00632011659111975
35005,"insectivore",0.633684933075864,0.5712049,-0.0624800330758644
35005,"nectarivore",0.571278765073209,0.5712049,-7.38650732092783e-05
35005,"insct/om",0.545537793830197,0.5712049,0.0256671061698031
35009,"herbivore",0.569139755836487,0.5750605,0.00592074416351251
35009,"omnivore",0.557526403312021,0.5750605,0.0175340966879789
35009,"granivore",0.580743938821575,0.5750605,-0.00568343882157485
35009,"insectivore",0.639728140460403,0.5750605,-0.0646676404604033
35009,"nectarivore",0.575624260208035,0.5750605,-0.000563760208034947
35009,"insct/om",0.545914769597389,0.5750605,0.029145730402611
35010,"herbivore",0.543384368257264,0.5465393,0.00315493174273573
35010,"omnivore",0.546907129154648,0.5465393,-0.000367829154648058
35010,"granivore",0.544660248297185,0.5465393,0.00187905170281477
35010,"insectivore",0.562463007062311,0.5465393,-0.0159237070623107
35010,"insct/om",0.538234969223329,0.5465393,0.00830433077667114
35010,"nectarivore",0.547453477603593,0.5465393,-0.000914177603593247
35011,"herbivore",0.544482676288737,0.5473425,0.00285982371126259
35011,"omnivore",0.550218990178703,0.5473425,-0.00287649017870328
35011,"granivore",0.547228115393604,0.5473425,0.000114384606395679
35011,"insectivore",0.560102558816628,0.5473425,-0.0127600588166278
35011,"insct/om",0.536863447453753,0.5473425,0.0104790525462471
35011,"nectarivore",0.54807196805692,0.5473425,-0.000729468056920535
35012,"herbivore",0.54589821169064,0.5474038,0.00150558830935976
35012,"omnivore",0.546911185858505,0.5474038,0.000492614141494818
35012,"granivore",0.549870383826698,0.5474038,-0.00246658382669784
35012,"insectivore",0.568156369421123,0.5474038,-0.0207525694211226
35012,"insct/om",0.528495420718456,0.5474038,0.0189083792815438
35012,"nectarivore",0.548053897444739,0.5474038,-0.000650097444739317
35013,"omnivore",0.521465440391214,0.5170954,-0.0043700403912138
35013,"granivore",0.521660250924896,0.5170954,-0.00456485092489611
35013,"insectivore",0.531855177142103,0.5170954,-0.0147597771421031
35013,"insct/om",0.494689497835497,0.5170954,0.0224059021645033
35013,"nectarivore",0.518687712356922,0.5170954,-0.0015923123569217
35013,"herbivore",0.515360150404662,0.5170954,0.00173524959533833
35014,"omnivore",0.541480108382399,0.5362466,-0.00523350838239933
35014,"granivore",0.536323558237093,0.5362466,-7.69582370930832e-05
35014,"insectivore",0.550603531145989,0.5362466,-0.0143569311459891
35014,"insct/om",0.519437376821673,0.5362466,0.0168092231783268
35014,"nectarivore",0.536925321784567,0.5362466,-0.00067872178456696
35014,"herbivore",0.534585024728779,0.5362466,0.00166157527122068
35020,"omnivore",0.527076313492832,0.5219384,-0.00513791349283177
35020,"granivore",0.528185743025859,0.5219384,-0.00624734302585861
35020,"insectivore",0.53365808345583,0.5219384,-0.0117196834558304
35020,"nectarivore",0.523954112421139,0.5219384,-0.00201571242113929
35020,"insct/om",0.497882732511563,0.5219384,0.024055667488437
35020,"herbivore",0.520855758342899,0.5219384,0.00108264165710115
35021,"herbivore",0.563305348971687,0.5690525,0.00574715102831325
35021,"granivore",0.579976061866068,0.5690525,-0.0109235618660684
35021,"insectivore",0.587335969036691,0.5690525,-0.0182834690366915
35021,"omnivore",0.557666947883143,0.5690525,0.0113855521168568
35021,"nectarivore",0.57199504355926,0.5690525,-0.00294254355926027
35021,"insct/om",0.564596196018264,0.5690525,0.0044563039817358
35022,"herbivore",0.56323188081249,0.5659995,0.00276761918750978
35022,"granivore",0.576229367969676,0.5659995,-0.0102298679696764
35022,"insectivore",0.580599914253203,0.5659995,-0.0146004142532031
35022,"omnivore",0.554419468955004,0.5659995,0.0115800310449957
35022,"nectarivore",0.569856327509395,0.5659995,-0.00385682750939476
35022,"insct/om",0.55991415316142,0.5659995,0.00608534683857997
35026,"herbivore",0.56323188081249,0.5659995,0.00276761918750978
35026,"granivore",0.576229367969676,0.5659995,-0.0102298679696764
35026,"insectivore",0.580599914253203,0.5659995,-0.0146004142532031
35026,"omnivore",0.554419468955004,0.5659995,0.0115800310449957
35026,"nectarivore",0.569856327509395,0.5659995,-0.00385682750939476
35026,"insct/om",0.55991415316142,0.5659995,0.00608534683857997
35029,"herbivore",0.523874957326312,0.5263607,0.00248574267368817
35029,"omnivore",0.538702546725133,0.5263607,-0.0123418467251327
35029,"granivore",0.530021886865628,0.5263607,-0.00366118686562777
35029,"insectivore",0.542076877984377,0.5263607,-0.0157161779843767
35029,"insct/om",0.495953831857965,0.5263607,0.0304068681420346
35029,"nectarivore",0.527920499528292,0.5263607,-0.00155979952829155
35035,"herbivore",0.562191585787688,0.5670363,0.00484471421231181
35035,"granivore",0.578906417802942,0.5670363,-0.0118701178029416
35035,"insectivore",0.592012425190942,0.5670363,-0.0249761251909415
35035,"omnivore",0.553618504068266,0.5670363,0.0134177959317341
35035,"nectarivore",0.570383281531812,0.5670363,-0.00334698153181179
35035,"insct/om",0.558670338942235,0.5670363,0.00836596105776533
35038,"herbivore",0.561198778225582,0.567591,0.00639222177441778
35038,"granivore",0.576359360217422,0.567591,-0.00876836021742189
35038,"insectivore",0.586678330230606,0.567591,-0.0190873302306065
35038,"omnivore",0.553179843309921,0.567591,0.0144111566900794
35038,"nectarivore",0.570753830215371,0.567591,-0.00316283021537078
35038,"insct/om",0.567569500315191,0.567591,2.14996848091342e-05
35115,"omnivore",0.528677157946385,0.5223696,-0.00630755794638505
35115,"granivore",0.530240227914146,0.5223696,-0.00787062791414561
35115,"insectivore",0.533016696932388,0.5223696,-0.0106470969323877
35115,"nectarivore",0.524328589568363,0.5223696,-0.00195898956836327
35115,"insct/om",0.497088467336631,0.5223696,0.0252811326633691
35115,"herbivore",0.520683001223607,0.5223696,0.00168659877639277
36002,"herbivore",0.550616313453459,0.5551618,0.00454548654654141
36002,"omnivore",0.556665638529623,0.5551618,-0.0015038385296231
36002,"granivore",0.555652237242559,0.5551618,-0.00049043724255915
36002,"insectivore",0.598508491813016,0.5551618,-0.0433466918130162
36002,"nectarivore",0.554418987696141,0.5551618,0.000742812303859308
36002,"insct/om",0.530281401528594,0.5551618,0.0248803984714058
36003,"herbivore",0.554445390014191,0.5578269,0.00338150998580877
36003,"omnivore",0.559942636741325,0.5578269,-0.00211573674132537
36003,"granivore",0.558161329241862,0.5578269,-0.000334429241862
36003,"insectivore",0.598903443140203,0.5578269,-0.0410765431402028
36003,"nectarivore",0.556922338239143,0.5578269,0.000904561760857181
36003,"insct/om",0.533288796478757,0.5578269,0.0245381035212426
36006,"herbivore",0.574988386226873,0.5776098,0.00262141377312675
36006,"omnivore",0.573593965415673,0.5776098,0.00401583458432719
36006,"granivore",0.576802188296609,0.5776098,0.000807611703390609
36006,"insectivore",0.610123376048086,0.5776098,-0.032513576048086
36006,"insct/om",0.561374313830994,0.5776098,0.0162354861690057
36006,"nectarivore",0.57740667916591,0.5776098,0.00020312083409002
36011,"herbivore",0.545918550665817,0.5499929,0.00407434933418327
36011,"omnivore",0.555287755580531,0.5499929,-0.00529485558053111
36011,"granivore",0.549387899148472,0.5499929,0.000605000851528481
36011,"insectivore",0.595196124521429,0.5499929,-0.0452032245214287
36011,"nectarivore",0.548933942357988,0.5499929,0.00105895764201214
36011,"insct/om",0.517192867746978,0.5499929,0.0328000322530223
36013,"herbivore",0.313581014699425,0.3137579,0.000176885300574969
36013,"omnivore",0.316401442600067,0.3137579,-0.00264354260006699
36013,"granivore",0.309403096107912,0.3137579,0.00435480389208764
36013,"insectivore",0.315513892834306,0.3137579,-0.00175599283430605
36013,"insct/om",0.313261070053399,0.3137579,0.000496829946600608
36013,"nectarivore",0.31372620996854,0.3137579,3.16900314600854e-05
36014,"herbivore",0.313581014699425,0.3137579,0.000176885300574969
36014,"omnivore",0.316401442600067,0.3137579,-0.00264354260006699
36014,"granivore",0.309403096107912,0.3137579,0.00435480389208764
36014,"insectivore",0.315513892834306,0.3137579,-0.00175599283430605
36014,"insct/om",0.313261070053399,0.3137579,0.000496829946600608
36014,"nectarivore",0.31372620996854,0.3137579,3.16900314600854e-05
36017,"herbivore",0.571554478529666,0.5746262,0.00307172147033408
36017,"omnivore",0.572110138982145,0.5746262,0.00251606101785451
36017,"granivore",0.57465161960826,0.5746262,-2.54196082598579e-05
36017,"insectivore",0.609577667381984,0.5746262,-0.0349514673819843
36017,"insct/om",0.554103920927788,0.5746262,0.0205222790722119
36017,"nectarivore",0.574412180666289,0.5746262,0.000214019333710569
36028,"herbivore",0.570760770993006,0.5711779,0.000417129006994088
36028,"omnivore",0.571757140031625,0.5711779,-0.000579240031624573
36028,"granivore",0.578203403828894,0.5711779,-0.00702550382889355
36028,"insectivore",0.584582822048925,0.5711779,-0.0134049220489248
36028,"nectarivore",0.571097777865384,0.5711779,8.01221346161674e-05
36028,"insct/om",0.55307509639549,0.5711779,0.0181028036045099
36032,"herbivore",0.311546344073568,0.3116562,0.000109855926431535
36032,"omnivore",0.315982114248544,0.3116562,-0.0043259142485445
36032,"granivore",0.30751640792395,0.3116562,0.0041397920760502
36032,"insectivore",0.311501983488094,0.3116562,0.000154216511905725
36032,"insct/om",0.310875732312758,0.3116562,0.000780467687241659
36032,"nectarivore",0.311633735403117,0.3116562,2.24645968829873e-05
36033,"herbivore",0.576832416046967,0.5787096,0.00187718395303271
36033,"omnivore",0.583209738580377,0.5787096,-0.0045001385803769
36033,"granivore",0.5830410116734,0.5787096,-0.00433141167339957
36033,"insectivore",0.597415936426415,0.5787096,-0.0187063364264153
36033,"nectarivore",0.578530385955597,0.5787096,0.000179214044402798
36033,"insct/om",0.556786958565096,0.5787096,0.0219226414349041
38001,"herbivore",0.548546209665808,0.5497216,0.00117539033419189
38001,"omnivore",0.546308511860347,0.5497216,0.00341308813965313
38001,"granivore",0.558056016352077,0.5497216,-0.00833441635207743
38001,"insectivore",0.559030521495731,0.5497216,-0.00930892149573115
38001,"nectarivore",0.548585717091699,0.5497216,0.00113588290830091
38001,"insct/om",0.541411821904955,0.5497216,0.00830977809504552
38003,"herbivore",0.54744682629407,0.5485438,0.00109697370592954
38003,"omnivore",0.545038225787673,0.5485438,0.00350557421232711
38003,"granivore",0.555499786086804,0.5485438,-0.00695598608680437
38003,"insectivore",0.563938792405974,0.5485438,-0.0153949924059735
38003,"nectarivore",0.547508333162762,0.5485438,0.00103546683723754
38003,"insct/om",0.537544375984159,0.5485438,0.0109994240158405
38014,"herbivore",0.548914833522251,0.5493574,0.000442566477749096
38014,"omnivore",0.548843916089413,0.5493574,0.000513483910586698
38014,"granivore",0.554957913499912,0.5493574,-0.00560051349991242
38014,"insectivore",0.56665515978045,0.5493574,-0.0172977597804498
38014,"nectarivore",0.548693128782552,0.5493574,0.000664271217448165
38014,"insct/om",0.533338914128335,0.5493574,0.0160184858716652
38015,"herbivore",0.548914833522251,0.5493574,0.000442566477749096
38015,"omnivore",0.548843916089413,0.5493574,0.000513483910586698
38015,"granivore",0.554957913499912,0.5493574,-0.00560051349991242
38015,"insectivore",0.56665515978045,0.5493574,-0.0172977597804498
38015,"nectarivore",0.548693128782552,0.5493574,0.000664271217448165
38015,"insct/om",0.533338914128335,0.5493574,0.0160184858716652
38016,"herbivore",0.551868126501282,0.5519174,4.92734987183052e-05
38016,"omnivore",0.552309852647378,0.5519174,-0.000392452647377528
38016,"granivore",0.555937973020635,0.5519174,-0.00402057302063508
38016,"insectivore",0.566785157302911,0.5519174,-0.0148677573029108
38016,"nectarivore",0.551557223321803,0.5519174,0.00036017667819721
38016,"insct/om",0.53751524967042,0.5519174,0.01440215032958
38017,"herbivore",0.548914833522251,0.5493574,0.000442566477749096
38017,"omnivore",0.548843916089413,0.5493574,0.000513483910586698
38017,"granivore",0.554957913499912,0.5493574,-0.00560051349991242
38017,"insectivore",0.56665515978045,0.5493574,-0.0172977597804498
38017,"nectarivore",0.548693128782552,0.5493574,0.000664271217448165
38017,"insct/om",0.533338914128335,0.5493574,0.0160184858716652
38026,"herbivore",0.548914833522251,0.5493574,0.000442566477749096
38026,"omnivore",0.548843916089413,0.5493574,0.000513483910586698
38026,"granivore",0.554957913499912,0.5493574,-0.00560051349991242
38026,"insectivore",0.56665515978045,0.5493574,-0.0172977597804498
38026,"nectarivore",0.548693128782552,0.5493574,0.000664271217448165
38026,"insct/om",0.533338914128335,0.5493574,0.0160184858716652
38027,"herbivore",0.548914833522251,0.5493574,0.000442566477749096
38027,"omnivore",0.548843916089413,0.5493574,0.000513483910586698
38027,"granivore",0.554957913499912,0.5493574,-0.00560051349991242
38027,"insectivore",0.56665515978045,0.5493574,-0.0172977597804498
38027,"nectarivore",0.548693128782552,0.5493574,0.000664271217448165
38027,"insct/om",0.533338914128335,0.5493574,0.0160184858716652
38029,"herbivore",0.551868126501282,0.5519174,4.92734987183052e-05
38029,"omnivore",0.552309852647378,0.5519174,-0.000392452647377528
38029,"granivore",0.555937973020635,0.5519174,-0.00402057302063508
38029,"insectivore",0.566785157302911,0.5519174,-0.0148677573029108
38029,"nectarivore",0.551557223321803,0.5519174,0.00036017667819721
38029,"insct/om",0.53751524967042,0.5519174,0.01440215032958
39001,"herbivore",0.477669336888463,0.4843229,0.00665356311153675
39001,"omnivore",0.48604628442008,0.4843229,-0.00172338442007974
39001,"granivore",0.498288873942309,0.4843229,-0.0139659739423088
39001,"insectivore",0.45565453074176,0.4843229,0.0286683692582397
39001,"nectarivore",0.488370522015053,0.4843229,-0.00404762201505349
39001,"insct/om",0.482944100858972,0.4843229,0.0013787991410279
39003,"herbivore",0.54803131951968,0.5842502,0.0362188804803204
39003,"granivore",0.593863252178976,0.5842502,-0.00961305217897579
39003,"insectivore",0.631899208678224,0.5842502,-0.047649008678224
39003,"omnivore",0.585118196529689,0.5842502,-0.000867996529689163
39003,"nectarivore",0.586026448035993,0.5842502,-0.00177624803599263
39003,"insct/om",0.580934553605531,0.5842502,0.00331564639446935
39006,"herbivore",0.585982376501331,0.5985513,0.0125689234986692
39006,"omnivore",0.584603557201662,0.5985513,0.0139477427983378
39006,"granivore",0.614806866520301,0.5985513,-0.0162555665203014
39006,"insectivore",0.618038393826147,0.5985513,-0.0194870938261472
39006,"nectarivore",0.599404128930515,0.5985513,-0.000852828930514971
39006,"insct/om",0.599355347013074,0.5985513,-0.000804047013074349
39009,"herbivore",0.576820322738561,0.5884158,0.0115954772614395
39009,"omnivore",0.578127610095159,0.5884158,0.010288189904841
39009,"granivore",0.599528873156438,0.5884158,-0.0111130731564379
39009,"insectivore",0.599404744020349,0.5884158,-0.0109889440203486
39009,"nectarivore",0.589784802735731,0.5884158,-0.00136900273573082
39009,"insct/om",0.593833993844979,0.5884158,-0.00541819384497855
39010,"herbivore",0.475437753572371,0.4842505,0.00881274642762897
39010,"granivore",0.498009227326521,0.4842505,-0.0137587273265207
39010,"insectivore",0.458004933769284,0.4842505,0.0262455662307159
39010,"omnivore",0.486972645890968,0.4842505,-0.0027221458909677
39010,"nectarivore",0.489224434608349,0.4842505,-0.00497393460834861
39010,"insct/om",0.482002527288302,0.4842505,0.00224797271169841
39021,"herbivore",0.570553615034287,0.5811464,0.0105927849657133
39021,"omnivore",0.567619086782378,0.5811464,0.0135273132176219
39021,"granivore",0.589460897634642,0.5811464,-0.00831449763464198
39021,"insectivore",0.60639806090505,0.5811464,-0.0252516609050499
39021,"nectarivore",0.583417531634419,0.5811464,-0.0022711316344195
39021,"insct/om",0.584314186586675,0.5811464,-0.00316778658667527
39025,"herbivore",0.566227967592938,0.57568,0.00945203240706205
39025,"granivore",0.584610483695236,0.57568,-0.0089304836952363
39025,"insectivore",0.596067533135411,0.57568,-0.0203875331354106
39025,"omnivore",0.561449503461254,0.57568,0.0142304965387464
39025,"nectarivore",0.578647751007609,0.57568,-0.00296775100760927
39025,"insct/om",0.578575306798372,0.57568,-0.00289530679837235
39036,"herbivore",0.590984887287705,0.6036767,0.012691812712295
39036,"granivore",0.617465851756149,0.6036767,-0.0137891517561488
39036,"insectivore",0.611178033188219,0.6036767,-0.00750133318821922
39036,"omnivore",0.592408651156219,0.6036767,0.0112680488437807
39036,"nectarivore",0.605320482247139,0.6036767,-0.00164378224713924
39036,"insct/om",0.609702200403345,0.6036767,-0.00602550040334471
39039,"herbivore",0.564835250488963,0.5715926,0.0067573495110369
39039,"granivore",0.580720070305642,0.5715926,-0.00912747030564165
39039,"insectivore",0.589766270366887,0.5715926,-0.0181736703668866
39039,"omnivore",0.558341185045871,0.5715926,0.0132514149541285
39039,"nectarivore",0.574175772378539,0.5715926,-0.00258317237853878
39039,"insct/om",0.571309071479605,0.5715926,0.000283528520395371
39040,"herbivore",0.566227967592938,0.57568,0.00945203240706205
39040,"granivore",0.584610483695236,0.57568,-0.0089304836952363
39040,"insectivore",0.596067533135411,0.57568,-0.0203875331354106
39040,"omnivore",0.561449503461254,0.57568,0.0142304965387464
39040,"nectarivore",0.578647751007609,0.57568,-0.00296775100760927
39040,"insct/om",0.578575306798372,0.57568,-0.00289530679837235
39041,"herbivore",0.566227967592938,0.57568,0.00945203240706205
39041,"granivore",0.584610483695236,0.57568,-0.0089304836952363
39041,"insectivore",0.596067533135411,0.57568,-0.0203875331354106
39041,"omnivore",0.561449503461254,0.57568,0.0142304965387464
39041,"nectarivore",0.578647751007609,0.57568,-0.00296775100760927
39041,"insct/om",0.578575306798372,0.57568,-0.00289530679837235
39044,"herbivore",0.566227967592938,0.57568,0.00945203240706205
39044,"granivore",0.584610483695236,0.57568,-0.0089304836952363
39044,"insectivore",0.596067533135411,0.57568,-0.0203875331354106
39044,"omnivore",0.561449503461254,0.57568,0.0142304965387464
39044,"nectarivore",0.578647751007609,0.57568,-0.00296775100760927
39044,"insct/om",0.578575306798372,0.57568,-0.00289530679837235
39137,"herbivore",0.564835250488963,0.5715926,0.0067573495110369
39137,"granivore",0.580720070305642,0.5715926,-0.00912747030564165
39137,"insectivore",0.589766270366887,0.5715926,-0.0181736703668866
39137,"omnivore",0.558341185045871,0.5715926,0.0132514149541285
39137,"nectarivore",0.574175772378539,0.5715926,-0.00258317237853878
39137,"insct/om",0.571309071479605,0.5715926,0.000283528520395371
42012,"herbivore",0.570478981536794,0.5967122,0.0262332184632064
42012,"omnivore",0.59497769408899,0.5967122,0.0017345059110101
42012,"granivore",0.598122326951244,0.5967122,-0.00141012695124387
42012,"insectivore",0.650438494171814,0.5967122,-0.053726294171814
42012,"nectarivore",0.597256994142568,0.5967122,-0.000544794142567695
42012,"insct/om",0.595712621601321,0.5967122,0.000999578398678591
44001,"omnivore",0.605730299805542,0.6072143,0.0014840001944576
44001,"granivore",0.607094342126201,0.6072143,0.000119957873798704
44001,"insectivore",0.656365235239239,0.6072143,-0.0491509352392389
44001,"nectarivore",0.608935947943116,0.6072143,-0.00172164794311613
44001,"insct/om",0.602987416378259,0.6072143,0.00422688362174128
44001,"herbivore",0.580831744012666,0.6072143,0.0263825559873337
44003,"omnivore",0.585309392473732,0.5825374,-0.00277199247373205
44003,"granivore",0.575292244593889,0.5825374,0.00724515540611115
44003,"insectivore",0.578721375864629,0.5825374,0.00381602413537141
